region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
AL-Maceió,2020-05-19,nowcast,1.2,1.1,1.3,1.1,1.2,0
AL-Maceió,2020-05-20,nowcast,1.2,1.1,1.3,1.1,1.2,0
AL-Maceió,2020-05-21,nowcast,1.2,1.1,1.3,1.1,1.2,0
AL-Maceió,2020-05-22,forecast,1.2,1,1.4,1.1,1.3,0.02
AL-Maceió,2020-05-23,forecast,1.2,1,1.4,1.1,1.3,0.03
AL-Maceió,2020-05-24,forecast,1.2,1,1.4,1.1,1.3,0.03
AL-Maceió,2020-05-25,forecast,1.2,1,1.4,1.1,1.3,0.05
AL-Maceió,2020-05-26,forecast,1.2,1,1.4,1.1,1.3,0.05
AL-Maceió,2020-05-27,forecast,1.2,1,1.4,1.1,1.3,0.06
AL-Maceió,2020-05-28,forecast,1.2,1,1.4,1.1,1.3,0.07
AL-Maceió,2020-05-29,forecast,1.2,1,1.5,1.1,1.3,0.07
AL-Maceió,2020-05-30,forecast,1.2,0.9,1.5,1.1,1.3,0.09
AL-Maceió,2020-05-31,forecast,1.2,1,1.5,1.1,1.3,0.09
AL-Maceió,2020-06-01,forecast,1.2,1,1.5,1.1,1.3,0.09
AL-Maceió,2020-06-02,forecast,1.2,0.9,1.5,1.1,1.3,0.1
AL-Maceió,2020-06-03,forecast,1.2,0.9,1.5,1.1,1.3,0.1
AL-Maceió,2020-06-04,forecast,1.2,0.9,1.5,1.1,1.3,0.11
BA-Itabuna,2020-04-13,nowcast,1.5,0.9,2.1,1.2,1.7,0.06
BA-Itabuna,2020-04-14,nowcast,1.5,0.9,2.1,1.2,1.7,0.06
BA-Itabuna,2020-04-15,nowcast,1.5,0.9,2,1.2,1.7,0.07
BA-Itabuna,2020-04-16,nowcast,1.4,0.9,2,1.2,1.6,0.07
BA-Itabuna,2020-04-17,nowcast,1.4,0.9,1.9,1.2,1.5,0.08
BA-Itabuna,2020-04-18,nowcast,1.3,0.9,1.8,1.1,1.5,0.11
BA-Itabuna,2020-04-19,nowcast,1.3,0.8,1.7,1.1,1.4,0.14
BA-Itabuna,2020-04-20,nowcast,1.2,0.8,1.6,1,1.4,0.19
BA-Itabuna,2020-04-21,nowcast,1.2,0.8,1.6,1,1.3,0.21
BA-Itabuna,2020-04-22,nowcast,1.1,0.8,1.5,1,1.3,0.23
BA-Itabuna,2020-04-23,nowcast,1.1,0.8,1.5,1,1.3,0.26
BA-Itabuna,2020-04-24,nowcast,1.1,0.8,1.5,1,1.3,0.24
BA-Itabuna,2020-04-25,nowcast,1.1,0.8,1.5,1,1.3,0.23
BA-Itabuna,2020-04-26,nowcast,1.1,0.8,1.5,1,1.3,0.21
BA-Itabuna,2020-04-27,nowcast,1.2,0.8,1.5,1,1.3,0.17
BA-Itabuna,2020-04-28,nowcast,1.2,0.9,1.5,1.1,1.3,0.14
BA-Itabuna,2020-04-29,nowcast,1.2,0.9,1.6,1.1,1.3,0.11
BA-Itabuna,2020-04-30,nowcast,1.2,0.9,1.6,1.1,1.3,0.09
BA-Itabuna,2020-05-01,nowcast,1.3,1,1.6,1.1,1.4,0.06
BA-Itabuna,2020-05-02,nowcast,1.3,1,1.6,1.1,1.4,0.05
BA-Itabuna,2020-05-03,nowcast,1.3,1,1.6,1.1,1.4,0.04
BA-Itabuna,2020-05-04,nowcast,1.3,1,1.6,1.2,1.4,0.04
BA-Itabuna,2020-05-05,nowcast,1.3,1,1.6,1.2,1.4,0.03
BA-Itabuna,2020-05-06,nowcast,1.3,1,1.6,1.2,1.4,0.04
BA-Itabuna,2020-05-07,nowcast,1.3,1,1.6,1.2,1.4,0.03
BA-Itabuna,2020-05-08,nowcast,1.3,1,1.6,1.2,1.4,0.05
BA-Itabuna,2020-05-09,nowcast,1.2,0.9,1.5,1.1,1.3,0.09
BA-Itabuna,2020-05-10,nowcast,1.2,0.9,1.5,1.1,1.3,0.13
BA-Itabuna,2020-05-11,nowcast,1.1,0.8,1.4,1,1.2,0.28
BA-Itabuna,2020-05-12,nowcast,1,0.8,1.3,0.9,1.1,0.45
BA-Itabuna,2020-05-13,nowcast,0.9,0.7,1.2,0.9,1.1,0.64
BA-Itabuna,2020-05-14,nowcast,0.9,0.7,1.1,0.8,1,0.75
BA-Itabuna,2020-05-15,nowcast,0.9,0.7,1.1,0.8,1,0.81
BA-Itabuna,2020-05-16,nowcast,0.9,0.7,1.1,0.8,1,0.81
BA-Itabuna,2020-05-17,nowcast,0.9,0.7,1.1,0.8,1,0.82
BA-Itabuna,2020-05-18,nowcast,0.9,0.7,1.2,0.8,1,0.76
BA-Itabuna,2020-05-19,nowcast,0.9,0.7,1.2,0.8,1,0.73
BA-Itabuna,2020-05-20,nowcast,0.9,0.7,1.3,0.8,1,0.62
BA-Itabuna,2020-05-21,nowcast,1,0.7,1.5,0.8,1.1,0.46
BA-Itabuna,2020-05-22,forecast,1,0.6,1.5,0.8,1.1,0.48
BA-Itabuna,2020-05-23,forecast,1,0.6,1.5,0.8,1.2,0.48
BA-Itabuna,2020-05-24,forecast,1,0.5,1.5,0.8,1.2,0.49
BA-Itabuna,2020-05-25,forecast,1,0.5,1.7,0.8,1.2,0.49
BA-Itabuna,2020-05-26,forecast,1,0.4,1.6,0.7,1.2,0.49
BA-Itabuna,2020-05-27,forecast,1,0.4,1.7,0.7,1.2,0.5
BA-Itabuna,2020-05-28,forecast,1,0.4,1.7,0.7,1.2,0.5
BA-Itabuna,2020-05-29,forecast,1,0.3,1.7,0.7,1.2,0.5
BA-Itabuna,2020-05-30,forecast,1,0.2,1.7,0.6,1.2,0.51
BA-Itabuna,2020-05-31,forecast,1,0.2,1.8,0.7,1.2,0.51
BA-Itabuna,2020-06-01,forecast,1,0.3,1.9,0.6,1.2,0.51
BA-Itabuna,2020-06-02,forecast,1,0.2,1.8,0.6,1.2,0.51
BA-Itabuna,2020-06-03,forecast,1,0,1.7,0.7,1.3,0.52
BA-Itabuna,2020-06-04,forecast,1,0,1.7,0.6,1.3,0.52
BA-Salvador,2020-03-29,nowcast,1.4,1,1.8,1.3,1.6,0.04
BA-Salvador,2020-03-30,nowcast,1.4,1,1.8,1.2,1.5,0.04
BA-Salvador,2020-03-31,nowcast,1.3,1,1.7,1.2,1.4,0.06
BA-Salvador,2020-04-01,nowcast,1.3,1,1.6,1.2,1.5,0.05
BA-Salvador,2020-04-02,nowcast,1.3,1,1.7,1.2,1.4,0.05
BA-Salvador,2020-04-03,nowcast,1.3,1,1.6,1.2,1.4,0.03
BA-Salvador,2020-04-04,nowcast,1.3,1,1.6,1.2,1.4,0.03
BA-Salvador,2020-04-05,nowcast,1.3,1.1,1.7,1.2,1.4,0.01
BA-Salvador,2020-04-06,nowcast,1.4,1.1,1.7,1.3,1.5,0.01
BA-Salvador,2020-04-07,nowcast,1.4,1.1,1.7,1.3,1.5,0
BA-Salvador,2020-04-08,nowcast,1.4,1.2,1.7,1.3,1.5,0
BA-Salvador,2020-04-09,nowcast,1.4,1.2,1.7,1.3,1.5,0
BA-Salvador,2020-04-10,nowcast,1.4,1.1,1.6,1.3,1.5,0
BA-Salvador,2020-04-11,nowcast,1.4,1.1,1.6,1.3,1.5,0
BA-Salvador,2020-04-12,nowcast,1.4,1.1,1.6,1.3,1.5,0
BA-Salvador,2020-04-13,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
BA-Salvador,2020-04-14,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
BA-Salvador,2020-04-15,nowcast,1.3,1.1,1.5,1.2,1.4,0.02
BA-Salvador,2020-04-16,nowcast,1.3,1.1,1.4,1.2,1.3,0.01
BA-Salvador,2020-04-17,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
BA-Salvador,2020-04-18,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
BA-Salvador,2020-04-19,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
BA-Salvador,2020-04-20,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
BA-Salvador,2020-04-21,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
BA-Salvador,2020-04-22,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
BA-Salvador,2020-04-23,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
BA-Salvador,2020-04-24,nowcast,1.2,1.1,1.4,1.2,1.3,0
BA-Salvador,2020-04-25,nowcast,1.3,1.1,1.4,1.2,1.3,0
BA-Salvador,2020-04-26,nowcast,1.3,1.1,1.4,1.2,1.3,0
BA-Salvador,2020-04-27,nowcast,1.3,1.1,1.4,1.2,1.3,0
BA-Salvador,2020-04-28,nowcast,1.3,1.1,1.4,1.2,1.3,0
BA-Salvador,2020-04-29,nowcast,1.2,1.1,1.4,1.2,1.3,0
BA-Salvador,2020-04-30,nowcast,1.2,1.1,1.4,1.2,1.3,0
BA-Salvador,2020-05-01,nowcast,1.2,1.1,1.4,1.2,1.3,0
BA-Salvador,2020-05-02,nowcast,1.2,1.1,1.4,1.2,1.3,0
BA-Salvador,2020-05-03,nowcast,1.2,1.1,1.4,1.2,1.3,0
BA-Salvador,2020-05-04,nowcast,1.2,1.1,1.4,1.2,1.3,0
BA-Salvador,2020-05-05,nowcast,1.2,1.1,1.3,1.2,1.3,0
BA-Salvador,2020-05-06,nowcast,1.2,1.1,1.3,1.2,1.3,0
BA-Salvador,2020-05-07,nowcast,1.2,1.1,1.3,1.2,1.3,0
BA-Salvador,2020-05-08,nowcast,1.2,1.1,1.3,1.2,1.2,0
BA-Salvador,2020-05-09,nowcast,1.2,1.1,1.3,1.2,1.2,0
BA-Salvador,2020-05-10,nowcast,1.2,1.1,1.3,1.2,1.2,0
BA-Salvador,2020-05-11,nowcast,1.2,1.1,1.3,1.2,1.2,0
BA-Salvador,2020-05-12,nowcast,1.2,1.1,1.3,1.2,1.2,0
BA-Salvador,2020-05-13,nowcast,1.2,1.1,1.3,1.2,1.2,0
BA-Salvador,2020-05-14,nowcast,1.2,1.1,1.3,1.1,1.2,0
BA-Salvador,2020-05-15,nowcast,1.1,1,1.2,1.1,1.2,0.01
BA-Salvador,2020-05-16,nowcast,1.1,1,1.2,1.1,1.1,0.05
BA-Salvador,2020-05-17,nowcast,1.1,1,1.2,1,1.1,0.15
BA-Salvador,2020-05-18,nowcast,1,0.9,1.1,1,1.1,0.3
BA-Salvador,2020-05-19,nowcast,1,0.9,1.1,1,1.1,0.27
BA-Salvador,2020-05-20,nowcast,1.1,1,1.2,1,1.1,0.12
BA-Salvador,2020-05-21,nowcast,1.1,1,1.2,1.1,1.2,0.03
BA-Salvador,2020-05-22,forecast,1.1,1,1.3,1,1.2,0.09
BA-Salvador,2020-05-23,forecast,1.1,1,1.3,1,1.2,0.12
BA-Salvador,2020-05-24,forecast,1.1,0.9,1.3,1,1.2,0.15
BA-Salvador,2020-05-25,forecast,1.1,0.9,1.3,1,1.2,0.18
BA-Salvador,2020-05-26,forecast,1.1,0.9,1.3,1,1.2,0.2
BA-Salvador,2020-05-27,forecast,1.1,0.9,1.3,1,1.2,0.21
BA-Salvador,2020-05-28,forecast,1.1,0.9,1.3,1,1.2,0.25
BA-Salvador,2020-05-29,forecast,1.1,0.9,1.4,1,1.2,0.24
BA-Salvador,2020-05-30,forecast,1.1,0.8,1.4,1,1.2,0.26
BA-Salvador,2020-05-31,forecast,1.1,0.8,1.4,1,1.2,0.29
BA-Salvador,2020-06-01,forecast,1.1,0.8,1.4,1,1.2,0.29
BA-Salvador,2020-06-02,forecast,1.1,0.8,1.4,1,1.2,0.31
BA-Salvador,2020-06-03,forecast,1.1,0.8,1.4,1,1.2,0.3
BA-Salvador,2020-06-04,forecast,1.1,0.8,1.4,0.9,1.2,0.31
CE-Fortaleza,2020-03-29,nowcast,1.5,1.2,1.8,1.4,1.6,0
CE-Fortaleza,2020-03-30,nowcast,1.5,1.2,1.8,1.3,1.5,0
CE-Fortaleza,2020-03-31,nowcast,1.4,1.2,1.7,1.3,1.5,0
CE-Fortaleza,2020-04-01,nowcast,1.3,1.1,1.6,1.3,1.4,0
CE-Fortaleza,2020-04-02,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
CE-Fortaleza,2020-04-03,nowcast,1.3,1.1,1.4,1.2,1.3,0.01
CE-Fortaleza,2020-04-04,nowcast,1.2,1,1.4,1.2,1.3,0.01
CE-Fortaleza,2020-04-05,nowcast,1.2,1,1.4,1.2,1.3,0.02
CE-Fortaleza,2020-04-06,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
CE-Fortaleza,2020-04-07,nowcast,1.2,1.1,1.4,1.2,1.3,0
CE-Fortaleza,2020-04-08,nowcast,1.2,1.1,1.4,1.2,1.3,0
CE-Fortaleza,2020-04-09,nowcast,1.3,1.1,1.4,1.2,1.3,0
CE-Fortaleza,2020-04-10,nowcast,1.3,1.1,1.4,1.2,1.3,0
CE-Fortaleza,2020-04-11,nowcast,1.3,1.2,1.4,1.2,1.3,0
CE-Fortaleza,2020-04-12,nowcast,1.3,1.2,1.4,1.2,1.3,0
CE-Fortaleza,2020-04-13,nowcast,1.3,1.2,1.4,1.2,1.3,0
CE-Fortaleza,2020-04-14,nowcast,1.3,1.2,1.4,1.2,1.3,0
CE-Fortaleza,2020-04-15,nowcast,1.3,1.2,1.4,1.2,1.3,0
CE-Fortaleza,2020-04-16,nowcast,1.3,1.1,1.4,1.2,1.3,0
CE-Fortaleza,2020-04-17,nowcast,1.3,1.1,1.4,1.2,1.3,0
CE-Fortaleza,2020-04-18,nowcast,1.2,1.1,1.4,1.2,1.3,0
CE-Fortaleza,2020-04-19,nowcast,1.2,1.1,1.3,1.2,1.3,0
CE-Fortaleza,2020-04-20,nowcast,1.2,1.1,1.3,1.2,1.3,0
CE-Fortaleza,2020-04-21,nowcast,1.2,1.1,1.3,1.2,1.2,0
CE-Fortaleza,2020-04-22,nowcast,1.2,1.1,1.3,1.1,1.2,0
CE-Fortaleza,2020-04-23,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
CE-Fortaleza,2020-04-24,nowcast,1.2,1.1,1.3,1.1,1.2,0
CE-Fortaleza,2020-04-25,nowcast,1.2,1.1,1.3,1.1,1.2,0
CE-Fortaleza,2020-04-26,nowcast,1.2,1.1,1.3,1.1,1.2,0
CE-Fortaleza,2020-04-27,nowcast,1.2,1.1,1.3,1.2,1.2,0
CE-Fortaleza,2020-04-28,nowcast,1.2,1.1,1.3,1.2,1.3,0
CE-Fortaleza,2020-04-29,nowcast,1.2,1.1,1.3,1.2,1.3,0
CE-Fortaleza,2020-04-30,nowcast,1.2,1.1,1.3,1.2,1.2,0
CE-Fortaleza,2020-05-01,nowcast,1.2,1.1,1.3,1.1,1.2,0
CE-Fortaleza,2020-05-02,nowcast,1.1,1,1.2,1.1,1.2,0.02
CE-Fortaleza,2020-05-03,nowcast,1.1,1,1.2,1,1.1,0.08
CE-Fortaleza,2020-05-04,nowcast,1,1,1.1,1,1.1,0.2
CE-Fortaleza,2020-05-05,nowcast,1,0.9,1.1,1,1.1,0.27
CE-Fortaleza,2020-05-06,nowcast,1,1,1.1,1,1.1,0.28
CE-Fortaleza,2020-05-07,nowcast,1,1,1.1,1,1,0.3
CE-Fortaleza,2020-05-08,nowcast,1,1,1.1,1,1,0.29
CE-Fortaleza,2020-05-09,nowcast,1,1,1.1,1,1,0.26
CE-Fortaleza,2020-05-10,nowcast,1,1,1.1,1,1,0.25
CE-Fortaleza,2020-05-11,nowcast,1,1,1.1,1,1,0.29
CE-Fortaleza,2020-05-12,nowcast,1,0.9,1.1,1,1,0.37
CE-Fortaleza,2020-05-13,nowcast,1,0.9,1.1,1,1,0.5
CE-Fortaleza,2020-05-14,nowcast,1,0.9,1,1,1,0.68
CE-Fortaleza,2020-05-15,nowcast,1,0.9,1,0.9,1,0.84
CE-Fortaleza,2020-05-16,nowcast,0.9,0.9,1,0.9,1,0.96
CE-Fortaleza,2020-05-17,nowcast,0.9,0.8,1,0.9,0.9,0.99
CE-Fortaleza,2020-05-18,nowcast,0.9,0.8,0.9,0.8,0.9,1
CE-Fortaleza,2020-05-19,nowcast,0.9,0.8,0.9,0.8,0.9,1
CE-Fortaleza,2020-05-20,nowcast,0.9,0.8,0.9,0.8,0.9,0.99
CE-Fortaleza,2020-05-21,nowcast,0.9,0.8,1,0.9,0.9,0.92
CE-Fortaleza,2020-05-22,forecast,0.9,0.8,1,0.8,0.9,0.91
CE-Fortaleza,2020-05-23,forecast,0.9,0.7,1,0.8,0.9,0.89
CE-Fortaleza,2020-05-24,forecast,0.9,0.7,1.1,0.8,1,0.86
CE-Fortaleza,2020-05-25,forecast,0.9,0.7,1.1,0.8,0.9,0.86
CE-Fortaleza,2020-05-26,forecast,0.9,0.7,1.1,0.8,1,0.85
CE-Fortaleza,2020-05-27,forecast,0.9,0.7,1.1,0.8,1,0.84
CE-Fortaleza,2020-05-28,forecast,0.9,0.6,1.1,0.8,0.9,0.83
CE-Fortaleza,2020-05-29,forecast,0.9,0.6,1.1,0.8,1,0.83
CE-Fortaleza,2020-05-30,forecast,0.9,0.6,1.1,0.8,1,0.83
CE-Fortaleza,2020-05-31,forecast,0.9,0.6,1.1,0.7,0.9,0.82
CE-Fortaleza,2020-06-01,forecast,0.8,0.6,1.1,0.8,1,0.83
CE-Fortaleza,2020-06-02,forecast,0.8,0.6,1.1,0.7,0.9,0.82
CE-Fortaleza,2020-06-03,forecast,0.8,0.6,1.2,0.7,0.9,0.82
CE-Fortaleza,2020-06-04,forecast,0.8,0.5,1.1,0.7,0.9,0.81
MA-Imperatriz,2020-04-12,nowcast,1.6,0.9,2.4,1.2,1.8,0.07
MA-Imperatriz,2020-04-13,nowcast,1.6,0.8,2.3,1.3,1.8,0.07
MA-Imperatriz,2020-04-14,nowcast,1.6,0.9,2.2,1.2,1.7,0.06
MA-Imperatriz,2020-04-15,nowcast,1.6,1,2.3,1.2,1.7,0.05
MA-Imperatriz,2020-04-16,nowcast,1.5,0.9,2.1,1.3,1.7,0.04
MA-Imperatriz,2020-04-17,nowcast,1.5,1,2,1.3,1.7,0.04
MA-Imperatriz,2020-04-18,nowcast,1.5,1,2,1.3,1.7,0.05
MA-Imperatriz,2020-04-19,nowcast,1.4,0.9,1.9,1.2,1.6,0.05
MA-Imperatriz,2020-04-20,nowcast,1.4,1,1.9,1.2,1.6,0.05
MA-Imperatriz,2020-04-21,nowcast,1.4,1,1.9,1.3,1.6,0.05
MA-Imperatriz,2020-04-22,nowcast,1.4,1,1.8,1.2,1.5,0.04
MA-Imperatriz,2020-04-23,nowcast,1.4,1,1.8,1.2,1.5,0.04
MA-Imperatriz,2020-04-24,nowcast,1.4,1,1.8,1.3,1.5,0.03
MA-Imperatriz,2020-04-25,nowcast,1.4,1.1,1.8,1.2,1.5,0.02
MA-Imperatriz,2020-04-26,nowcast,1.4,1.1,1.8,1.2,1.5,0.02
MA-Imperatriz,2020-04-27,nowcast,1.4,1.1,1.8,1.3,1.5,0.02
MA-Imperatriz,2020-04-28,nowcast,1.4,1.1,1.7,1.3,1.5,0.02
MA-Imperatriz,2020-04-29,nowcast,1.4,1.1,1.7,1.2,1.5,0.01
MA-Imperatriz,2020-04-30,nowcast,1.4,1.1,1.7,1.2,1.5,0.02
MA-Imperatriz,2020-05-01,nowcast,1.3,1.1,1.7,1.2,1.4,0.02
MA-Imperatriz,2020-05-02,nowcast,1.3,1,1.6,1.2,1.4,0.03
MA-Imperatriz,2020-05-03,nowcast,1.3,1,1.5,1.2,1.4,0.02
MA-Imperatriz,2020-05-04,nowcast,1.3,1.1,1.5,1.2,1.4,0.02
MA-Imperatriz,2020-05-05,nowcast,1.3,1,1.5,1.2,1.4,0.02
MA-Imperatriz,2020-05-06,nowcast,1.3,1.1,1.5,1.2,1.3,0.02
MA-Imperatriz,2020-05-07,nowcast,1.3,1,1.5,1.2,1.4,0.03
MA-Imperatriz,2020-05-08,nowcast,1.3,1.1,1.5,1.2,1.3,0.03
MA-Imperatriz,2020-05-09,nowcast,1.3,1.1,1.5,1.2,1.3,0.02
MA-Imperatriz,2020-05-10,nowcast,1.3,1.1,1.5,1.2,1.3,0.01
MA-Imperatriz,2020-05-11,nowcast,1.3,1.1,1.5,1.2,1.3,0.01
MA-Imperatriz,2020-05-12,nowcast,1.3,1.1,1.5,1.2,1.3,0.01
MA-Imperatriz,2020-05-13,nowcast,1.2,1,1.4,1.2,1.3,0.03
MA-Imperatriz,2020-05-14,nowcast,1.2,1,1.4,1.1,1.3,0.05
MA-Imperatriz,2020-05-15,nowcast,1.2,1,1.3,1.1,1.2,0.08
MA-Imperatriz,2020-05-16,nowcast,1.1,1,1.3,1.1,1.2,0.09
MA-Imperatriz,2020-05-17,nowcast,1.1,1,1.3,1.1,1.2,0.1
MA-Imperatriz,2020-05-18,nowcast,1.1,0.9,1.3,1.1,1.2,0.11
MA-Imperatriz,2020-05-19,nowcast,1.1,0.9,1.3,1.1,1.2,0.16
MA-Imperatriz,2020-05-20,nowcast,1.1,0.9,1.3,1,1.2,0.18
MA-Imperatriz,2020-05-21,nowcast,1.1,0.9,1.3,1,1.1,0.16
MA-Imperatriz,2020-05-22,forecast,1.1,0.9,1.3,1,1.2,0.25
MA-Imperatriz,2020-05-23,forecast,1.1,0.8,1.4,1,1.2,0.28
MA-Imperatriz,2020-05-24,forecast,1.1,0.8,1.4,1,1.2,0.3
MA-Imperatriz,2020-05-25,forecast,1.1,0.8,1.4,1,1.2,0.32
MA-Imperatriz,2020-05-26,forecast,1.1,0.7,1.4,1,1.2,0.33
MA-Imperatriz,2020-05-27,forecast,1.1,0.7,1.4,1,1.2,0.35
MA-Imperatriz,2020-05-28,forecast,1.1,0.7,1.5,0.9,1.2,0.36
MA-Imperatriz,2020-05-29,forecast,1.1,0.7,1.4,0.9,1.2,0.36
MA-Imperatriz,2020-05-30,forecast,1.1,0.7,1.5,0.9,1.2,0.37
MA-Imperatriz,2020-05-31,forecast,1.1,0.7,1.5,0.9,1.2,0.38
MA-Imperatriz,2020-06-01,forecast,1.1,0.6,1.5,0.9,1.3,0.4
