Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0,0
2020-03-28,13,13,0
2020-03-29,15,15,0
2020-03-30,22,22,0
2020-03-31,29,29,0
2020-04-01,52,52,0
2020-04-02,68,68,0
2020-04-03,78,78,0
2020-04-04,82,82,0
2020-04-05,82,86,4
2020-04-06,88,121,33
2020-04-07,141,152,11
2020-04-08,170,203,33
2020-04-09,232,228,-4
2020-04-10,243,247,4
2020-04-11,258,288,30
2020-04-12,312,333,21
2020-04-13,359,369,10
2020-04-14,390,392,2
2020-04-15,406,533,127
2020-04-16,615,582,-33
2020-04-17,612,664,52
2020-04-18,713,862,149
2020-04-19,978,990,12
2020-04-20,1066,1075,9
2020-04-21,1127,1132,5
2020-04-22,1168,1300,132
2020-04-23,1400,1417,17
2020-04-24,1488,1567,79
2020-04-25,1658,1668,10
2020-04-26,1731,1754,23
2020-04-27,1808,1894,86
2020-04-28,1980,1977,-3
2020-04-29,2030,2149,119
2020-04-30,2254,2432,178
2020-05-01,2602,2671,69
2020-05-02,2816,2808,-8
2020-05-03,2895,2899,4
2020-05-04,2960,2963,3
2020-05-05,3009,3088,79
2020-05-06,3169,3368,199
2020-05-07,3539,3531,-8
2020-05-08,3635,3745,110
2020-05-09,3879,4008,129
2020-05-10,4171,4274,103
2020-05-11,4440,4616,176
2020-05-12,4827,4780,-47
2020-05-13,4889,4917,28
2020-05-14,5011,5040,29
2020-05-15,5126,5375,249
2020-05-16,5584,5597,13
2020-05-17,5742,5830,88
2020-05-18,5982,5995,13
2020-05-19,6108,6248,140
2020-05-20,6413,6479,66
2020-05-21,6632,6639,7
2020-05-22,6751,6685,-66
2020-05-23,6732,7114,382
2020-05-24,7383,7486,103
2020-05-25,7723,7917,194
2020-05-26,8189,8068,-121
2020-05-27,8180,8353,173
2020-05-28,8543,8463,-80
2020-05-29,8552,8700,148
2020-05-30,8863,8882,19
2020-05-31,9014,9141,127
2020-06-01,9318,9255,-63
2020-06-02,9349,9447,98
2020-06-03,9587,9590,3
2020-06-04,9702,9917,215
2020-06-05,10136,9935,-201
2020-06-06,9976,10070,94
2020-06-07,10179,10494,315
2020-06-08,10770,10755,-15
2020-06-09,10938,11029,91
2020-06-10,11221,11285,64
2020-06-11,11467,11597,130
2020-06-12,11812,11700,-112
2020-06-13,11795,11832,37
2020-06-14,11945,11963,18
2020-06-15,12075,12040,-35
2020-06-16,12122,12095,-27
2020-06-17,12164,12276,112
2020-06-18,12418,12384,-34
2020-06-19,12485,12409,-76
2020-06-20,12462,12523,61
2020-06-21,12627,12546,-81
2020-06-22,12726.5,12567,-159.483
2020-06-23,12823.7,12577,-246.682
2020-06-24,12919.9,12657,-262.871
2020-06-25,13015.8,12693,-322.783
2020-06-26,13111.8,12755,-356.837
2020-06-27,13208.3,12816,-392.274
2020-06-28,13305.2,12871,-434.235
2020-06-29,13402.8,12938,-464.801
2020-06-30,13501,13050,-451.022
2020-07-01,13599.9,13144,-455.928
2020-07-02,13699.5,13245,-454.539
2020-07-03,13799.9,13320,-479.869
2020-07-04,13900.9,13471,-429.927
2020-07-05,14002.7,13597,-405.721
2020-07-06,14105.3,13706,-399.258
2020-07-07,14208.5,4.11063e-321,-14208.5
