Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,-1,0,1
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,-1,0,1
2020-03-04,0,0,0
2020-03-05,0,0,0
2020-03-06,3,0,-3
2020-03-07,6,0,-6
2020-03-08,6,0,-6
2020-03-09,0,0,0
2020-03-10,0,0,0
2020-03-11,0,0,0
2020-03-12,1,0,-1
2020-03-13,0,0,0
2020-03-14,-1,0,1
2020-03-15,-1,0,1
2020-03-16,-1,0,1
2020-03-17,-1,0,1
2020-03-18,0,0,0
2020-03-19,0,0,0
2020-03-20,-1,0,1
2020-03-21,-1,0,1
2020-03-22,-1,0,1
2020-03-23,0,0,0
2020-03-24,-1,0,1
2020-03-25,1,1,0
2020-03-26,3,1,-2
2020-03-27,0,1,1
2020-03-28,2,1,-1
2020-03-29,3,1,-2
2020-03-30,6,1,-5
2020-03-31,5,3,-2
2020-04-01,9,3,-6
2020-04-02,8,3,-5
2020-04-03,12,7,-5
2020-04-04,16,12,-4
2020-04-05,24,14,-10
2020-04-06,24,19,-5
2020-04-07,31,23,-8
2020-04-08,33,30,-3
2020-04-09,41,40,-1
2020-04-10,55,50,-5
2020-04-11,65,53,-12
2020-04-12,64,62,-2
2020-04-13,77,71,-6
2020-04-14,86,90,4
2020-04-15,110,106,-4
2020-04-16,123,124,1
2020-04-17,144,145,1
2020-04-18,166,161,-5
2020-04-19,180,182,2
2020-04-20,204,185,-19
2020-04-21,204,193,-11
2020-04-22,210,207,-3
2020-04-23,223,234,11
2020-04-24,261,255,-6
2020-04-25,278,287,9
2020-04-26,318,304,-14
2020-04-27,327,320,-7
2020-04-28,343,351,8
2020-04-29,380,380,+
2020-04-30,407,425,18
2020-05-01,464,476,12
2020-05-02,521,501,-20
2020-05-03,528,548,20
2020-05-04,588,584,-4
2020-05-05,619,649,30
2020-05-06,700,751,51
2020-05-07,822,806,-16
2020-05-08,853,874,21
2020-05-09,926,962,36
2020-05-10,1028,1004,-24
2020-05-11,1043,1035,-8
2020-05-12,1074,1098,24
2020-05-13,1150,1160,10
2020-05-14,1210,1235,25
2020-05-15,1295,1331,36
2020-05-16,1403,1375,-28
2020-05-17,1418,1413,-5
2020-05-18,1454,1433,-21
2020-05-19,1464,1491,27
2020-05-20,1542,1561,19
2020-05-21,1617,1620,3
2020-05-22,1673,1669,-4
2020-05-23,1717,1744,27
2020-05-24,1808,1758,-50
2020-05-25,1786,1781,-5
2020-05-26,1816,1852,36
2020-05-27,1913,1891,-22
2020-05-28,1932,1964,32
2020-05-29,2028,2011,-17
2020-05-30,2060,2047,-13
2020-05-31,2090,2052,-38
2020-06-01,2079,2071,-8
2020-06-02,2104,2102,-2
2020-06-03,2141,2138,-3
2020-06-04,2178,2183,5
2020-06-05,2219,+,+
2020-06-06,2303,+,+
2020-06-07,2412,+,+
2020-06-08,2536,+,+
2020-06-09,2669,+,+
2020-06-10,2808,+,+
2020-06-11,2952,+,+
2020-06-12,3100,+,+
2020-06-13,3250,+,+
2020-06-14,3403,+,+
2020-06-15,3559,+,+
2020-06-16,3717,+,+
2020-06-17,3878,+,+
2020-06-18,4041,+,+
2020-06-19,4207,+,+
