Data,Saida_Estimada,Data
2020-03-28,273,2020-03-28
2020-03-29,276,2020-03-29
2020-03-30,311,2020-03-30
2020-03-31,338,2020-03-31
2020-04-01,351,2020-04-01
2020-04-02,368,2020-04-02
2020-04-03,399,2020-04-03
2020-04-04,405,2020-04-04
2020-04-05,432,2020-04-05
2020-04-06,436,2020-04-06
2020-04-07,470,2020-04-07
2020-04-08,501,2020-04-08
2020-04-09,529,2020-04-09
2020-04-10,562,2020-04-10
2020-04-11,600,2020-04-11
2020-04-12,616,2020-04-12
2020-04-13,680,2020-04-13
2020-04-14,711,2020-04-14
2020-04-15,743,2020-04-15
2020-04-16,774,2020-04-16
2020-04-17,845,2020-04-17
2020-04-18,864,2020-04-18
2020-04-19,871,2020-04-19
2020-04-20,884,2020-04-20
2020-04-21,934,2020-04-21
2020-04-22,1016,2020-04-22
2020-04-23,1038,2020-04-23
2020-04-24,1074,2020-04-24
2020-04-25,1091,2020-04-25
2020-04-26,1105,2020-04-26
2020-04-27,1120,2020-04-27
2020-04-28,1116,2020-04-28
2020-04-29,1146,2020-04-29
2020-04-30,1224,2020-04-30
2020-05-01,1240,2020-05-01
2020-05-02,1267,2020-05-02
2020-05-03,1262,2020-05-03
2020-05-04,1290,2020-05-04
2020-05-05,1323,2020-05-05
2020-05-06,1360,2020-05-06
2020-05-07,1398,2020-05-07
2020-05-08,1439,2020-05-08
2020-05-09,1481,2020-05-09
2020-05-10,1525,2020-05-10
2020-05-11,1570,2020-05-11
2020-05-12,1616,2020-05-12
2020-05-13,1664,2020-05-13
2020-05-14,1713,2020-05-14
2020-05-15,1763,2020-05-15
2020-05-16,1815,2020-05-16
2020-05-17,1869,2020-05-17
2020-05-18,1924,2020-05-18
