Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,0,0
2020-03-06,0,0
2020-03-07,1,0
2020-03-08,0,0
2020-03-09,0,0
2020-03-10,0,0
2020-03-11,0,1
2020-03-12,0,0
2020-03-13,0,0
2020-03-14,0,4
2020-03-15,2,0
2020-03-16,2,3
2020-03-17,3,6
2020-03-18,7,-3
2020-03-19,5,11
2020-03-20,11,34
2020-03-21,33,-20
2020-03-22,24,-7
2020-03-23,15,1
2020-03-24,16,11
2020-03-25,22,-22
2020-03-26,10,30
2020-03-27,24,6
2020-03-28,33,-3
2020-03-29,29,0
2020-03-30,28,-5
2020-03-31,24,-4
2020-04-01,20,3
2020-04-02,21,-6
2020-04-03,17,15
2020-04-04,25,27
2020-04-05,43,-29
2020-04-06,27,-22
2020-04-07,8,11
2020-04-08,13,4
2020-04-09,17,1
2020-04-10,17,11
2020-04-11,23,1
2020-04-12,25,10
2020-04-13,30,-6
2020-04-14,27,-14
2020-04-15,16,15
2020-04-16,23,11
2020-04-17,32,-2
2020-04-18,31,-15
2020-04-19,21,44
2020-04-20,45,+
2020-04-21,51,-42
2020-04-22,22,43
2020-04-23,43,-26
2020-04-24,34,-8
2020-04-25,22,2
2020-04-26,24,29
2020-04-27,41,39
2020-04-28,68,-1
2020-04-29,70,-8
2020-04-30,63,18
2020-05-01,72,38
2020-05-02,97,3
2020-05-03,102,-19
2020-05-04,88,31
2020-05-05,104,-54
2020-05-06,75,13
2020-05-07,72,280
2020-05-08,249,-65
2020-05-09,244,-110
2020-05-10,150,-44
2020-05-11,115,-14
2020-05-12,101,95
2020-05-13,158,55
2020-05-14,203,21
2020-05-15,217,154
2020-05-16,311,42
2020-05-17,355,-127
2020-05-18,271,-20
2020-05-19,239,-5
2020-05-20,237,71
2020-05-21,276,105
2020-05-22,348,58
2020-05-23,391,-88
2020-05-24,337,50
2020-05-25,350,-58
2020-05-26,323,-43
2020-05-27,280,271
2020-05-28,443,96
2020-05-29,536,-114
2020-05-30,460,292
2020-05-31,619,-313
2020-06-01,468,262
2020-06-02,562,184
2020-06-03,730,34
2020-06-04,747,156
2020-06-05,839,446
2020-06-06,1126,516
2020-06-07,1487,-714
2020-06-08,1086,-1080
2020-06-09,291,1170
2020-06-10,900,443
2020-06-11,1369,-295
2020-06-12,1160,-271
2020-06-13,946,-383
2020-06-14,677,235
2020-06-15,770,43
2020-06-16,839,857
2020-06-17,1345,415
2020-06-18,1713,-332
2020-06-19,1504,877
2020-06-20,1978,-642
2020-06-21,1707,-718
2020-06-22,1105,-184
2020-06-23,934,286
2020-06-24,1092,794
2020-06-25,1613,4
2020-06-26,1696,759
2020-06-27,2111,-671
2020-06-28,1799,340
2020-06-29,1851,315
2020-06-30,2127,20
2020-07-01,2126,-668
2020-07-02,1695,-90
2020-07-03,1529,186
2020-07-04,1651,113
2020-07-05,1722,372
2020-07-06,1944,585
2020-07-07,2334,-23
2020-07-08,2362,-742
2020-07-09,1856,-493
2020-07-10,1441,179
2020-07-11,1503,-394
2020-07-12,1284,1022
2020-07-13,1830,-258
2020-07-14,1824,-454
2020-07-15,1427,298
2020-07-16,1570,672
2020-07-17,2020,-241
2020-07-18,1928,-165
2020-07-19,1746,-497
2020-07-20,1424,451
2020-07-21,1617,172
2020-07-22,1797,-1797
2020-07-23,1770,+
2020-07-24,1757,+
2020-07-25,1739,+
2020-07-26,1724,+
2020-07-27,1707,+
2020-07-28,1691,+
2020-07-29,1675,+
2020-07-30,1660,+
2020-07-31,1644,+
2020-08-01,1629,+
2020-08-02,1613,+
2020-08-03,1598,+
2020-08-04,1583,+
2020-08-05,1568,+
2020-08-06,1554,+
