Data,Saida_Estimada,Saida,Erro
,0,0,0
,1,0,-1
,0,0,0
,0,0,0
,0,0,0
,1,0,-1
,0,0,0
,0,0,0
,1,0,-1
,7,0,-7
,7,0,-7
,3,0,-3
,0,0,0
,2,0,-2
,1,0,-1
,3,0,-3
,-1,0,1
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,3,0,-3
,1,0,-1
,3,0,-3
,-3,0,3
,0,0,0
,1,0,-1
,0,0,0
,2,0,-2
,4,0,-4
,-2,0,2
,0,0,0
,5,0,-5
,8,0,-8
,9,0,-9
,11,0,-11
,11,1,-10
,15,1,-14
,14,1,-13
,15,1,-14
,13,1,-12
,15,3,-12
,14,5,-9
,16,6,-10
,19,7,-12
,18,9,-9
,21,10,-11
,23,13,-10
,29,15,-14
,25,19,-6
,31,21,-10
,32,24,-8
,35,26,-9
,38,33,-5
,45,34,-11
,60,35,-25
,44,38,-6
,49,43,-6
,59,53,-6
,73,75,2
,98,86,-12
,105,100,-5
,127,114,-13
,132,129,-3
,150,137,-13
,156,208,52
,263,235,-28
,260,273,13
,308,309,1
,346,330,-16
,356,369,13
,406,392,-14
,425,410,-15
,436,515,79
,585,578,-7
,630,652,22
,724,708,-16
,756,864,108
,960,946,-14
,1013,1063,50
,1146,1145,-1
,1217,1199,-18
,1262,1239,-23
,1301,1329,28
,1408,1519,111
,1643,1633,-10
,1735,1852,117
,1998,1937,-61
,2030,2001,-29
,2085,2148,63
,2276,2372,96
,2530,2469,-61
,2575,2545,-30
,2646,2704,58
,2844,2827,-17
,2954,2900,-54
,3009,2923,-86
,3012,2925,-87
,3000,3040,40
,3165,3193,28
,3339,3416,77
,3464,+,+
,3590,+,+
,3718,+,+
,3851,+,+
,3988,+,+
,4130,+,+
,4277,+,+
,4429,+,+
,4587,+,+
,4750,+,+
,4919,+,+
,5094,+,+
,5275,+,+
,5463,+,+
,5657,+,+
