Data,Saida_Estimada,Saida,Erro
,2,2,0
,5,2,-3
,1,2,1
,1,1,0
,0,2,2
,2,2,0
,1,2,1
,2,2,0
,4,2,-2
,9,3,-6
,7,3,-4
,6,3,-3
,3,3,0
,4,3,-1
,6,3,-3
,9,3,-6
,2,3,1
,2,3,1
,2,3,1
,1,4,3
,3,8,5
,10,8,-2
,11,12,1
,11,12,1
,10,12,2
,11,20,9
,20,24,4
,25,30,5
,34,35,1
,42,39,-3
,41,39,-2
,42,42,0
,51,45,-6
,56,51,-5
,65,51,-14
,67,53,-14
,74,61,-13
,84,62,-22
,85,67,-18
,91,74,-17
,98,78,-20
,103,89,-14
,112,100,-12
,124,108,-16
,133,125,-8
,149,134,-15
,160,155,-5
,183,160,-23
,189,261,72
,294,280,-14
,315,290,-25
,326,299,-27
,335,326,-9
,363,335,-28
,373,421,48
,472,590,118
,646,713,67
,776,817,41
,890,870,-20
,946,936,-10
,1018,1025,7
,1113,1180,67
,1279,1288,9
,1392,1483,91
,1601,1519,-82
,1640,1578,-62
,1708,1679,-29
,1811,1809,-2
,1950,2006,56
,2101,+,+
,2263,+,+
,2436,+,+
,2621,+,+
,2819,+,+
,3031,+,+
,3258,+,+
,3500,+,+
,3760,+,+
,4037,+,+
,4268,+,+
,4516,+,+
,4780,+,+
,5063,+,+
,5366,+,+
,5690,+,+
,6036,+,+
,6407,+,+
,6803,+,+
,7228,+,+
,7681,+,+
,8167,+,+
,8686,+,+
,9242,+,+
,9836,+,+
