Data,Saida_Estimada,Saida,Erro
2020-03-17,5,5,0
2020-03-18,5,9,4
2020-03-19,9,20,11
2020-03-20,20,55,35
2020-03-21,56,68,12
2020-03-22,69,112,43
2020-03-23,115,163,48
2020-03-24,167,182,15
2020-03-25,186,200,14
2020-03-26,205,235,30
2020-03-27,241,282,41
2020-03-28,289,314,25
2020-03-29,322,348,26
2020-03-30,357,372,15
2020-03-31,382,390,8
2020-04-01,400,444,44
2020-04-02,455,550,95
2020-04-03,564,627,63
2020-04-04,643,730,87
2020-04-05,749,823,74
2020-04-06,845,1013,168
2020-04-07,1040,1051,11
2020-04-08,1079,1291,212
2020-04-09,1325,1425,100
2020-04-10,1463,1478,15
2020-04-11,1517,1582,65
2020-04-12,1624,1676,52
2020-04-13,1721,1800,79
2020-04-14,1848,2005,157
2020-04-15,2058,2157,99
2020-04-16,2215,2386,171
2020-04-17,2450,2684,234
2020-04-18,2756,3034,278
2020-04-19,3115,3252,137
2020-04-20,3339,3482,143
2020-04-21,3575,3716,141
2020-04-22,3816,3910,94
2020-04-23,4015,4598,583
2020-04-24,4721,4800,79
2020-04-25,4929,5421,492
2020-04-26,5566,5833,267
2020-04-27,5990,6726,736
2020-04-28,6907,6918,11
2020-04-29,7104,7267,163
2020-04-30,7462,7606,144
2020-05-01,7810,7879,69
2020-05-02,8091,8231,140
2020-05-03,8452,8370,-82
2020-05-04,8595,11040,2445
2020-05-05,11337,11470,133
2020-05-06,11778,12304,526
2020-05-07,12635,13888,1253
2020-05-08,14262,14956,694
2020-05-09,15358,15879,521
2020-05-10,16306,16692,386
2020-05-11,17141,17599,458
2020-05-12,18072,18412,340
2020-05-13,18973.8,19156,182.154
2020-05-14,19900,21077,1177.02
2020-05-15,20851.1,22490,1638.94
2020-05-16,21827.7,23795,1967.25
2020-05-17,22830.7,24255,1424.26
2020-05-18,23860.7,26363,2502.26
2020-05-19,24918.5,28112,3193.51
2020-05-20,26004.7,30560,4555.28
2020-05-21,27120.2,31413,4292.8
2020-05-22,28265.7,34573,6307.27
2020-05-23,29442.1,35122,5679.89
2020-05-24,30650.2,35595,4944.84
2020-05-25,31890.8,36185,4294.24
2020-05-26,33164.8,37021,3856.24
2020-05-27,34473.1,37275,2801.93
2020-05-28,35816.6,37821,2004.38
