Data,Saida_Estimada,Saida,Erro
2020-05-30,2157,2157,0
2020-05-31,1718,9,-1709
2020-06-01,7,12,5
2020-06-02,9,14,5
2020-06-03,11,16,5
2020-06-04,12,16,4
2020-06-05,12,17,5
2020-06-06,13,18,5
2020-06-07,14,19,5
2020-06-08,15,20,5
2020-06-09,15,20,5
2020-06-10,15,24,9
2020-06-11,19,24,5
2020-06-12,19,31,12
2020-06-13,24,32,8
2020-06-14,25,33,8
2020-06-15,26,36,10
2020-06-16,28,41,13
2020-06-17,32,47,15
2020-06-18,37,63,26
2020-06-19,50,77,27
2020-06-20,61,86,25
2020-06-21,68,94,26
2020-06-22,74,112,38
2020-06-23,89,122,33
2020-06-24,97,136,39
2020-06-25,108,150,42
2020-06-26,119,156,37
2020-06-27,124,179,55
2020-06-28,142,204,62
2020-06-29,162,223,61
2020-06-30,177,237,60
2020-07-01,188,277,89
2020-07-02,220,284,64
2020-07-03,226,321,95
2020-07-04,255,383,128
2020-07-05,305,420,115
2020-07-06,334,458,124
2020-07-07,364,485,121
2020-07-08,386,540,154
2020-07-09,430,580,150
2020-07-10,462,653,191
2020-07-11,520,697,177
2020-07-12,555,733,178
2020-07-13,583,755,172
2020-07-14,601,786,185
2020-07-15,626,847,221
2020-07-16,674,937,263
2020-07-17,746,1033,287
2020-07-18,875.87,1089,213.13
2020-07-19,979.323,1146,166.677
2020-07-20,1061.73,1245,183.269
2020-07-21,1127.38,1260,132.624
2020-07-22,1179.67,1327,147.333
2020-07-23,1221.32,1385,163.678
2020-07-24,1254.5,1504,249.497
2020-07-25,1280.93,1577,296.065
2020-07-26,1301.99,1626,324.011
2020-07-27,1318.76,1708,389.239
2020-07-28,1332.12,1771,438.879
2020-07-29,1342.76,1821,478.236
2020-07-30,1351.24,1890,538.759
2020-07-31,1357.99,1982,624.005
2020-08-01,1363.37,4224,2860.63
2020-08-02,1367.66,2248,880.341
