Data,Saida_Estimada,Saida,Erro
2020-05-30,0,0,0
2020-05-31,0,4,4
2020-06-01,2,0,-2
2020-06-02,1,1,0
2020-06-03,0,0,0
2020-06-04,0,2,2
2020-06-05,1,20,19
2020-06-06,11,0,-11
2020-06-07,10,5,-5
2020-06-08,2,0,-2
2020-06-09,2,0,-2
2020-06-10,0,0,0
2020-06-11,0,0,0
2020-06-12,0,105,105
2020-06-13,56,0,-56
2020-06-14,53,0,-53
2020-06-15,0,2,2
2020-06-16,0,0,0
2020-06-17,1,0,-1
2020-06-18,0,2,2
2020-06-19,0,3,3
2020-06-20,2,0,-2
2020-06-21,1,0,-1
2020-06-22,0,1,1
2020-06-23,0,1,1
2020-06-24,0,0,0
2020-06-25,0,0,0
2020-06-26,0,1,1
2020-06-27,0,1,1
2020-06-28,1,1,0
2020-06-29,1,0,-1
2020-06-30,0,0,0
2020-07-01,0,0,0
2020-07-02,0,1,1
2020-07-03,0,0,0
2020-07-04,0,0,0
2020-07-05,0,0,0
2020-07-06,0,0,0
2020-07-07,0,1,1
2020-07-08,1,0,-1
2020-07-09,1,0,-1
2020-07-10,1,+,-1
2020-07-11,1,+,-1
2020-07-12,+,+,+
2020-07-13,+,+,+
2020-07-14,+,+,+
2020-07-15,+,+,+
2020-07-16,+,+,+
2020-07-17,+,+,+
2020-07-18,+,+,+
2020-07-19,+,+,+
2020-07-20,+,+,+
2020-07-21,+,+,+
2020-07-22,+,+,+
2020-07-23,+,+,+
2020-07-24,+,1,1
2020-07-25,1,1,+
2020-07-26,1,1,+
2020-07-27,1,1,+
2020-07-28,1,1,+
2020-07-29,1,1,+
2020-07-30,1,1,+
2020-07-31,1,1,+
2020-08-01,2,1,-1
2020-08-02,1,2,1
2020-08-03,2,2,+
2020-08-04,2,2,+
2020-08-05,3,2,-1
2020-08-06,2,2,+
2020-08-07,2,2,+
2020-08-08,2,2,+
2020-08-09,2,3,1
2020-08-10,3,3,+
2020-08-11,3,3,+
2020-08-12,3,4,1
2020-08-13,4,4,+
2020-08-14,4,4,+
2020-08-15,5,5,+
2020-08-16,5,5,+
2020-08-17,5,5,+
2020-08-18,5,7,2
2020-08-19,6,10,4
2020-08-20,9,10,1
2020-08-21,11,11,+
2020-08-22,11,15,4
2020-08-23,14,16,2
2020-08-24,16,18,2
2020-08-25,18,23,5
2020-08-26,22,24,2
2020-08-27,25,25,+
2020-08-28,26,29,3
2020-08-29,29,33,4
2020-08-30,33,37,4
2020-08-31,37,39,2
2020-09-01,40,41,1
2020-09-02,42,43,1
2020-09-03,44,47,3
2020-09-04,48,50,2
2020-09-05,51,50,-1
2020-09-06,53,56,3
2020-09-07,56,62,6
2020-09-08,63,69,6
2020-09-09,69,74,5
2020-09-10,75,77,2
2020-09-11,77,87,10
2020-09-12,86,90,4
2020-09-13,93,101,8
2020-09-14,100,106,6
2020-09-15,110,115,5
2020-09-16,112,121,9
2020-09-17,119,121,2
2020-09-18,128,133,5
2020-09-19,134,137,3
2020-09-20,142,142,+
2020-09-21,146,145,-1
2020-09-22,151,151,+
2020-09-23,155,156,1
2020-09-24,158,+,+
2020-09-25,169,+,+
2020-09-26,177,+,+
2020-09-27,187,+,+
2020-09-28,196,+,+
2020-09-29,206,+,+
2020-09-30,216,+,+
2020-10-01,227,+,+
2020-10-02,238,+,+
2020-10-03,250,+,+
2020-10-04,261,+,+
2020-10-05,274,+,+
2020-10-06,286,+,+
2020-10-07,299,+,+
2020-10-08,313,+,+
