Data,Saida_Estimada,Saida,Erro
,0,0,0
,2,0,-2
,-1,0,1
,0,0,0
,-1,0,1
,0,0,0
,0,0,0
,1,0,-1
,1,0,-1
,9,0,-9
,1,0,-1
,0,0,0
,-2,0,2
,1,0,-1
,3,0,-3
,3,0,-3
,-3,0,3
,0,0,0
,0,0,0
,-3,0,3
,14,0,-14
,-3,0,3
,1,0,-1
,-3,0,3
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,3,0,-3
,4,1,-3
,0,3,3
,6,4,-2
,10,5,-5
,10,5,-5
,10,6,-4
,14,6,-8
,15,8,-7
,19,9,-10
,18,10,-8
,20,14,-6
,24,21,-3
,37,30,-7
,41,34,-7
,44,46,2
,64,56,-8
,69,65,-4
,79,72,-7
,85,85,+
,103,102,-1
,118,115,-3
,131,143,12
,171,160,-11
,178,186,8
,210,205,-5
,225,216,-9
,240,234,-6
,250,260,10
,283,282,-1
,309,312,3
,340,352,12
,387,381,-6
,411,415,4
,448,450,2
,480,508,28
,555,538,-17
,572,565,-7
,601,603,2
,637,628,-9
,657,652,-5
,685,691,6
,726,749,23
,799,803,4
,854,845,-9
,883,927,44
,994,972,-22
,1016,1047,31
,1119,1087,-32
,1125,1157,32
,1218,1224,6
,1286,1298,12
,1364,1381,17
,1452,1461,9
,1532,1516,-16
,1575,1640,65
,1736,1741,5
,1824,1834,10
,1922,1925,3
,2009,2057,48
,2165,2144,-21
,2228,2200,-28
,2271,2248,-23
,2314,2328,14
,2412,2468,56
,2589,2566,-23
,2662,2669,7
,2772,2740,-32
,2824,2807,-17
,2891,2875,-16
,2959,2933,-26
,3013,3012,-1
,3107,3134,27
,3187,+,+
,3274,+,+
,3367,+,+
,3464,+,+
,3564,+,+
,3668,+,+
,3775,+,+
,3885,+,+
,3998,+,+
,4115,+,+
,4236,+,+
,4359,+,+
,4487,+,+
,4618,+,+
,4753,+,+
