Data,Saida_Estimada,Saida,Erro
,0,0,0
,1,0,-1
,0,0,0
,1,0,-1
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,6,0,-6
,6,0,-6
,4,0,-4
,1,0,-1
,2,0,-2
,3,0,-3
,4,0,-4
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,2,0,-2
,2,0,-2
,0,0,0
,0,3,3
,3,4,1
,4,4,0
,5,6,1
,7,6,-1
,9,8,-1
,10,9,-1
,12,9,-3
,14,11,-3
,18,14,-4
,24,16,-8
,28,18,-10
,31,18,-13
,35,19,-16
,37,21,-16
,40,22,-18
,40,23,-17
,43,23,-20
,40,28,-12
,43,31,-12
,49,38,-11
,55,40,-15
,57,41,-16
,58,44,-14
,63,50,-13
,67,58,-9
,74,75,1
,94,91,-3
,110,102,-8
,121,123,2
,143,145,2
,172,158,-14
,180,186,6
,207,206,-1
,232,217,-15
,244,256,12
,285,297,12
,328,331,3
,367,364,-3
,398,408,10
,442,454,12
,493,513,20
,559,600,41
,647,665,18
,716,742,26
,799,784,-15
,841,875,34
,935,949,14
,1016,1051,35
,1122,1131,9
,1208,1233,25
,1314,1278,-36
,1367,1332,-35
,1419,1443,24
,1534,1612,78
,1715,1784,69
,1897,1905,8
,2024,2085,61
,2214,2252,38
,2391,2287,-104
,2426,2440,14
,2583,2637,54
,2797,2852,55
,3023,3074,51
,3258,3258,+
,3451,3390,-61
,3596,3550,-46
,3761,3720,-41
,3939,3966,27
,4199,4243,44
,4492,4503,11
,4766,4745,-21
,5021,4931,-90
,5220,5119,-101
,5415,5506,91
,5822,5828,6
,6164,6064,-100
,6503,+,+
,6861,+,+
,7238,+,+
,7637,+,+
,8057,+,+
,8501,+,+
,8969,+,+
,9462,+,+
,9983,+,+
,10533,+,+
,11112,+,+
,11724,+,+
,12369,+,+
,13050,+,+
,13768,+,+
