Data,Saida_Estimada,Data
2020-03-27,0,2020-03-27
2020-03-28,0,2020-03-28
2020-03-29,0,2020-03-29
2020-03-30,0,2020-03-30
2020-03-31,0,2020-03-31
2020-04-01,0,2020-04-01
2020-04-02,0,2020-04-02
2020-04-03,0,2020-04-03
2020-04-04,0,2020-04-04
2020-04-05,0,2020-04-05
2020-04-06,0,2020-04-06
2020-04-07,0,2020-04-07
2020-04-08,0,2020-04-08
2020-04-09,0,2020-04-09
2020-04-10,0,2020-04-10
2020-04-11,0,2020-04-11
2020-04-12,0,2020-04-12
2020-04-13,0,2020-04-13
2020-04-14,0,2020-04-14
2020-04-15,0,2020-04-15
2020-04-16,0,2020-04-16
2020-04-17,0,2020-04-17
2020-04-18,0,2020-04-18
2020-04-19,0,2020-04-19
2020-04-20,0,2020-04-20
2020-04-21,4,2020-04-21
2020-04-22,4,2020-04-22
2020-04-23,4,2020-04-23
2020-04-24,5,2020-04-24
2020-04-25,12,2020-04-25
2020-04-26,16,2020-04-26
2020-04-27,20,2020-04-27
2020-04-28,28,2020-04-28
2020-04-29,38,2020-04-29
2020-04-30,34,2020-04-30
2020-05-01,49,2020-05-01
2020-05-02,50,2020-05-02
2020-05-03,55,2020-05-03
2020-05-04,100,2020-05-04
2020-05-05,111,2020-05-05
2020-05-06,117,2020-05-06
2020-05-07,121,2020-05-07
2020-05-08,146,2020-05-08
2020-05-09,179,2020-05-09
2020-05-10,228,2020-05-10
2020-05-11,284,2020-05-11
2020-05-12,320,2020-05-12
2020-05-13,333,2020-05-13
2020-05-14,407,2020-05-14
2020-05-15,454,2020-05-15
2020-05-16,478,2020-05-16
2020-05-17,502,2020-05-17
2020-05-18,558,2020-05-18
2020-05-19,568,2020-05-19
2020-05-20,648,2020-05-20
2020-05-21,709,2020-05-21
2020-05-22,715,2020-05-22
2020-05-23,736,2020-05-23
2020-05-24,818,2020-05-24
2020-05-25,836,2020-05-25
2020-05-26,897,2020-05-26
2020-05-27,979,2020-05-27
2020-05-28,1033,2020-05-28
2020-05-29,1190,2020-05-29
2020-05-30,1196,2020-05-30
2020-05-31,1215,2020-05-31
2020-06-01,1242,2020-06-01
2020-06-02,1247,2020-06-02
2020-06-03,1381,2020-06-03
2020-06-04,1498,2020-06-04
2020-06-05,1571,2020-06-05
2020-06-06,1587,2020-06-06
2020-06-07,1676,2020-06-07
2020-06-08,1703,2020-06-08
2020-06-09,1719,2020-06-09
2020-06-10,1796,2020-06-10
2020-06-11,1939,2020-06-11
2020-06-12,1982,2020-06-12
2020-06-13,2038,2020-06-13
2020-06-14,2073,2020-06-14
2020-06-15,2114,2020-06-15
2020-06-16,2121,2020-06-16
2020-06-17,2183,2020-06-17
2020-06-18,2383,2020-06-18
2020-06-19,2467,2020-06-19
2020-06-20,2559,2020-06-20
2020-06-21,2561,2020-06-21
2020-06-22,2560,2020-06-22
2020-06-23,2592,2020-06-23
2020-06-24,2816,2020-06-24
2020-06-25,2971,2020-06-25
2020-06-26,3033,2020-06-26
2020-06-27,3103,2020-06-27
2020-06-28,3238,2020-06-28
2020-06-29,3200,2020-06-29
2020-06-30,3202,2020-06-30
2020-07-01,3350,2020-07-01
2020-07-02,3768,2020-07-02
2020-07-03,3706,2020-07-03
2020-07-04,3897,2020-07-04
2020-07-05,3953,2020-07-05
2020-07-06,4013,2020-07-06
2020-07-07,3985,2020-07-07
2020-07-08,4040,2020-07-08
2020-07-09,4207,2020-07-09
2020-07-10,4248,2020-07-10
2020-07-11,4267,2020-07-11
2020-07-12,4279,2020-07-12
2020-07-13,4283,2020-07-13
2020-07-14,4289,2020-07-14
2020-07-15,4421,2020-07-15
2020-07-16,4480,2020-07-16
2020-07-17,4532,2020-07-17
2020-07-18,4617,2020-07-18
2020-07-19,4666,2020-07-19
2020-07-20,4691,2020-07-20
2020-07-21,4703,2020-07-21
2020-07-22,4770,2020-07-22
2020-07-23,4849,2020-07-23
2020-07-24,4840,2020-07-24
2020-07-25,4941,2020-07-25
2020-07-26,4958,2020-07-26
2020-07-27,4990,2020-07-27
2020-07-28,5010,2020-07-28
2020-07-29,5087,2020-07-29
2020-07-30,5203,2020-07-30
2020-07-31,5212,2020-07-31
2020-08-01,5241,2020-08-01
2020-08-02,5263,2020-08-02
2020-08-03,5263,2020-08-03
2020-08-04,5260,2020-08-04
2020-08-05,5337,2020-08-05
2020-08-06,5367,2020-08-06
2020-08-07,5426,2020-08-07
2020-08-08,5489,2020-08-08
2020-08-09,5565,2020-08-09
2020-08-10,5570,2020-08-10
2020-08-11,5556,2020-08-11
2020-08-12,5684,2020-08-12
2020-08-13,5810,2020-08-13
2020-08-14,5838,2020-08-14
2020-08-15,5894,2020-08-15
2020-08-16,5923,2020-08-16
2020-08-17,5912,2020-08-17
2020-08-18,5912,2020-08-18
2020-08-19,5992,2020-08-19
'2020-08-20',6023,+
'2020-08-21',6085,+
'2020-08-22',6153,+
'2020-08-23',6223,+
'2020-08-24',6296,+
'2020-08-25',6369,+
'2020-08-26',6444,+
'2020-08-27',6520,+
'2020-08-28',6597,+
'2020-08-29',6675,+
'2020-08-30',6754,+
'2020-08-31',6834,+
'2020-09-01',6915,+
'2020-09-02',6996,+
'2020-09-03',7079,+
'2020-09-04',7163,+
