Data,Saida_Estimada,Data
2020-03-31,1,2020-03-31
2020-04-01,1,2020-04-01
2020-04-02,1,2020-04-02
2020-04-03,1,2020-04-03
2020-04-04,1,2020-04-04
2020-04-05,1,2020-04-05
2020-04-06,1,2020-04-06
2020-04-07,1,2020-04-07
2020-04-08,1,2020-04-08
2020-04-09,1,2020-04-09
2020-04-10,1,2020-04-10
2020-04-11,5,2020-04-11
2020-04-12,4,2020-04-12
2020-04-13,4,2020-04-13
2020-04-14,4,2020-04-14
2020-04-15,4,2020-04-15
2020-04-16,4,2020-04-16
2020-04-17,4,2020-04-17
2020-04-18,5,2020-04-18
2020-04-19,5,2020-04-19
2020-04-20,7,2020-04-20
2020-04-21,8,2020-04-21
2020-04-22,8,2020-04-22
2020-04-23,8,2020-04-23
2020-04-24,8,2020-04-24
2020-04-25,8,2020-04-25
2020-04-26,8,2020-04-26
2020-04-27,12,2020-04-27
2020-04-28,11,2020-04-28
2020-04-29,12,2020-04-29
2020-04-30,13,2020-04-30
2020-05-01,18,2020-05-01
2020-05-02,20,2020-05-02
2020-05-03,22,2020-05-03
2020-05-04,24,2020-05-04
2020-05-05,25,2020-05-05
2020-05-06,28,2020-05-06
2020-05-07,35,2020-05-07
2020-05-08,43,2020-05-08
2020-05-09,75,2020-05-09
2020-05-10,79,2020-05-10
2020-05-11,101,2020-05-11
2020-05-12,117,2020-05-12
2020-05-13,138,2020-05-13
2020-05-14,145,2020-05-14
2020-05-15,190,2020-05-15
2020-05-16,240,2020-05-16
2020-05-17,245,2020-05-17
2020-05-18,266,2020-05-18
2020-05-19,321,2020-05-19
2020-05-20,337,2020-05-20
2020-05-21,382,2020-05-21
2020-05-22,389,2020-05-22
2020-05-23,384,2020-05-23
2020-05-24,384,2020-05-24
2020-05-25,384,2020-05-25
2020-05-26,384,2020-05-26
2020-05-27,424,2020-05-27
2020-05-28,504,2020-05-28
2020-05-29,494,2020-05-29
2020-05-30,558,2020-05-30
2020-05-31,580,2020-05-31
2020-06-01,584,2020-06-01
2020-06-02,611,2020-06-02
2020-06-03,635,2020-06-03
2020-06-04,657,2020-06-04
2020-06-05,725,2020-06-05
2020-06-06,747,2020-06-06
2020-06-07,770,2020-06-07
2020-06-08,780,2020-06-08
2020-06-09,808,2020-06-09
2020-06-10,844,2020-06-10
2020-06-11,888,2020-06-11
'2020-06-12',896,+
'2020-06-13',932,+
'2020-06-14',971,+
'2020-06-15',1012,+
'2020-06-16',1055,+
'2020-06-17',1101,+
'2020-06-18',1148,+
'2020-06-19',1197,+
'2020-06-20',1248,+
'2020-06-21',1302,+
'2020-06-22',1357,+
'2020-06-23',1415,+
'2020-06-24',1476,+
'2020-06-25',1539,+
'2020-06-26',1605,+
'2020-06-27',1674,+
