Data,Saida_Estimada,Data
2020-03-28,13,2020-03-28
2020-03-29,13,2020-03-29
2020-03-30,13,2020-03-30
2020-03-31,16,2020-03-31
2020-04-01,17,2020-04-01
2020-04-02,20,2020-04-02
2020-04-03,21,2020-04-03
2020-04-04,21,2020-04-04
2020-04-05,24,2020-04-05
2020-04-06,29,2020-04-06
2020-04-07,27,2020-04-07
2020-04-08,31,2020-04-08
2020-04-09,30,2020-04-09
2020-04-10,33,2020-04-10
2020-04-11,34,2020-04-11
2020-04-12,33,2020-04-12
2020-04-13,36,2020-04-13
2020-04-14,35,2020-04-14
2020-04-15,37,2020-04-15
2020-04-16,38,2020-04-16
2020-04-17,37,2020-04-17
2020-04-18,42,2020-04-18
2020-04-19,58,2020-04-19
2020-04-20,59,2020-04-20
2020-04-21,61,2020-04-21
2020-04-22,61,2020-04-22
2020-04-23,81,2020-04-23
2020-04-24,78,2020-04-24
2020-04-25,103,2020-04-25
2020-04-26,102,2020-04-26
2020-04-27,103,2020-04-27
2020-04-28,142,2020-04-28
2020-04-29,218,2020-04-29
2020-04-30,238,2020-04-30
2020-05-01,335,2020-05-01
2020-05-02,364,2020-05-02
2020-05-03,414,2020-05-03
2020-05-04,511,2020-05-04
2020-05-05,530,2020-05-05
2020-05-06,652,2020-05-06
2020-05-07,715,2020-05-07
2020-05-08,918,2020-05-08
2020-05-09,1107,2020-05-09
2020-05-10,1181,2020-05-10
2020-05-11,1318,2020-05-11
2020-05-12,1289,2020-05-12
2020-05-13,1513,2020-05-13
2020-05-14,1664,2020-05-14
2020-05-15,1823,2020-05-15
2020-05-16,1966,2020-05-16
2020-05-17,2151,2020-05-17
2020-05-18,2191,2020-05-18
2020-05-19,2356,2020-05-19
2020-05-20,2627,2020-05-20
2020-05-21,2805,2020-05-21
2020-05-22,2987,2020-05-22
2020-05-23,3052,2020-05-23
2020-05-24,3193,2020-05-24
2020-05-25,3285,2020-05-25
2020-05-26,3349,2020-05-26
2020-05-27,3558,2020-05-27
2020-05-28,3614,2020-05-28
2020-05-29,3766,2020-05-29
2020-05-30,3944,2020-05-30
2020-05-31,4107,2020-05-31
2020-06-01,4210,2020-06-01
2020-06-02,4347,2020-06-02
2020-06-03,4595,2020-06-03
2020-06-04,4770,2020-06-04
2020-06-05,4852,2020-06-05
2020-06-06,5164,2020-06-06
2020-06-07,5325,2020-06-07
2020-06-08,5498,2020-06-08
2020-06-09,5823,2020-06-09
2020-06-10,6059,2020-06-10
2020-06-11,6338,2020-06-11
'2020-06-12',6578,+
'2020-06-13',6846,+
'2020-06-14',7126,+
'2020-06-15',7418,+
'2020-06-16',7723,+
'2020-06-17',8039,+
'2020-06-18',8369,+
'2020-06-19',8712,+
'2020-06-20',9069,+
'2020-06-21',9441,+
'2020-06-22',9829,+
'2020-06-23',10232,+
'2020-06-24',10651,+
'2020-06-25',11088,+
'2020-06-26',11543,+
'2020-06-27',12016,+
