Data,Saida_Estimada,Saida,Erro
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,1,0,-1
,1,0,-1
,0,0,0
,0,0,0
,-4,0,4
,-3,0,3
,-3,1,4
,1,1,0
,0,1,1
,0,1,1
,0,2,2
,2,2,0
,2,2,0
,2,6,4
,7,8,1
,9,13,4
,13,22,9
,23,26,3
,28,42,14
,46,87,41
,93,100,7
,105,117,12
,123,133,10
,140,160,20
,169,160,-9
,168,200,32
,210,230,20
,241,260,19
,271,289,18
,300,312,12
,324,332,8
,346,355,9
,369,370,1
,384,402,18
,418,454,36
,474,468,-6
,488,473,-15
,495,492,-3
,516,509,-7
,533,527,-6
,552,555,3
,582,579,-3
,608,614,6
,645,638,-7
,672,651,-21
,687,682,-5
,718,716,-2
,755,746,-9
,787,762,-25
,805,827,22
,871,872,1
,922,881,-41
,933,946,13
,1000,963,-37
,1018,989,-29
,1044,1013,-31
,1070,1066,-4
,1126,1146,20
,1213,1213,+
,1285,1275,-10
,1350,1356,6
,1433,1466,33
,1553,1566,13
,1659,1649,-10
,1747,1768,21
,1876,1818,-58
,1929,1906,-23
,2022,2258,236
,2398,2442,44
,2592,2576,-16
,2735,2682,-53
,2846,2783,-63
,2957,2979,22
,3166,3192,26
,3392,3416,24
,3630,3787,157
,4025,4140,115
,4401,4368,-33
,4643,4619,-24
,4912,4853,-59
,5162,5161,-1
,5487,5542,55
,5893,5948,55
,6325,6251,-74
,6648,6638,-10
,7059,6930,-129
,7372,7210,-162
,7670,7761,91
,8255,8300,45
,8829,8722,-107
,9278,9474,196
,10079,9780,-299
,10405,10510,105
,11183,11256,73
,11978,12020,42
,12790,12923,133
,13590,+,+
,14442,+,+
,15350,+,+
,16316,+,+
,17344,+,+
,18439,+,+
,19605,+,+
,20846,+,+
,22167,+,+
,23574,+,+
,25071,+,+
,26666,+,+
,28363,+,+
,30170,+,+
,32094,+,+
