Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,0,0
2020-03-06,0,0
2020-03-07,0,0
2020-03-08,0,0
2020-03-09,0,0
2020-03-10,0,1
2020-03-11,1,1
2020-03-12,2,2
2020-03-13,4,0
2020-03-14,4,2
2020-03-15,6,0
2020-03-16,6,0
2020-03-17,6,4
2020-03-18,10,9
2020-03-19,20,8
2020-03-20,29,8
2020-03-21,38,22
2020-03-22,63,9
2020-03-23,75,11
2020-03-24,90,8
2020-03-25,102,21
2020-03-26,129,39
2020-03-27,177,18
2020-03-28,203,-6
2020-03-29,203,23
2020-03-30,235,6
2020-03-31,250,24
2020-04-01,285,21
2020-04-02,318,16
2020-04-03,347,49
2020-04-04,414,-4
2020-04-05,424,-6
2020-04-06,432,49
2020-04-07,502,6
2020-04-08,526,29
2020-04-09,577,41
2020-04-10,643,-7
2020-04-11,658,-18
2020-04-12,661,-8
2020-04-13,675,-11
2020-04-14,686,14
2020-04-15,726,21
2020-04-16,775,5
2020-04-17,808,-6
2020-04-18,830,1
2020-04-19,860,-6
2020-04-20,883,6
2020-04-21,921,-17
2020-04-22,934,-11
2020-04-23,954,40
2020-04-24,1032,29
2020-04-25,1101,-5
2020-04-26,1134,32
2020-04-27,1210,18
2020-04-28,1273,13
2020-04-29,1333,35
2020-04-30,1419,47
2020-05-01,1522,7
2020-05-02,1584,35
2020-05-03,1679,-13
2020-05-04,1724,-13
2020-05-05,1770,45
2020-05-06,1883,167
2020-05-07,2137,-8
2020-05-08,2205,242
2020-05-09,2554,-61
2020-05-10,2578,-36
2020-05-11,2629,-53
2020-05-12,2663,254
2020-05-13,3041,-124
2020-05-14,3012,-15
2020-05-15,3101,496
2020-05-16,3766,-71
2020-05-17,3824,-89
2020-05-18,3860,-125
2020-05-19,3857,-107
2020-05-20,3874,1099
2020-05-21,5241,232
2020-05-22,5695,223
2020-05-23,6150,186
2020-05-24,6579,-109
2020-05-25,6693,-134
2020-05-26,6781,4
2020-05-27,7026,22
2020-05-28,7301,933
2020-05-29,8605,-371
2020-05-30,8503,739
2020-05-31,9631,-299
2020-06-01,9645,-313
2020-06-02,9637,282
2020-06-03,10294,104
2020-06-04,10779,231
2020-06-05,11423,160
2020-06-06,12011,26
2020-06-07,12470,-335
2020-06-08,12540,-290
2020-06-09,12660,142
2020-06-10,13268,351
2020-06-11,14135,33
2020-06-12,14678,-294
2020-06-13,14873,-246
2020-06-14,15126,-465
2020-06-15,15143,295
2020-06-16,16010,461
2020-06-17,17099,29
2020-06-18,17745,77
2020-06-19,18465,122
2020-06-20,19261,-123
2020-06-21,19811,-463
2020-06-22,19999,-289
2020-06-23,20386,478
2020-06-24,21646,363
2020-06-25,22827,233
2020-06-26,23905,209
2020-06-27,24993,7
2020-06-28,25894,-651
2020-06-29,26090,-431
2020-06-30,26534,407
2020-07-01,27933,238
2020-07-02,29198,-3
2020-07-03,30238,133
2020-07-04,31466,153
2020-07-05,32761,-806
2020-07-06,33029,-628
2020-07-07,33499,301
2020-07-08,35026,531
2020-07-09,36872,-438
2020-07-10,37701,-211
2020-07-11,38807,-38807
2020-07-12,40066,+
2020-07-13,41372,+
2020-07-14,42724,+
2020-07-15,44125,+
2020-07-16,45575,+
2020-07-17,47078,+
2020-07-18,48634,+
2020-07-19,50245,+
2020-07-20,51914,+
2020-07-21,53643,+
2020-07-22,55433,+
2020-07-23,57288,+
2020-07-24,59208,+
2020-07-25,61197,+
2020-07-26,63257,+
