Data,Saida_Estimada,Data
2020-03-27,0,2020-03-27
2020-03-28,58,2020-03-28
2020-03-29,63,2020-03-29
2020-03-30,67,2020-03-30
2020-03-31,18,2020-03-31
2020-04-01,82,2020-04-01
2020-04-02,93,2020-04-02
2020-04-03,123,2020-04-03
2020-04-04,161,2020-04-04
2020-04-05,186,2020-04-05
2020-04-06,203,2020-04-06
2020-04-07,321,2020-04-07
2020-04-08,366,2020-04-08
2020-04-09,366,2020-04-09
2020-04-10,603,2020-04-10
2020-04-11,711,2020-04-11
2020-04-12,828,2020-04-12
2020-04-13,972,2020-04-13
2020-04-14,1189,2020-04-14
2020-04-15,1275,2020-04-15
2020-04-16,1503,2020-04-16
2020-04-17,1687,2020-04-17
2020-04-18,2063,2020-04-18
2020-04-19,2166,2020-04-19
2020-04-20,2441,2020-04-20
2020-04-21,2657,2020-04-21
2020-04-22,2840,2020-04-22
2020-04-23,3313,2020-04-23
2020-04-24,3555,2020-04-24
2020-04-25,3996,2020-04-25
2020-04-26,4516,2020-04-26
2020-04-27,4761,2020-04-27
2020-04-28,5245,2020-04-28
2020-04-29,5525,2020-04-29
2020-04-30,6016,2020-04-30
2020-05-01,6781,2020-05-01
2020-05-02,7059,2020-05-02
2020-05-03,7982,2020-05-03
2020-05-04,8254,2020-05-04
2020-05-05,8259,2020-05-05
2020-05-06,8770,2020-05-06
2020-05-07,9401,2020-05-07
2020-05-08,10451,2020-05-08
2020-05-09,11012,2020-05-09
2020-05-10,11857,2020-05-10
2020-05-11,12479,2020-05-11
2020-05-12,12679,2020-05-12
2020-05-13,13183,2020-05-13
2020-05-14,13705,2020-05-14
2020-05-15,14419,2020-05-15
2020-05-16,14874,2020-05-16
2020-05-17,17570,2020-05-17
2020-05-18,17617,2020-05-18
2020-05-19,18014,2020-05-19
2020-05-20,19156,2020-05-20
2020-05-21,20142,2020-05-21
2020-05-22,21104,2020-05-22
2020-05-23,22992,2020-05-23
2020-05-24,23079,2020-05-24
2020-05-25,23748,2020-05-25
2020-05-26,24040,2020-05-26
2020-05-27,24312,2020-05-27
2020-05-28,25178,2020-05-28
2020-05-29,25656,2020-05-29
2020-05-30,26926,2020-05-30
2020-05-31,27418,2020-05-31
2020-06-01,28036,2020-06-01
2020-06-02,28005,2020-06-02
2020-06-03,28473,2020-06-03
2020-06-04,29081,2020-06-04
2020-06-05,29647,2020-06-05
2020-06-06,30183,2020-06-06
2020-06-07,30439,2020-06-07
2020-06-08,31012,2020-06-08
2020-06-09,31128,2020-06-09
2020-06-10,31203,2020-06-10
2020-06-11,31894,2020-06-11
2020-06-12,32544,2020-06-12
2020-06-13,32772,2020-06-13
2020-06-14,33322,2020-06-14
2020-06-15,33439,2020-06-15
2020-06-16,33500,2020-06-16
2020-06-17,34136,2020-06-17
2020-06-18,34633,2020-06-18
2020-06-19,35268,2020-06-19
2020-06-20,35597,2020-06-20
2020-06-21,36204,2020-06-21
2020-06-22,36527,2020-06-22
2020-06-23,36504,2020-06-23
2020-06-24,36578,2020-06-24
2020-06-25,37268,2020-06-25
2020-06-26,37719,2020-06-26
2020-06-27,37749,2020-06-27
2020-06-28,38439,2020-06-28
2020-06-29,38680,2020-06-29
2020-06-30,38683,2020-06-30
2020-07-01,38817,2020-07-01
2020-07-02,39247,2020-07-02
2020-07-03,39926,2020-07-03
2020-07-04,40069,2020-07-04
2020-07-05,40489,2020-07-05
2020-07-06,41237,2020-07-06
2020-07-07,41151,2020-07-07
2020-07-08,41384,2020-07-08
2020-07-09,42125,2020-07-09
2020-07-10,42394,2020-07-10
2020-07-11,42915,2020-07-11
2020-07-12,43370,2020-07-12
2020-07-13,43778,2020-07-13
2020-07-14,43792,2020-07-14
2020-07-15,44037,2020-07-15
2020-07-16,44721,2020-07-16
2020-07-17,45092,2020-07-17
2020-07-18,45599,2020-07-18
2020-07-19,45745,2020-07-19
2020-07-20,46269,2020-07-20
2020-07-21,46490,2020-07-21
2020-07-22,46467,2020-07-22
2020-07-23,46849,2020-07-23
2020-07-24,47880,2020-07-24
2020-07-25,48375,2020-07-25
2020-07-26,48890,2020-07-26
2020-07-27,49527,2020-07-27
2020-07-28,49432,2020-07-28
2020-07-29,49684,2020-07-29
2020-07-30,50340,2020-07-30
2020-07-31,50839,2020-07-31
2020-08-01,51182,2020-08-01
2020-08-02,52023,2020-08-02
2020-08-03,52249,2020-08-03
2020-08-04,52212,2020-08-04
2020-08-05,52359,2020-08-05
2020-08-06,52910,2020-08-06
2020-08-07,53202,2020-08-07
2020-08-08,53599,2020-08-08
2020-08-09,53911,2020-08-09
2020-08-10,54182,2020-08-10
2020-08-11,54088,2020-08-11
2020-08-12,54380,2020-08-12
2020-08-13,55006,2020-08-13
2020-08-14,55337,2020-08-14
2020-08-15,55804,2020-08-15
2020-08-16,56256,2020-08-16
2020-08-17,56469,2020-08-17
2020-08-18,56443,2020-08-18
2020-08-19,56742,2020-08-19
'2020-08-20',57178,+
'2020-08-21',57595,+
'2020-08-22',58036,+
'2020-08-23',58494,+
'2020-08-24',58966,+
'2020-08-25',59448,+
'2020-08-26',59940,+
'2020-08-27',60439,+
'2020-08-28',60945,+
'2020-08-29',61457,+
'2020-08-30',61974,+
'2020-08-31',62497,+
'2020-09-01',63025,+
'2020-09-02',63557,+
'2020-09-03',64095,+
'2020-09-04',64637,+
