Data,Saida_Estimada,Data
2020-03-27,0,2020-03-27
2020-03-28,0,2020-03-28
2020-03-29,0,2020-03-29
2020-03-30,0,2020-03-30
2020-03-31,0,2020-03-31
2020-04-01,0,2020-04-01
2020-04-02,0,2020-04-02
2020-04-03,1,2020-04-03
2020-04-04,1,2020-04-04
2020-04-05,1,2020-04-05
2020-04-06,1,2020-04-06
2020-04-07,2,2020-04-07
2020-04-08,2,2020-04-08
2020-04-09,2,2020-04-09
2020-04-10,2,2020-04-10
2020-04-11,2,2020-04-11
2020-04-12,2,2020-04-12
2020-04-13,2,2020-04-13
2020-04-14,3,2020-04-14
2020-04-15,3,2020-04-15
2020-04-16,3,2020-04-16
2020-04-17,3,2020-04-17
2020-04-18,3,2020-04-18
2020-04-19,3,2020-04-19
2020-04-20,3,2020-04-20
2020-04-21,3,2020-04-21
2020-04-22,3,2020-04-22
2020-04-23,3,2020-04-23
2020-04-24,5,2020-04-24
2020-04-25,5,2020-04-25
2020-04-26,5,2020-04-26
2020-04-27,5,2020-04-27
2020-04-28,5,2020-04-28
2020-04-29,5,2020-04-29
2020-04-30,5,2020-04-30
2020-05-01,5,2020-05-01
2020-05-02,5,2020-05-02
2020-05-03,5,2020-05-03
2020-05-04,5,2020-05-04
2020-05-05,5,2020-05-05
2020-05-06,5,2020-05-06
2020-05-07,7,2020-05-07
2020-05-08,6,2020-05-08
2020-05-09,6,2020-05-09
2020-05-10,5,2020-05-10
2020-05-11,9,2020-05-11
2020-05-12,9,2020-05-12
2020-05-13,9,2020-05-13
2020-05-14,9,2020-05-14
2020-05-15,11,2020-05-15
2020-05-16,11,2020-05-16
2020-05-17,11,2020-05-17
2020-05-18,11,2020-05-18
2020-05-19,12,2020-05-19
2020-05-20,12,2020-05-20
2020-05-21,12,2020-05-21
2020-05-22,12,2020-05-22
2020-05-23,12,2020-05-23
2020-05-24,13,2020-05-24
2020-05-25,13,2020-05-25
2020-05-26,14,2020-05-26
2020-05-27,14,2020-05-27
2020-05-28,14,2020-05-28
2020-05-29,14,2020-05-29
2020-05-30,23,2020-05-30
2020-05-31,27,2020-05-31
2020-06-01,31,2020-06-01
2020-06-02,32,2020-06-02
2020-06-03,34,2020-06-03
2020-06-04,37,2020-06-04
2020-06-05,40,2020-06-05
2020-06-06,39,2020-06-06
2020-06-07,42,2020-06-07
2020-06-08,44,2020-06-08
2020-06-09,47,2020-06-09
2020-06-10,50,2020-06-10
2020-06-11,53,2020-06-11
2020-06-12,60,2020-06-12
2020-06-13,61,2020-06-13
2020-06-14,62,2020-06-14
2020-06-15,62,2020-06-15
2020-06-16,65,2020-06-16
2020-06-17,76,2020-06-17
2020-06-18,80,2020-06-18
2020-06-19,89,2020-06-19
2020-06-20,100,2020-06-20
2020-06-21,102,2020-06-21
2020-06-22,110,2020-06-22
2020-06-23,114,2020-06-23
2020-06-24,134,2020-06-24
2020-06-25,143,2020-06-25
2020-06-26,152,2020-06-26
2020-06-27,167,2020-06-27
2020-06-28,180,2020-06-28
2020-06-29,180,2020-06-29
2020-06-30,184,2020-06-30
2020-07-01,196,2020-07-01
2020-07-02,232,2020-07-02
2020-07-03,236,2020-07-03
2020-07-04,238,2020-07-04
2020-07-05,251,2020-07-05
2020-07-06,251,2020-07-06
2020-07-07,255,2020-07-07
2020-07-08,286,2020-07-08
2020-07-09,325,2020-07-09
2020-07-10,333,2020-07-10
2020-07-11,347,2020-07-11
2020-07-12,369,2020-07-12
2020-07-13,385,2020-07-13
2020-07-14,388,2020-07-14
2020-07-15,445,2020-07-15
2020-07-16,572,2020-07-16
2020-07-17,583,2020-07-17
2020-07-18,578,2020-07-18
2020-07-19,580,2020-07-19
2020-07-20,580,2020-07-20
2020-07-21,580,2020-07-21
2020-07-22,673,2020-07-22
2020-07-23,733,2020-07-23
2020-07-24,765,2020-07-24
2020-07-25,804,2020-07-25
2020-07-26,802,2020-07-26
2020-07-27,810,2020-07-27
2020-07-28,804,2020-07-28
2020-07-29,847,2020-07-29
2020-07-30,987,2020-07-30
2020-07-31,998,2020-07-31
2020-08-01,1029,2020-08-01
2020-08-02,1053,2020-08-02
2020-08-03,1114,2020-08-03
2020-08-04,1118,2020-08-04
2020-08-05,1189,2020-08-05
2020-08-06,1283,2020-08-06
2020-08-07,1413,2020-08-07
2020-08-08,1485,2020-08-08
2020-08-09,1553,2020-08-09
2020-08-10,1610,2020-08-10
2020-08-11,1606,2020-08-11
2020-08-12,1713,2020-08-12
2020-08-13,1742,2020-08-13
2020-08-14,1802,2020-08-14
2020-08-15,1819,2020-08-15
2020-08-16,1964,2020-08-16
2020-08-17,2019,2020-08-17
2020-08-18,2031,2020-08-18
2020-08-19,2135,2020-08-19
'2020-08-20',2272,+
'2020-08-21',2362,+
'2020-08-22',2456,+
'2020-08-23',2553,+
'2020-08-24',2655,+
'2020-08-25',2760,+
'2020-08-26',2870,+
'2020-08-27',2984,+
'2020-08-28',3102,+
'2020-08-29',3225,+
'2020-08-30',3353,+
'2020-08-31',3487,+
'2020-09-01',3625,+
'2020-09-02',3769,+
'2020-09-03',3919,+
'2020-09-04',4075,+
