Data,Saida_Estimada,Saida,Erro
2020-03-28,82,82,82
2020-03-29,103,103,103
2020-03-30,117,117,117
2020-03-31,132,132,132
2020-04-01,153,153,153
2020-04-02,167,167,167
2020-04-03,183,183,183
2020-04-04,215,215,215
2020-04-05,243,243,243
2020-04-06,257,257,257
2020-04-07,268,268,268
2020-04-08,290,290,290
2020-04-09,312,312,312
2020-04-10,341,341,341
2020-04-11,353,353,353
2020-04-12,362,362,362
2020-04-13,388,388,388
2020-04-14,425,425,425
2020-04-15,519,519,519
2020-04-16,552,569,569
2020-04-17,590,642,642
2020-04-18,660,759,759
2020-04-19,771,762,762
2020-04-20,810,821,821
2020-04-21,855,922,922
2020-04-22,950,1034,1034
2020-04-23,1066,1131,1131
2020-04-24,1174,1218,1218
2020-04-25,1269,1303,1303
2020-04-26,1361,1357,1357
2020-04-27,1428,1430,1430
2020-04-28,1500,1578,1578
2020-04-29,1634,1639,1639
2020-04-30,1726,1784,1784
2020-05-01,1854,1995,1995
2020-05-02,2058,2100,2100
2020-05-03,2203,2247,2247
2020-05-04,2347,2370,2370
2020-05-05,2485,2599,2599
2020-05-06,2696,2746,2746
2020-05-07,2878,2877,2877
2020-05-08,3023,3129,3129
2020-05-09,3253,3342,3342
2020-05-10,3492,3670,3670
2020-05-11,3805,3884,3884
2020-05-12,4069,4107,4107
2020-05-13,4304,4349,4349
2020-05-14,4556,4619,4619
2020-05-15,4834,4842,4842
2020-05-16,5087,5267,5267
2020-05-17,5476,5317,5317
2020-05-18,5647,5326,5326
2020-05-19,5670,7106,7106
2020-05-20,7006,7169,7169
2020-05-21,7616,7578,7578
2020-05-22,7942,7860,7860
2020-05-23,8283,8084,8084
2020-05-24,8689.29,8734,8734
2020-05-25,9127.34,8941,8941
2020-05-26,9583.91,9227,9227
2020-05-27,10064.4,9472,9472
2020-05-28,10568.6,10006,10006
2020-05-29,11098.2,10485,10485
2020-05-30,11654.4,10791,10791
2020-05-31,12238.3,11218,11218
2020-06-01,12851.6,11499,11499
2020-06-02,13495.6,12954,12954
2020-06-03,14171.8,13367,13367
2020-06-04,14882,13801,13801
2020-06-05,15627.7,15260,15260
2020-06-06,16410.8,15724,15724
2020-06-07,17233.1,16099,16099
2020-06-08,18096.6,8.90068e-308,8.90068e-308
