Data,Saida_Estimada,Saida,Erro
2020-03-17,0,0,0
2020-03-18,4,0,-4
2020-03-19,0,0,0
2020-03-20,0,0,0
2020-03-21,0,0,0
2020-03-22,0,0,0
2020-03-23,-1,0,1
2020-03-24,3,0,-3
2020-03-25,3,0,-3
2020-03-26,16,3,-13
2020-03-27,16,3,-13
2020-03-28,14,4,-10
2020-03-29,5,5,0
2020-03-30,8,5,-3
2020-03-31,13,7,-6
2020-04-01,17,8,-9
2020-04-02,8,20,12
2020-04-03,20,22,2
2020-04-04,24,22,-2
2020-04-05,22,26,4
2020-04-06,25,29,4
2020-04-07,34,31,-3
2020-04-08,36,43,7
2020-04-09,44,55,11
2020-04-10,56,58,2
2020-04-11,59,67,8
2020-04-12,68,74,6
2020-04-13,77,91,14
2020-04-14,100,107,7
2020-04-15,118,116,-2
2020-04-16,120,124,4
2020-04-17,132,149,17
2020-04-18,163,176,13
2020-04-19,208,186,-22
2020-04-20,215,198,-17
2020-04-21,231,215,-16
2020-04-22,249,233,-16
2020-04-23,272,266,-6
2020-04-24,306,284,-22
2020-04-25,329,310,-19
2020-04-26,351,327,-24
2020-04-27,372,390,18
2020-04-28,432,403,-29
2020-04-29,440,441,1
2020-04-30,486,482,-4
2020-05-01,527,505,-22
2020-05-02,550,614,64
2020-05-03,662,663,1
2020-05-04,714,712,-2
2020-05-05,760,795,35
2020-05-06,842,848,6
2020-05-07,901,903,2
2020-05-08,956,966,10
2020-05-09,1023,1062,39
2020-05-10,1120,1114,-6
2020-05-11,1185,1189,4
2020-05-12,1252,1280,28
2020-05-13,1339,1389,50
2020-05-14,1460,1413,-47
2020-05-15,1483,1476,-7
2020-05-16,1549,1614,65
2020-05-17,1691,1641,-50
2020-05-18,1722,1748,26
2020-05-19,1826,1856,30
2020-05-20,1933,1900,-33
2020-05-21,1984,2161,177
2020-05-22,2260,2251,-9
2020-05-23,2345,2308,-37
2020-05-24,2403,2324,-79
2020-05-25,2423,2493,70
2020-05-26,2592,2603,11
2020-05-27,2702,2671,-31
2020-05-28,2777,2733,-44
2020-05-29,2836,2859,23
2020-05-30,2970,2956,-14
2020-05-31,3067,3010,-57
2020-06-01,3135,3188,53
2020-06-02,3102,+,+
2020-06-03,3068,+,+
2020-06-04,3033,+,+
2020-06-05,2997,+,+
2020-06-06,2960,+,+
2020-06-07,2922,+,+
2020-06-08,2883,+,+
2020-06-09,2842,+,+
2020-06-10,2801,+,+
2020-06-11,2758,+,+
2020-06-12,2715,+,+
2020-06-13,2670,+,+
2020-06-14,2623,+,+
2020-06-15,2576,+,+
2020-06-16,2526,+,+
