Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,0,0
2020-03-06,0,0
2020-03-07,0,0
2020-03-08,0,0
2020-03-09,0,0
2020-03-10,0,1
2020-03-11,0,1
2020-03-12,0,2
2020-03-13,1,-1
2020-03-14,0,2
2020-03-15,1,-1
2020-03-16,0,0
2020-03-17,0,4
2020-03-18,2,7
2020-03-19,6,3
2020-03-20,7,2
2020-03-21,7,16
2020-03-22,16,-4
2020-03-23,12,2
2020-03-24,11,1
2020-03-25,10,15
2020-03-26,18,27
2020-03-27,33,-6
2020-03-28,26,-24
2020-03-29,6,23
2020-03-30,18,-3
2020-03-31,15,18
2020-04-01,24,8
2020-04-02,26,2
2020-04-03,24,38
2020-04-04,45,-31
2020-04-05,20,-12
2020-04-06,7,56
2020-04-07,41,-14
2020-04-08,29,18
2020-04-09,35,28
2020-04-10,49,-31
2020-04-11,23,-19
2020-04-12,6,7
2020-04-13,9,2
2020-04-14,9,27
2020-04-15,25,22
2020-04-16,37,-4
2020-04-17,30,-8
2020-04-18,20,9
2020-04-19,22,1
2020-04-20,20,15
2020-04-21,26,-11
2020-04-22,16,3
2020-04-23,15,56
2020-04-24,49,18
2020-04-25,56,-21
2020-04-26,35,35
2020-04-27,51,11
2020-04-28,53,5
2020-04-29,49,33
2020-04-30,63,35
2020-05-01,78,-15
2020-05-02,59,31
2020-05-03,69,-22
2020-05-04,47,-2
2020-05-05,37,67
2020-05-06,75,160
2020-05-07,170,-91
2020-05-08,96,222
2020-05-09,219,-173
2020-05-10,90,-41
2020-05-11,40,-6
2020-05-12,31,310
2020-05-13,225,-225
2020-05-14,65,15
2020-05-15,51,549
2020-05-16,400,-302
2020-05-17,178,-138
2020-05-18,44,-44
2020-05-19,7,8
2020-05-20,9,1214
2020-05-21,787,-287
2020-05-22,556,-111
2020-05-23,381,37
2020-05-24,354,-220
2020-05-25,166,-77
2020-05-26,82,144
2020-05-27,162,101
2020-05-28,212,974
2020-05-29,811,-811
2020-05-30,228,780
2020-05-31,646,-556
2020-06-01,252,-252
2020-06-02,17,570
2020-06-03,376,103
2020-06-04,420,192
2020-06-05,485,88
2020-06-06,485,-31
2020-06-07,401,-303
2020-06-08,150,-35
2020-06-09,92,460
2020-06-10,376,441
2020-06-11,630,-81
2020-06-12,509,-293
2020-06-13,244,-1
2020-06-14,197,-163
2020-06-15,68,709
2020-06-16,504,529
2020-06-17,812,-155
2020-06-18,620,74
2020-06-19,571,194
2020-06-20,624,-73
2020-06-21,501,-291
2020-06-22,241,121
2020-06-23,272,882
2020-06-24,810,335
2020-06-25,957,94
2020-06-26,895,159
2020-06-27,878,8
2020-06-28,771,-528
2020-06-29,326,90
2020-06-30,313,969
2020-07-01,902,328
2020-07-02,1036,-12
2020-07-03,894,282
2020-07-04,952,296
2020-07-05,1027,-691
2020-07-06,456,-10
2020-07-07,350,1049
2020-07-08,983,774
2020-07-09,1397,-520
2020-07-10,901,155
2020-07-11,846,384
2020-07-12,992,-472
2020-07-13,570,-154
2020-07-14,367,970
2020-07-15,937,309
2020-07-16,1057,2048
2020-07-17,2232,-866
2020-07-18,1475,-1338
2020-07-19,351,-85
2020-07-20,197,139
2020-07-21,266,-266
2020-07-22,228,+
2020-07-23,189,+
2020-07-24,157,+
2020-07-25,128,+
2020-07-26,104,+
2020-07-27,83,+
2020-07-28,64,+
2020-07-29,48,+
2020-07-30,35,+
2020-07-31,23,+
2020-08-01,13,+
2020-08-02,4,+
2020-08-03,-3,+
2020-08-04,-9,+
2020-08-05,-15,+
