Data,Saida_Estimada,Saida,Erro
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,1,1
,1,1,0
,1,1,0
,1,1,0
,2,1,-1
,2,2,0
,3,2,-1
,3,2,-1
,3,5,2
,6,5,-1
,6,10,4
,11,10,-1
,11,11,+
,12,15,3
,16,17,1
,18,18,+
,19,21,2
,22,24,2
,25,24,-1
,25,26,1
,27,28,1
,29,29,+
,30,30,+
,31,31,+
,32,32,+
,34,35,1
,36,35,-1
,36,37,1
,38,39,1
,40,42,2
,43,42,-1
,43,42,-1
,43,43,+
,44,44,+
,45,44,-1
,45,46,1
,48,48,+
,49,52,3
,54,52,-2
,54,52,-2
,53,55,2
,57,59,2
,61,63,2
,65,63,-2
,65,64,-1
,66,65,-1
,67,69,2
,71,73,2
,75,73,-2
,75,78,3
,80,79,-1
,81,81,+
,83,83,+
,85,85,+
,87,91,4
,93,94,1
,97,98,1
,101,100,-1
,103,103,+
,106,105,-1
,108,109,1
,112,121,9
,124,126,2
,130,131,1
,135,134,-1
,138,136,-2
,140,143,3
,147,146,-1
,150,148,-2
,152,152,+
,156,156,+
,160,+,+
,164,+,+
,169,+,+
,173,+,+
,178,+,+
,183,+,+
,188,+,+
,194,+,+
,199,+,+
,204,+,+
,210,+,+
,216,+,+
,222,+,+
,228,+,+
,234,+,+
