Data,Saida_Estimada,Saida,Erro
2020-03-12,6,6,0
2020-03-13,0,0,0
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,0,0,0
2020-03-17,0,0,0
2020-03-18,7,7,0
2020-03-19,10,10,0
2020-03-20,8,9,1
2020-03-21,8,11,3
2020-03-22,9,7,-2
2020-03-23,7,6,-1
2020-03-24,5,9,4
2020-03-25,7,16,9
2020-03-26,12,21,9
2020-03-27,17,17,0
2020-03-28,16,14,-2
2020-03-29,13,15,2
2020-03-30,13,7,-6
2020-03-31,8,24,16
2020-04-01,16,45,29
2020-04-02,33,28,-5
2020-04-03,30,49,19
2020-04-04,37,94,57
2020-04-05,69,43,-26
2020-04-06,53,20,-33
2020-04-07,24,45,21
2020-04-08,32,36,4
2020-04-09,34,70,36
2020-04-10,51,34,-17
2020-04-11,41,33,-8
2020-04-12,29,62,33
2020-04-13,46,18,-28
2020-04-14,29,35,6
2020-04-15,25,12,-13
2020-04-16,17,29,12
2020-04-17,20,42,22
2020-04-18,33,71,38
2020-04-19,54,42,-12
2020-04-20,46,20,-26
2020-04-21,24,17,-7
2020-04-22,16,39,23
2020-04-23,27,19,-8
2020-04-24,23,37,14
2020-04-25,27,21,-6
2020-04-26,23,16,-7
2020-04-27,15,30,15
2020-04-28,22,85,63
2020-04-29,58,77,19
2020-04-30,70,59,-11
2020-05-01,58,40,-18
2020-05-02,41,45,4
2020-05-03,38,22,-16
2020-05-04,26,48,22
2020-05-05,34,26,-8
2020-05-06,29,39,10
2020-05-07,30,29,-1
2020-05-08,28,55,27
2020-05-09,40,74,34
2020-05-10,60,50,-10
2020-05-11,51,14,-37
2020-05-12,23,57,34
2020-05-13,37,90,53
2020-05-14,69,67,-2
2020-05-15,66,76,10
2020-05-16,64,103,39
2020-05-17,83,44,-39
2020-05-18,57,74,17
2020-05-19,56,121,65
2020-05-20,93,135,42
2020-05-21,115,194,79
2020-05-22,154,129,-25
2020-05-23,134,160,26
2020-05-24,132,113,-19
2020-05-25,115,119,4
2020-05-26,104,181,77
2020-05-27,141,200,59
2020-05-28,137.82,272,134.18
2020-05-29,123.642,252,128.358
2020-05-30,114.413,237,122.587
2020-05-31,104.674,214,109.326
2020-06-01,96.1628,148,51.8372
2020-06-02,88.2095,328,239.791
2020-06-03,80.959,331,250.041
2020-06-04,74.2894,326,251.711
2020-06-05,68.1743,528,459.826
2020-06-06,62.5609,257,194.439
2020-06-07,57.4102,292,234.59
2020-06-08,52.6834,134,81.3166
2020-06-09,48.3459,283,234.654
2020-06-10,44.3654,517,472.635
2020-06-11,40.7127,626,585.287
2020-06-12,37.3607,3.71537e-321,-37.3607
