Data,Saida_Estimada,Saida,Erro
2020-03-28,2,2,0
2020-03-29,2,2,0
2020-03-30,1,2,1
2020-03-31,1,3,2
2020-04-01,2,2,0
2020-04-02,1,2,1
2020-04-03,1,2,1
2020-04-04,1,2,1
2020-04-05,1,2,1
2020-04-06,1,2,1
2020-04-07,1,3,2
2020-04-08,2,3,1
2020-04-09,2,4,2
2020-04-10,3,4,1
2020-04-11,3,4,1
2020-04-12,3,4,1
2020-04-13,3,5,2
2020-04-14,4,6,2
2020-04-15,5,6,1
2020-04-16,5,6,1
2020-04-17,5,6,1
2020-04-18,5,6,1
2020-04-19,5,9,4
2020-04-20,8,9,1
2020-04-21,8,9,1
2020-04-22,8,12,4
2020-04-23,11,14,3
2020-04-24,13,14,1
2020-04-25,13,14,1
2020-04-26,13,16,3
2020-04-27,15,17,2
2020-04-28,16,17,1
2020-04-29,16,17,1
2020-04-30,16,19,3
2020-05-01,18,20,2
2020-05-02,19,23,4
2020-05-03,22,23,1
2020-05-04,22,23,1
2020-05-05,22,65,43
2020-05-06,62,64,2
2020-05-07,62,66,4
2020-05-08,64,66,2
2020-05-09,64,67,3
2020-05-10,65,67,2
2020-05-11,65,67,2
2020-05-12,65,68,3
2020-05-13,66,68,2
2020-05-14,66,71,5
2020-05-15,69,77,8
2020-05-16,75,84,9
2020-05-17,82,86,4
2020-05-18,84,86,2
2020-05-19,84,87,3
2020-05-20,85,98,13
2020-05-21,95,107,12
2020-05-22,104,112,8
2020-05-23,109,113,4
2020-05-24,110,116,6
2020-05-25,113,117,4
2020-05-26,114,123,9
2020-05-27,120,129,9
2020-05-28,126,132,6
2020-05-29,129,143,14
2020-05-30,140,146,6
2020-05-31,143,156,13
2020-06-01,152,156,4
2020-06-02,153,163,10
2020-06-03,159,168,9
2020-06-04,164,172,8
2020-06-05,161,+,+
2020-06-06,158,+,+
2020-06-07,156,+,+
2020-06-08,154,+,+
2020-06-09,151,+,+
2020-06-10,149,+,+
2020-06-11,147,+,+
2020-06-12,145,+,+
2020-06-13,142,+,+
2020-06-14,140,+,+
2020-06-15,138,+,+
2020-06-16,136,+,+
2020-06-17,134,+,+
2020-06-18,132,+,+
2020-06-19,130,+,+
