Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0,0
2020-03-28,4,4,0
2020-03-29,5,5,0
2020-03-30,5,5,0
2020-03-31,6,6,0
2020-04-01,6,6,0
2020-04-02,16,16,0
2020-04-03,17,17,0
2020-04-04,17,17,0
2020-04-05,17,20,3
2020-04-06,21,24,3
2020-04-07,26,30,4
2020-04-08,33,41,8
2020-04-09,46,45,-1
2020-04-10,47,53,6
2020-04-11,57,58,1
2020-04-12,60,59,-1
2020-04-13,59,78,19
2020-04-14,87,86,-1
2020-04-15,90,93,3
2020-04-16,97,95,-2
2020-04-17,96,113,17
2020-04-18,122,141,19
2020-04-19,155,148,-7
2020-04-20,152,164,12
2020-04-21,172,178,6
2020-04-22,186,189,3
2020-04-23,195,212,17
2020-04-24,224,228,4
2020-04-25,237,259,22
2020-04-26,275,285,10
2020-04-27,299,310,11
2020-04-28,324,329,5
2020-04-29,340,349,9
2020-04-30,361,373,12
2020-05-01,387,403,16
2020-05-02,420,498,78
2020-05-03,547,528,-19
2020-05-04,546,553,7
2020-05-05,568,608,40
2020-05-06,638,651,13
2020-05-07,676,694,18
2020-05-08,719,741,22
2020-05-09,768,809,41
2020-05-10,847,840,-7
2020-05-11,860,893,33
2020-05-12,924,950,26
2020-05-13,984,1022,38
2020-05-14,1063,1039,-24
2020-05-15,1054,1088,34
2020-05-16,1119,1163,44
2020-05-17,1207,1174,-33
2020-05-18,1187,1253,66
2020-05-19,1299,1307,8
2020-05-20,1342,1333,-9
2020-05-21,1354,1503,149
2020-05-22,1596,1548,-48
2020-05-23,1580,1574,-6
2020-05-24,1597,1579,-18
2020-05-25,1591,1687,96
2020-05-26,1750,1769,19
2020-05-27,1820,1783,-37
2020-05-28,1801,1804,3
2020-05-29,1826,1877,51
2020-05-30,1925,1939,14
2020-05-31,1982,1967,-15
2020-06-01,1993,2084,91
2020-06-02,2154,2231,77
2020-06-03,2317,2334,17
2020-06-04,2399,2424,25
2020-06-05,2483,2444,-39
2020-06-06,2469,2459,-10
2020-06-07,2482,2458,-24
2020-06-08,2473,2539,66
2020-06-09,2595,2615,20
2020-06-10,2669,2697,28
2020-06-11,2754,2783,29
2020-06-12,2843,2843,+
2020-06-13,2891,2851,-40
2020-06-14,2873,2853,-20
2020-06-15,2872,2915,43
2020-06-16,2964,2943,-21
2020-06-17,2976,3053,77
2020-06-18,3126,3084,-42
2020-06-19,3119,3110,-9
2020-06-20,3143,3112,-31
2020-06-21,3133,3110,-23
2020-06-22,3129,3138,9
2020-06-23,3158.89,3176,17.11
2020-06-24,3194.3,3212,17.699
2020-06-25,3232.64,3229,-3.64434
2020-06-26,3272.67,3235,-37.6738
2020-06-27,3313.79,3244,-69.7911
2020-06-28,3355.71,3245,-110.711
2020-06-29,3398.3,3276,-122.299
2020-06-30,3441.49,3288,-153.495
2020-07-01,3485.27,3295,-190.271
2020-07-02,3529.62,3323,-206.62
2020-07-03,3574.54,3346,-228.541
2020-07-04,3620.04,3366,-254.037
2020-07-05,3666.11,3377,-289.114
2020-07-06,3712.78,3377,-335.779
2020-07-07,3760.04,3396,-364.037
2020-07-08,3807.9,1.63042e-322,-3807.9
