Data,Saida_Estimada,Saida,Erro
2020-02-26,1,1,0
2020-02-27,58,1,-57
2020-02-28,-56,1,57
2020-02-29,-56,2,58
2020-03-01,-55,2,57
2020-03-02,-113,2,115
2020-03-03,-55,2,57
2020-03-04,2,3,1
2020-03-05,61,7,-54
2020-03-06,470,13,-457
2020-03-07,592,19,-573
2020-03-08,367,25,-342
2020-03-09,84,25,-59
2020-03-10,84,34,-50
2020-03-11,209,52,-157
2020-03-12,344,77,-267
2020-03-13,80,98,18
2020-03-14,45,121,76
2020-03-15,69,200,131
2020-03-16,94,234,140
2020-03-17,130,291,161
2020-03-18,305,428,123
2020-03-19,507,621,114
2020-03-20,537,904,367
2020-03-21,834,1128,294
2020-03-22,1128,1546,418
2020-03-23,1509,1891,382
2020-03-24,1872,2201,329
2020-03-25,2372,2433,61
2020-03-26,2732,2915,183
2020-03-27,3123,3417,294
2020-03-28,3824,3903,79
2020-03-29,4509,4256,-253
2020-03-30,5054,4579,-475
2020-03-31,5568,5717,149
2020-04-01,6938,6834,-104
2020-04-02,8170,7910,-260
2020-04-03,9476,9056,-420
2020-04-04,10797,10278,-519
2020-04-05,12139,11130,-1009
2020-04-06,12977,12056,-921
2020-04-07,14009,13717,-292
2020-04-08,15524,15927,403
2020-04-09,17732,17857,125
2020-04-10,19935,19638,-297
2020-04-11,21750,20727,-1023
2020-04-12,22953,22169,-784
2020-04-13,24470,23430,-1040
2020-04-14,25796,25262,-534
2020-04-15,27490,28320,830
2020-04-16,30648,30425,-223
2020-04-17,33035,33682,647
2020-04-18,36402,36599,197
2020-04-19,39528,38654,-874
2020-04-20,41573,40581,-992
2020-04-21,44236,43079,-1157
2020-04-22,46226,45757,-469
2020-04-23,48868,49492,624
2020-04-24,53027,52995,-32
2020-04-25,56769,58509,1740
2020-04-26,62567,61888,-679
2020-04-27,66120,66501,381
2020-04-28,71029,71886,857
2020-04-29,76460,78162,1702
2020-04-30,83001,85380,2379
2020-05-01,90765,91299,534
2020-05-02,97337,96396,-941
2020-05-03,102349,101147,-1202
2020-05-04,107403,107780,377
2020-05-05,114378,114715,337
2020-05-06,121496,125218,3722
2020-05-07,132483,135106,2623
2020-05-08,143054,145328,2274
2020-05-09,153572,155939,2367
2020-05-10,164961,162699,-2262
2020-05-11,171896,168331,-3565
2020-05-12,178455,177589,-866
2020-05-13,187611,188974,1363
2020-05-14,199467,202918,3451
2020-05-15,214246,218223,3977
2020-05-16,230398,233142,2744
2020-05-17,246086,241080,-5006
2020-05-18,254433,254220,-213
2020-05-19,268250,271628,3378
2020-05-20,286382,291579,5197
2020-05-21,307187,310087,2900
2020-05-22,326997,330890,3893
2020-05-23,348872,347398,-1474
2020-05-24,366289,363211,-3078
2020-05-25,382859,374898,-7961
2020-05-26,395265,391222,-4043
2020-05-27,412256,411821,-435
2020-05-28,434374,+,+
2020-05-29,457634,+,+
2020-05-30,482092,+,+
2020-05-31,507810,+,+
2020-06-01,534855,+,+
2020-06-02,563293,+,+
2020-06-03,593197,+,+
2020-06-04,624643,+,+
2020-06-05,657710,+,+
2020-06-06,692481,+,+
2020-06-07,725279,+,+
2020-06-08,759769,+,+
2020-06-09,796036,+,+
2020-06-10,834172,+,+
2020-06-11,874274,+,+
2020-06-12,916443,+,+
2020-06-13,960786,+,+
2020-06-14,1.00742e+06,+,+
2020-06-15,1.05645e+06,+,+
2020-06-16,1.10801e+06,+,+
