Data,Saida_Estimada,Saida,Erro
2020-03-08,1,1,0
2020-03-09,1,1,0
2020-03-10,1,1,0
2020-03-11,1,1,0
2020-03-12,1,1,0
2020-03-13,2,2,0
2020-03-14,2,2,0
2020-03-15,2,2,0
2020-03-16,5,5,0
2020-03-17,7,7,0
2020-03-18,15,15,0
2020-03-19,29,29,0
2020-03-20,35,35,0
2020-03-21,38,38,0
2020-03-22,83,83,0
2020-03-23,128,128,0
2020-03-24,135,130,-5
2020-03-25,137,133,-4
2020-03-26,140,153,13
2020-03-27,163,189,26
2020-03-28,203,205,2
2020-03-29,217,231,14
2020-03-30,246,261,15
2020-03-31,278,275,-3
2020-04-01,291,314,23
2020-04-02,335,370,35
2020-04-03,396,397,1
2020-04-04,421,430,9
2020-04-05,457,498,41
2020-04-06,532,525,-7
2020-04-07,556,559,3
2020-04-08,593,614,21
2020-04-09,653,655,2
2020-04-10,695,698,3
2020-04-11,741,750,9
2020-04-12,796,806,10
2020-04-13,856,815,-41
2020-04-14,860,884,24
2020-04-15,940,903,-37
2020-04-16,954,958,4
2020-04-17,1016,1021,5
2020-04-18,1083,1077,-6
2020-04-19,1142,1154,12
2020-04-20,1225,1189,-36
2020-04-21,1258,1230,-28
2020-04-22,1302,1283,-19
2020-04-23,1359,1308,-51
2020-04-24,1382,1419,37
2020-04-25,1508,1481,-27
2020-04-26,1569,1548,-21
2020-04-27,1640,1586,-54
2020-04-28,1677,1649,-28
2020-04-29,1746,1758,12
2020-04-30,1866,1827,-39
2020-05-01,1935,1935,+
2020-05-02,2053,2023,-30
2020-05-03,2143,2118,-25
2020-05-04,2244,2347,103
2020-05-05,2500,2452,-48
2020-05-06,2598,2605,7
2020-05-07,2764,2770,6
2020-05-08,2940,2943,3
2020-05-09,3123,3123,+
2020-05-10,3314,3237,-77
2020-05-11,3427,3320,-107
2020-05-12,3511,3435,-76
2020-05-13,3636,3733,97
2020-05-14,3970,3950,-20
2020-05-15,4190,4196,6
2020-05-16,4453,4474,21
2020-05-17,4750,4611,-139
2020-05-18,4879,4695,-184
2020-05-19,4962,4977,15
2020-05-20,5281,5286,5
2020-05-21,5610,5596,-14
2020-05-22,5937,5995,58
2020-05-23,6367,6338,-29
2020-05-24,6757.52,6668,-89.5181
2020-05-25,7171.54,6962,-209.535
2020-05-26,7610.87,7516,-94.8738
2020-05-27,8077.12,8011,-66.1221
2020-05-28,8571.93,8686,114.067
2020-05-29,9097.06,9232,134.944
2020-05-30,9654.35,9630,-24.3483
2020-05-31,10245.8,10464,218.219
2020-06-01,10873.4,10670,-203.445
2020-06-02,11539.6,10939,-600.561
2020-06-03,12246.5,12010,-236.483
2020-06-04,12996.7,13034,37.2885
2020-06-05,13792.9,13995,202.1
2020-06-06,14637.9,14939,301.137
2020-06-07,15534.6,15703,168.41
2020-06-08,16486.3,3.71537e-321,-16486.3
