Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,1,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,1,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,1,0
2020-03-05,4,0
2020-03-06,6,0
2020-03-07,6,0
2020-03-08,5,1
2020-03-09,5,-5
2020-03-10,0,9
2020-03-11,7,11
2020-03-12,16,9
2020-03-13,23,-2
2020-03-14,21,2
2020-03-15,22,57
2020-03-16,71,-37
2020-03-17,38,19
2020-03-18,53,84
2020-03-19,125,68
2020-03-20,182,101
2020-03-21,267,-43
2020-03-22,226,192
2020-03-23,388,-43
2020-03-24,346,-36
2020-03-25,307,-75
2020-03-26,236,246
2020-03-27,444,58
2020-03-28,489,-3
2020-03-29,478,-125
2020-03-30,360,-37
2020-03-31,319,819
2020-04-01,1024,93
2020-04-02,1097,-21
2020-04-03,1059,87
2020-04-04,1115,107
2020-04-05,1189,-337
2020-04-06,876,50
2020-04-07,899,762
2020-04-08,1546,664
2020-04-09,2105,-175
2020-04-10,1922,-141
2020-04-11,1762,-673
2020-04-12,1144,298
2020-04-13,1374,-113
2020-04-14,1255,577
2020-04-15,1732,1326
2020-04-16,2861,-756
2020-04-17,2168,1089
2020-04-18,3064,-147
2020-04-19,2896,-841
2020-04-20,2109,-182
2020-04-21,1902,596
2020-04-22,2384,294
2020-04-23,2604,1131
2020-04-24,3543,-40
2020-04-25,3458,2056
2020-04-26,5181,-1802
2020-04-27,3548,1065
2020-04-28,4384,1001
2020-04-29,5192,1084
2020-04-30,6052,1166
2020-05-01,6969,-1050
2020-05-02,5945,-848
2020-05-03,5086,-335
2020-05-04,4694,1939
2020-05-05,6292,643
2020-05-06,6763,3740
2020-05-07,9898,-10
2020-05-08,9759,463
2020-05-09,9981,630
2020-05-10,10356,-3596
2020-05-11,7052,-1420
2020-05-12,5644,3614
2020-05-13,8671,2714
2020-05-14,10922,3022
2020-05-15,13382,1923
2020-05-16,14849,70
2020-05-17,14664,-6726
2020-05-18,8554,4586
2020-05-19,12301,5107
2020-05-20,16587,3364
2020-05-21,19271,-763
2020-05-22,18299,2504
2020-05-23,20134,-3626
2020-05-24,16655,-842
2020-05-25,15575,-3888
2020-05-26,11911,4413
2020-05-27,15484,5115
2020-05-28,19714,6703
2020-05-29,25245,1683
2020-05-30,26335,6939
2020-05-31,31907,-16147
2020-06-01,17388,-5141
2020-06-02,12392,16544
2020-06-03,26508,2125
2020-06-04,28096,2829
2020-06-05,30054,776
2020-06-06,30226,-3151
2020-06-07,26952,-8040
2020-06-08,19440,-3786
2020-06-09,15703,16388
2020-06-10,29628,3285
2020-06-11,32166,-1754
2020-06-12,30083,-4101
2020-06-13,25955,-4251
2020-06-14,21746,-4636
2020-06-15,17278,3369
2020-06-16,19843,15075
2020-06-17,32639,-451
2020-06-18,31849,-9084
2020-06-19,23356,31415
2020-06-20,50130,-15464
2020-06-21,36205,-18746
2020-06-22,19019,2413
2020-06-23,20564,18872
2020-06-24,36653,6072
2020-06-25,41509,-2026
2020-06-26,39056,7804
2020-06-27,45108,-6415
2020-06-28,38828,-8352
2020-06-29,30780,-6728
2020-06-30,24285,9561
2020-07-01,32085,14627
2020-07-02,44354,3751
2020-07-03,46992,-4769
2020-07-04,42034,-4111
2020-07-05,37644,-11593
2020-07-06,26849,-6620
2020-07-07,20471,24834
2020-07-08,41621,2950
2020-07-09,43764,-1145
2020-07-10,41986,3062
2020-07-11,43881,-4858
2020-07-12,38914,-38914
2020-07-13,38582,+
2020-07-14,38337,+
2020-07-15,38088,+
2020-07-16,37844,+
2020-07-17,37604,+
2020-07-18,37368,+
2020-07-19,37137,+
2020-07-20,36910,+
2020-07-21,36687,+
2020-07-22,36468,+
2020-07-23,36253,+
2020-07-24,36041,+
2020-07-25,35834,+
2020-07-26,35630,+
2020-07-27,35430,+
