Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0,0
2020-02-26,6,0,-6
2020-02-27,-13,0,13
2020-02-28,-13,0,13
2020-02-29,-13,0,13
2020-03-01,-20,0,20
2020-03-02,6,0,-6
2020-03-03,6,0,-6
2020-03-04,6,0,-6
2020-03-05,62,1,-61
2020-03-06,70,1,-69
2020-03-07,49,2,-47
2020-03-08,36,3,-33
2020-03-09,37,3,-34
2020-03-10,30,8,-22
2020-03-11,63,13,-50
2020-03-12,34,16,-18
2020-03-13,23,16,-7
2020-03-14,16,22,6
2020-03-15,16,24,8
2020-03-16,11,31,20
2020-03-17,32,33,1
2020-03-18,41,45,4
2020-03-19,33,65,32
2020-03-20,61,109,48
2020-03-21,107,119,12
2020-03-22,117,186,69
2020-03-23,187,233,46
2020-03-24,257,305,48
2020-03-25,339,370,31
2020-03-26,414,421,7
2020-03-27,502,493,-9
2020-03-28,591,558,-33
2020-03-29,680,600,-80
2020-03-30,738,657,-81
2020-03-31,811,708,-103
2020-04-01,865,832,-33
2020-04-02,1008,992,-16
2020-04-03,1196,1074,-122
2020-04-04,1282,1246,-36
2020-04-05,1469,1394,-75
2020-04-06,1624,1461,-163
2020-04-07,1659,1688,29
2020-04-08,1883,1938,55
2020-04-09,2165,2216,51
2020-04-10,2463,2464,1
2020-04-11,2723,2607,-116
2020-04-12,2879,2855,-24
2020-04-13,3139,3231,92
2020-04-14,3498,3410,-88
2020-04-15,3678,3743,65
2020-04-16,4047,3944,-103
2020-04-17,4265,4349,84
2020-04-18,4688,4543,-145
2020-04-19,4884,4765,-119
2020-04-20,5179,4899,-280
2020-04-21,5250,5306,56
2020-04-22,5655,5552,-103
2020-04-23,5940,6172,232
2020-04-24,6596,6282,-314
2020-04-25,6711,6828,117
2020-04-26,7296,7111,-185
2020-04-27,7592,7944,352
2020-04-28,8430,8504,74
2020-04-29,9009,8869,-140
2020-04-30,9404,9453,49
2020-05-01,10064,10166,102
2020-05-02,10768,10546,-222
2020-05-03,11208,11139,-69
2020-05-04,11800,11721,-79
2020-05-05,12382,12391,9
2020-05-06,13076,13295,219
2020-05-07,14043,14156,113
2020-05-08,14930,15741,811
2020-05-09,16609,16929,320
2020-05-10,17845,17062,-783
2020-05-11,18040,17939,-101
2020-05-12,18888,18486,-402
2020-05-13,19461,18728,-733
2020-05-14,19721,19467,-254
2020-05-15,20501,19987,-514
2020-05-16,21045,21601,556
2020-05-17,22748,22238,-510
2020-05-18,23408,26665,3257
2020-05-19,28012,27805,-207
2020-05-20,29185,30372,1187
2020-05-21,31912,32089,177
2020-05-22,33716,33589,-127
2020-05-23,35285,34533,-752
2020-05-24,36273,37912,1639
2020-05-25,39830,39298,-532
2020-05-26,41239,40024,-1215
2020-05-27,41991,42398,407
2020-05-28,44496,44886,390
2020-05-29,47107,47953,846
2020-05-30,50309,52420,2111
2020-05-31,54997,53388,-1609
2020-06-01,56003,54530,-1473
2020-06-02,57171,56732,-439
2020-06-03,59482,59240,-242
2020-06-04,62113,60932,-1181
2020-06-05,64650,+,+
2020-06-06,67305,+,+
2020-06-07,70084,+,+
2020-06-08,72992,+,+
2020-06-09,76034,+,+
2020-06-10,79218,+,+
2020-06-11,82549,+,+
2020-06-12,86035,+,+
2020-06-13,89683,+,+
2020-06-14,93500,+,+
2020-06-15,97495,+,+
2020-06-16,101674,+,+
2020-06-17,106048,+,+
2020-06-18,110625,+,+
2020-06-19,115414,+,+
