Data,Saida_Estimada,Data
2020-03-28,13,2020-03-28
2020-03-29,15,2020-03-29
2020-03-30,22,2020-03-30
2020-03-31,29,2020-03-31
2020-04-01,52,2020-04-01
2020-04-02,68,2020-04-02
2020-04-03,78,2020-04-03
2020-04-04,79,2020-04-04
2020-04-05,84,2020-04-05
2020-04-06,88,2020-04-06
2020-04-07,137,2020-04-07
2020-04-08,167,2020-04-08
2020-04-09,227,2020-04-09
2020-04-10,241,2020-04-10
2020-04-11,258,2020-04-11
2020-04-12,309,2020-04-12
2020-04-13,356,2020-04-13
2020-04-14,389,2020-04-14
2020-04-15,407,2020-04-15
2020-04-16,599,2020-04-16
2020-04-17,610,2020-04-17
2020-04-18,707,2020-04-18
2020-04-19,957,2020-04-19
2020-04-20,1057,2020-04-20
2020-04-21,1126,2020-04-21
2020-04-22,1172,2020-04-22
2020-04-23,1389,2020-04-23
2020-04-24,1486,2020-04-24
2020-04-25,1652,2020-04-25
2020-04-26,1734,2020-04-26
2020-04-27,1815,2020-04-27
2020-04-28,1980,2020-04-28
2020-04-29,2040,2020-04-29
2020-04-30,2252,2020-04-30
2020-05-01,2585,2020-05-01
2020-05-02,2809,2020-05-02
2020-05-03,2906,2020-05-03
2020-05-04,2979,2020-05-04
2020-05-05,3033,2020-05-05
2020-05-06,3185,2020-05-06
2020-05-07,3534,2020-05-07
2020-05-08,3650,2020-05-08
2020-05-09,3889,2020-05-09
2020-05-10,4176,2020-05-10
2020-05-11,4447,2020-05-11
2020-05-12,4826,2020-05-12
2020-05-13,4918,2020-05-13
2020-05-14,5046,2020-05-14
2020-05-15,5165,2020-05-15
2020-05-16,5593,2020-05-16
2020-05-17,5771,2020-05-17
2020-05-18,6012,2020-05-18
2020-05-19,6151,2020-05-19
2020-05-20,6445,2020-05-20
2020-05-21,6670,2020-05-21
2020-05-22,6802,2020-05-22
2020-05-23,6802,2020-05-23
2020-05-24,7397,2020-05-24
2020-05-25,7750,2020-05-25
2020-05-26,8212,2020-05-26
2020-05-27,8249,2020-05-27
2020-05-28,8594,2020-05-28
2020-05-29,8632,2020-05-29
2020-05-30,8926,2020-05-30
2020-05-31,9088,2020-05-31
2020-06-01,9382,2020-06-01
2020-06-02,9438,2020-06-02
2020-06-03,9665,2020-06-03
2020-06-04,9790,2020-06-04
2020-06-05,10198,2020-06-05
2020-06-06,10087,2020-06-06
2020-06-07,10273,2020-06-07
2020-06-08,10824,2020-06-08
2020-06-09,11021,2020-06-09
2020-06-10,11304,2020-06-10
'2020-06-11',11557,+
'2020-06-12',11839,+
'2020-06-13',12131,+
'2020-06-14',12430,+
'2020-06-15',12737,+
'2020-06-16',13051,+
'2020-06-17',13374,+
'2020-06-18',13704,+
'2020-06-19',14043,+
'2020-06-20',14390,+
'2020-06-21',14745,+
'2020-06-22',15110,+
'2020-06-23',15483,+
'2020-06-24',15865,+
'2020-06-25',16257,+
'2020-06-26',16659,+
