Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0,0
2020-03-28,10,10,0
2020-03-29,10,10,0
2020-03-30,11,11,0
2020-03-31,12,12,0
2020-04-01,15,15,0
2020-04-02,15,15,0
2020-04-03,23,23,0
2020-04-04,23,24,1
2020-04-05,24,26,2
2020-04-06,27,26,-1
2020-04-07,27,27,0
2020-04-08,28,30,2
2020-04-09,31,40,9
2020-04-10,41,58,17
2020-04-11,59,64,5
2020-04-12,66,78,12
2020-04-13,80,86,6
2020-04-14,89,103,14
2020-04-15,106,115,9
2020-04-16,119,124,5
2020-04-17,128,142,14
2020-04-18,147,148,1
2020-04-19,154,163,9
2020-04-20,169,172,3
2020-04-21,179,185,6
2020-04-22,192,205,13
2020-04-23,212,230,18
2020-04-24,238,254,16
2020-04-25,263,286,23
2020-04-26,296,313,17
2020-04-27,325,349,24
2020-04-28,362,410,48
2020-04-29,424,436,12
2020-04-30,453,499,46
2020-05-01,517,563,46
2020-05-02,584,614,30
2020-05-03,638,701,63
2020-05-04,727,711,-16
2020-05-05,741,802,61
2020-05-06,832,865,33
2020-05-07,899,907,8
2020-05-08,944,1062,118
2020-05-09,1100,1114,14
2020-05-10,1159,1179,20
2020-05-11,1227,1230,3
2020-05-12,1280,1316,36
2020-05-13,1369,1368,-1
2020-05-14,1424,1451,27
2020-05-15,1510,1478,-32
2020-05-16,1540,1540,+
2020-05-17,1603,1697,94
2020-05-18,1763,1799,36
2020-05-19,1872,1889,17
2020-05-20,1966,2088,122
2020-05-21,2169,2226,57
2020-05-22,2316,2226,-90
2020-05-23,2322,2454,132
2020-05-24,2549,2612,63
2020-05-25,2717,2687,-30
2020-05-26,2799,2945,146
2020-05-27,3060,3232,172
2020-05-28,3358,3472,114
2020-05-29,3611,3685,74
2020-05-30,3834,3902,68
2020-05-31,4060,3959,-101
2020-06-01,4127,4151,24
2020-06-02,4321,4467,146
2020-06-03,4645,4820,175
2020-06-04,5012,5319,307
2020-06-05,5526,5552,26
2020-06-06,5781,5918,137
2020-06-07,6157,6004,-153
2020-06-08,6260,6246,-14
2020-06-09,6519.37,6583,63.6258
2020-06-10,6789.83,6905,115.166
2020-06-11,7071.5,7133,61.502
2020-06-12,7364.85,7394,29.1526
2020-06-13,7670.37,7610,-60.3659
2020-06-14,7988.56,7890,-98.5583
2020-06-15,8319.95,8041,-278.95
2020-06-16,8665.09,8464,-201.09
2020-06-17,9024.55,8952,-72.5466
2020-06-18,9398.91,8984,-414.915
2020-06-19,9788.81,10065,276.187
2020-06-20,10194.9,10402,207.114
2020-06-21,10617.8,10466,-151.804
2020-06-22,11058.3,10581,-477.266
2020-06-23,11517,10993,-524
2020-06-24,11994.8,6.96355e-316,-11994.8
