Data,Saida_Estimada,Saida,Erro
2020-03-15,1,1,0
2020-03-16,1,1,0
2020-03-17,1,4,3
2020-03-18,5,5,0
2020-03-19,5,6,1
2020-03-20,6,6,0
2020-03-21,6,10,4
2020-03-22,12,10,-2
2020-03-23,10,10,0
2020-03-24,10,15,5
2020-03-25,17,16,-1
2020-03-26,16,16,0
2020-03-27,16,16,0
2020-03-28,16,16,0
2020-03-29,16,16,0
2020-03-30,16,16,0
2020-03-31,16,19,3
2020-04-01,20,20,0
2020-04-02,20,23,3
2020-04-03,25,25,0
2020-04-04,26,27,1
2020-04-05,28,32,4
2020-04-06,35,32,-3
2020-04-07,32,36,4
2020-04-08,38,36,-2
2020-04-09,36,39,3
2020-04-10,41,42,1
2020-04-11,44,42,-2
2020-04-12,42,44,2
2020-04-13,46,44,-2
2020-04-14,45,45,0
2020-04-15,46,46,+
2020-04-16,47,48,1
2020-04-17,50,53,3
2020-04-18,56,71,15
2020-04-19,81,83,2
2020-04-20,90,86,-4
2020-04-21,89,92,3
2020-04-22,97,117,20
2020-04-23,132,124,-8
2020-04-24,130,144,14
2020-04-25,157,153,-4
2020-04-26,161,159,-2
2020-04-27,165,197,32
2020-04-28,220,280,60
2020-04-29,328,337,9
2020-04-30,373,447,74
2020-05-01,512,517,5
2020-05-02,564,601,37
2020-05-03,657,730,73
2020-05-04,812,772,-40
2020-05-05,811,898,87
2020-05-06,982,998,16
2020-05-07,1071,1214,143
2020-05-08,1351,1438,87
2020-05-09,1584,1588,4
2020-05-10,1700,1771,71
2020-05-11,1890.9,1800,-90.8959
2020-05-12,2059.99,2032,-27.9893
2020-05-13,2222.14,2268,45.8634
2020-05-14,2384.64,2494,109.364
2020-05-15,2551.16,2868,316.838
2020-05-16,2723.65,3135,411.346
2020-05-17,2903.23,3343,439.769
2020-05-18,3090.62,3566,475.38
2020-05-19,3286.37,3967,680.629
2020-05-20,3490.96,4277,786.039
2020-05-21,3704.84,4734,1029.16
2020-05-22,3928.44,4922,993.556
2020-05-23,4162.24,5131,968.764
2020-05-24,4406.68,5314,907.318
2020-05-25,4662.27,5448,785.729
2020-05-26,4929.51,5735,805.489
