Data,Saida_Estimada,Saida,Erro
,9,9,0
,9,9,0
,9,12,3
,12,17,5
,18,18,0
,19,21,2
,22,20,-2
,21,21,0
,22,25,3
,26,26,0
,27,32,5
,33,33,0
,35,39,4
,41,41,0
,43,42,-1
,44,43,-1
,45,45,0
,47,48,1
,51,50,-1
,53,51,-2
,54,52,-2
,55,54,-1
,57,54,-3
,57,58,1
,61,61,0
,64,61,-3
,64,63,-1
,67,66,-1
,70,66,-4
,70,67,-3
,71,67,-4
,71,67,-4
,71,86,15
,91,90,-1
,95,87,-8
,92,88,-4
,93,96,3
,101,97,-4
,102,97,-5
,102,102,0
,108,104,-4
,110,107,-3
,113,112,-1
,118,117,-1
,124,117,-7
,124,129,5
,137,138,1
,146,138,-8
,146,195,49
,207,195,-12
,207,207,+
,220,213,-7
,226,230,4
,244,252,8
,267,271,4
,288,311,23
,330,321,-9
,341,354,13
,376,377,1
,400,408,8
,433,414,-19
,440,427,-13
,454,451,-3
,479,462,-17
,491,483,-8
,513,515,2
,547,567,20
,603,613,10
,651,673,22
,692,+,+
,736,+,+
,783,+,+
,833,+,+
,886,+,+
,942,+,+
,1002,+,+
,1066,+,+
,1134,+,+
,1207,+,+
,1283,+,+
,1364,+,+
,1450,+,+
,1542,+,+
,1640,+,+
,1744,+,+
,1855,+,+
,1973,+,+
,2098,+,+
,2231,+,+
,2373,+,+
,2524,+,+
,2684,+,+
,2855,+,+
,3037,+,+
