Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,0,0,0
2020-03-04,0,0,0
2020-03-05,0,0,0
2020-03-06,0,0,0
2020-03-07,0,0,0
2020-03-08,0,0,0
2020-03-09,0,0,0
2020-03-10,0,0,0
2020-03-11,0,0,0
2020-03-12,0,0,0
2020-03-13,0,1,1
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,0,0,0
2020-03-17,0,0,0
2020-03-18,0,0,0
2020-03-19,0,0,0
2020-03-20,0,0,0
2020-03-21,0,5,5
2020-03-22,0,3,3
2020-03-23,2,4,2
2020-03-24,1,0,-1
2020-03-25,1,1,0
2020-03-26,0,5,5
2020-03-27,0,9,9
2020-03-28,2,17,15
2020-03-29,4,23,19
2020-03-30,8,9,1
2020-03-31,9,5,-4
2020-04-01,3,10,7
2020-04-02,2,13,11
2020-04-03,4,71,67
2020-04-04,11,36,25
2020-04-05,28,30,2
2020-04-06,15,4,-11
2020-04-07,11,8,-3
2020-04-08,2,7,5
2020-04-09,3,+,-3
2020-04-10,2,2,+
2020-04-11,+,26,26
2020-04-12,3,13,10
2020-04-13,10,37,27
2020-04-14,8,37,29
2020-04-15,16,23,7
2020-04-16,15,1,-14
2020-04-17,8,63,55
2020-04-18,6,53,47
2020-04-19,27,15,-12
2020-04-20,20,64,44
2020-04-21,11,13,2
2020-04-22,23,38,15
2020-04-23,8,62,54
2020-04-24,19,46,27
2020-04-25,26,27,1
2020-04-26,18,44,26
2020-04-27,13,7,-6
2020-04-28,16,25,9
2020-04-29,4,229,225
2020-04-30,31,91,60
2020-05-01,89,120,31
2020-05-02,43,69,26
2020-05-03,49,26,-23
2020-05-04,26,29,3
2020-05-05,12,115,103
2020-05-06,21,38,17
2020-05-07,44,165,121
2020-05-08,29,82,53
2020-05-09,66,98,32
2020-05-10,38,9,-29
2020-05-11,35,61,26
2020-05-12,9,44,35
2020-05-13,25,334,309
2020-05-14,47,170,123
2020-05-15,134,249,115
2020-05-16,84,218,134
2020-05-17,109,133,24
2020-05-18,90,47,-43
2020-05-19,51,299,248
2020-05-20,45,313,268
2020-05-21,136,264,128
2020-05-22,136,191,55
2020-05-23,111,348,237
2020-05-24,101,98,-3
2020-05-25,132,62,-70
2020-05-26,40,713,673
2020-05-27,91,158,67
2020-05-28,267,+,-267
2020-05-29,55,833,778
2020-05-30,80,939,859
2020-05-31,385,+,-385
2020-06-01,332,562,230
2020-06-02,54,269,215
2020-06-03,225,916,691
2020-06-04,183,133,-50
2020-06-05,337,158,-179
2020-06-06,62,9,-53
2020-06-07,56,3,-53
2020-06-08,3,1436,1433
2020-06-09,140,139,-1
2020-06-10,522,541,19
2020-06-11,101,1666,1565
2020-06-12,352,267,-85
2020-06-13,615,288,-327
2020-06-14,122,382,260
2020-06-15,138,43,-95
2020-06-16,139,998,859
2020-06-17,111,+,-111
2020-06-18,353,677,324
2020-06-19,65,150,85
2020-06-20,254,3167,2913
2020-06-21,359,84,-275
2020-06-22,1129,667,-462
2020-06-23,94,118,24
2020-06-24,247,1699,1452
2020-06-25,206,891,685
2020-06-26,687,1066,379
2020-06-27,418,522,104
2020-06-28,428,203,-225
2020-06-29,204,5265,5061
2020-06-30,581,566,-15
2020-07-01,1919,1612,-307
2020-07-02,356,998,642
2020-07-03,667,524,-143
2020-07-04,404,836,432
2020-07-05,266,388,122
2020-07-06,333,339,6
2020-07-07,170,836,666
2020-07-08,201,691,490
2020-07-09,362,549,187
2020-07-10,297,1205,908
2020-07-11,311,351,40
2020-07-12,460,805,345
2020-07-13,202,379,177
2020-07-14,321,541,220
2020-07-15,186,313,127
2020-07-16,221,324,103
2020-07-17,142,325,183
2020-07-18,146,2148,2002
2020-07-19,323,315,-8
2020-07-20,791,191,-600
2020-07-21,130,310,180
2020-07-22,97,917,820
2020-07-23,198,872,674
2020-07-24,409,627,218
2020-07-25,369,243,-126
2020-07-26,245,173,-72
2020-07-27,102,192,90
2020-07-28,79,1083,1004
2020-07-29,172,677,505
2020-07-30,449,616,167
2020-07-31,299,749,450
2020-08-01,290,1141,851
2020-08-02,375,288,-87
2020-08-03,431,185,-246
2020-08-04,119,536,417
2020-08-05,77.0403,924,846.96
2020-08-06,49.6035,616,566.396
2020-08-07,32.0869,611,578.913
2020-08-08,20.674,433,412.326
2020-08-09,13.3654,140,126.635
2020-08-10,8.61585,130,121.384
2020-08-11,5.56761,2501,2495.43
2020-08-12,3.59041,-1349,-1352.59
2020-08-13,2.31942,500,497.681
2020-08-14,1.49613,395,393.504
2020-08-15,0.966292,193,192.034
2020-08-16,0.623418,60,59.3766
2020-08-17,0.402577,178,177.597
2020-08-18,0.259765,409,408.74
2020-08-19,0.167725,360,359.832
2020-08-20,0.108236,3.86606e-320,-0.108236
