Data,Saida_Estimada,Data
2020-03-27,0,2020-03-27
2020-03-28,0,2020-03-28
2020-03-29,0,2020-03-29
2020-03-30,0,2020-03-30
2020-03-31,0,2020-03-31
2020-04-01,0,2020-04-01
2020-04-02,0,2020-04-02
2020-04-03,0,2020-04-03
2020-04-04,0,2020-04-04
2020-04-05,0,2020-04-05
2020-04-06,0,2020-04-06
2020-04-07,0,2020-04-07
2020-04-08,0,2020-04-08
2020-04-09,0,2020-04-09
2020-04-10,0,2020-04-10
2020-04-11,0,2020-04-11
2020-04-12,0,2020-04-12
2020-04-13,0,2020-04-13
2020-04-14,2,2020-04-14
2020-04-15,2,2020-04-15
2020-04-16,2,2020-04-16
2020-04-17,2,2020-04-17
2020-04-18,2,2020-04-18
2020-04-19,2,2020-04-19
2020-04-20,6,2020-04-20
2020-04-21,5,2020-04-21
2020-04-22,5,2020-04-22
2020-04-23,5,2020-04-23
2020-04-24,5,2020-04-24
2020-04-25,5,2020-04-25
2020-04-26,5,2020-04-26
2020-04-27,5,2020-04-27
2020-04-28,5,2020-04-28
2020-04-29,5,2020-04-29
2020-04-30,6,2020-04-30
2020-05-01,7,2020-05-01
2020-05-02,16,2020-05-02
2020-05-03,14,2020-05-03
2020-05-04,15,2020-05-04
2020-05-05,16,2020-05-05
2020-05-06,39,2020-05-06
2020-05-07,38,2020-05-07
2020-05-08,38,2020-05-08
2020-05-09,68,2020-05-09
2020-05-10,68,2020-05-10
2020-05-11,106,2020-05-11
2020-05-12,104,2020-05-12
2020-05-13,123,2020-05-13
2020-05-14,176,2020-05-14
2020-05-15,192,2020-05-15
2020-05-16,218,2020-05-16
2020-05-17,291,2020-05-17
2020-05-18,266,2020-05-18
2020-05-19,271,2020-05-19
2020-05-20,338,2020-05-20
2020-05-21,401,2020-05-21
2020-05-22,495,2020-05-22
2020-05-23,620,2020-05-23
2020-05-24,649,2020-05-24
2020-05-25,645,2020-05-25
2020-05-26,644,2020-05-26
2020-05-27,682,2020-05-27
2020-05-28,808,2020-05-28
2020-05-29,995,2020-05-29
2020-05-30,998,2020-05-30
2020-05-31,1065,2020-05-31
2020-06-01,1094,2020-06-01
2020-06-02,1081,2020-06-02
2020-06-03,1136,2020-06-03
2020-06-04,1270,2020-06-04
2020-06-05,1389,2020-06-05
2020-06-06,1500,2020-06-06
2020-06-07,1663,2020-06-07
2020-06-08,2144,2020-06-08
2020-06-09,2032,2020-06-09
2020-06-10,2196,2020-06-10
2020-06-11,2443,2020-06-11
2020-06-12,2441,2020-06-12
2020-06-13,2444,2020-06-13
2020-06-14,2497,2020-06-14
2020-06-15,2502,2020-06-15
2020-06-16,2507,2020-06-16
2020-06-17,2566,2020-06-17
2020-06-18,2628,2020-06-18
2020-06-19,2832,2020-06-19
2020-06-20,2916,2020-06-20
2020-06-21,2991,2020-06-21
2020-06-22,2970,2020-06-22
2020-06-23,2996,2020-06-23
2020-06-24,3102,2020-06-24
2020-06-25,3152,2020-06-25
2020-06-26,3224,2020-06-26
2020-06-27,3337,2020-06-27
2020-06-28,3363,2020-06-28
2020-06-29,3377,2020-06-29
2020-06-30,3375,2020-06-30
2020-07-01,3387,2020-07-01
2020-07-02,3567,2020-07-02
2020-07-03,3655,2020-07-03
2020-07-04,3620,2020-07-04
2020-07-05,3820,2020-07-05
2020-07-06,3785,2020-07-06
2020-07-07,3799,2020-07-07
2020-07-08,3914,2020-07-08
2020-07-09,3909,2020-07-09
2020-07-10,4053,2020-07-10
2020-07-11,4117,2020-07-11
2020-07-12,4332,2020-07-12
2020-07-13,4324,2020-07-13
2020-07-14,4329,2020-07-14
2020-07-15,4407,2020-07-15
2020-07-16,4473,2020-07-16
2020-07-17,4521,2020-07-17
2020-07-18,4554,2020-07-18
2020-07-19,4643,2020-07-19
2020-07-20,4634,2020-07-20
2020-07-21,4759,2020-07-21
2020-07-22,4836,2020-07-22
2020-07-23,5002,2020-07-23
2020-07-24,5093,2020-07-24
2020-07-25,5156,2020-07-25
2020-07-26,5256,2020-07-26
2020-07-27,5257,2020-07-27
2020-07-28,5253,2020-07-28
2020-07-29,5351,2020-07-29
2020-07-30,5519,2020-07-30
2020-07-31,5567,2020-07-31
2020-08-01,5543,2020-08-01
2020-08-02,5662,2020-08-02
2020-08-03,5651,2020-08-03
2020-08-04,5782,2020-08-04
2020-08-05,5978,2020-08-05
2020-08-06,6054,2020-08-06
2020-08-07,6096,2020-08-07
2020-08-08,6113,2020-08-08
2020-08-09,6183,2020-08-09
2020-08-10,6168,2020-08-10
2020-08-11,6179,2020-08-11
2020-08-12,6206,2020-08-12
2020-08-13,6315,2020-08-13
2020-08-14,6434,2020-08-14
2020-08-15,6453,2020-08-15
2020-08-16,6457,2020-08-16
2020-08-17,6489,2020-08-17
2020-08-18,6493,2020-08-18
2020-08-19,6645,2020-08-19
'2020-08-20',6773,+
'2020-08-21',6870,+
'2020-08-22',6965,+
'2020-08-23',7062,+
'2020-08-24',7159,+
'2020-08-25',7257,+
'2020-08-26',7357,+
'2020-08-27',7457,+
'2020-08-28',7560,+
'2020-08-29',7663,+
'2020-08-30',7769,+
'2020-08-31',7875,+
'2020-09-01',7983,+
'2020-09-02',8093,+
'2020-09-03',8204,+
'2020-09-04',8316,+
