Data,Saida_Estimada,Saida,Erro
2020-03-28,46,46,0
2020-03-29,50,50,0
2020-03-30,53,53,0
2020-03-31,1,1,0
2020-04-01,64,64,0
2020-04-02,74,74,0
2020-04-03,92,92,0
2020-04-04,92,119,27
2020-04-05,135,139,4
2020-04-06,151,146,-5
2020-04-07,151,221,70
2020-04-08,264,254,-10
2020-04-09,274,340,66
2020-04-10,391,413,22
2020-04-11,457,486,29
2020-04-12,531,557,26
2020-04-13,602,672,70
2020-04-14,742,733,-9
2020-04-15,774,857,83
2020-04-16,934,958,24
2020-04-17,1023,1136,113
2020-04-18,1246,1255,9
2020-04-19,1333,1399,66
2020-04-20,1492,1552,60
2020-04-21,1652,1687,35
2020-04-22,1778,1904,126
2020-04-23,2043,2062,19
2020-04-24,2170,2266,96
2020-04-25,2401,2534,133
2020-04-26,2708,2722,14
2020-04-27,2853,2973,120
2020-04-28,3142,3158,16
2020-04-29,3292,3425,133
2020-04-30,3607,3780,173
2020-05-01,4014,4020,6
2020-05-02,4193,4453,260
2020-05-03,4737,4702,-35
2020-05-04,4886,4807,-79
2020-05-05,4912,4989,77
2020-05-06,5139,5294,155
2020-05-07,5515,5775,260
2020-05-08,6099,6133,34
2020-05-09,6392,6588,196
2020-05-10,6906,6984,78
2020-05-11,7273,7224,-49
2020-05-12,7428,7477,49
2020-05-13,7691,7757,66
2020-05-14,7989,8096,107
2020-05-15,8364,8352,-12
2020-05-16,8576,9413,837
2020-05-17,10096,9772,-324
2020-05-18,10067,10047,-20
2020-05-19,10298,10561,263
2020-05-20,10951,11054,103
2020-05-21,11437,11584,147
2020-05-22,11992,12523,531
2020-05-23,13169,12924,-245
2020-05-24,13274,13297,23
2020-05-25,13635,13549,-86
2020-05-26,13822,13712,-110
2020-05-27,13937,14086,149
2020-05-28,14199.2,14365,165.85
2020-05-29,14484.6,14832,347.427
2020-05-30,14785.8,15165,379.238
2020-05-31,15098.7,15474,375.307
2020-06-01,15421.2,15565,143.763
2020-06-02,15752.3,15749,-3.30241
2020-06-03,16091.4,15977,-114.365
2020-06-04,16438.2,16250,-188.212
2020-06-05,16792.8,16520,-272.799
2020-06-06,17155.2,16695,-460.18
2020-06-07,17525.5,16909,-616.46
2020-06-08,17903.8,17037,-866.774
2020-06-09,18290.3,17133,-1157.28
2020-06-10,18685.1,17377,-1308.14
2020-06-11,19088.5,17685,-1403.53
2020-06-12,19500.6,+,-19500.6
