Data,Saida_Estimada,Data
2020-03-27,0,2020-03-27
2020-03-28,46,2020-03-28
2020-03-29,52,2020-03-29
2020-03-30,62,2020-03-30
2020-03-31,75,2020-03-31
2020-04-01,86,2020-04-01
2020-04-02,104,2020-04-02
2020-04-03,121,2020-04-03
2020-04-04,133,2020-04-04
2020-04-05,142,2020-04-05
2020-04-06,143,2020-04-06
2020-04-07,187,2020-04-07
2020-04-08,193,2020-04-08
2020-04-09,207,2020-04-09
2020-04-10,270,2020-04-10
2020-04-11,278,2020-04-11
2020-04-12,343,2020-04-12
2020-04-13,360,2020-04-13
2020-04-14,411,2020-04-14
2020-04-15,439,2020-04-15
2020-04-16,560,2020-04-16
2020-04-17,806,2020-04-17
2020-04-18,943,2020-04-18
2020-04-19,1024,2020-04-19
2020-04-20,1054,2020-04-20
2020-04-21,1071,2020-04-21
2020-04-22,1169,2020-04-22
2020-04-23,1178,2020-04-23
2020-04-24,1258,2020-04-24
2020-04-25,1419,2020-04-25
2020-04-26,1520,2020-04-26
2020-04-27,1630,2020-04-27
2020-04-28,1744,2020-04-28
2020-04-29,1991,2020-04-29
2020-04-30,2079,2020-04-30
2020-05-01,2544,2020-05-01
2020-05-02,2639,2020-05-02
2020-05-03,2801,2020-05-03
2020-05-04,2837,2020-05-04
2020-05-05,2973,2020-05-05
2020-05-06,3143,2020-05-06
2020-05-07,3266,2020-05-07
2020-05-08,3548,2020-05-08
2020-05-09,3710,2020-05-09
2020-05-10,3812,2020-05-10
2020-05-11,3977,2020-05-11
2020-05-12,4165,2020-05-12
2020-05-13,4349,2020-05-13
2020-05-14,4629,2020-05-14
2020-05-15,5008,2020-05-15
2020-05-16,5230,2020-05-16
2020-05-17,5590,2020-05-17
2020-05-18,5572,2020-05-18
2020-05-19,6007,2020-05-19
2020-05-20,6467,2020-05-20
2020-05-21,6688,2020-05-21
2020-05-22,7458,2020-05-22
2020-05-23,7846,2020-05-23
2020-05-24,8113,2020-05-24
2020-05-25,8015,2020-05-25
2020-05-26,8373,2020-05-26
2020-05-27,8798,2020-05-27
2020-05-28,9302,2020-05-28
2020-05-29,9752,2020-05-29
2020-05-30,10267,2020-05-30
2020-05-31,10607,2020-05-31
2020-06-01,10676,2020-06-01
2020-06-02,10983,2020-06-02
2020-06-03,12007,2020-06-03
2020-06-04,12667,2020-06-04
2020-06-05,12982,2020-06-05
2020-06-06,14126,2020-06-06
2020-06-07,14636,2020-06-07
2020-06-08,15046,2020-06-08
2020-06-09,15889,2020-06-09
2020-06-10,17010,2020-06-10
2020-06-11,18078,2020-06-11
2020-06-12,18471,2020-06-12
2020-06-13,19374,2020-06-13
2020-06-14,19568,2020-06-14
2020-06-15,19921,2020-06-15
2020-06-16,21021,2020-06-16
2020-06-17,21911,2020-06-17
2020-06-18,23031,2020-06-18
2020-06-19,23690,2020-06-19
2020-06-20,24566,2020-06-20
2020-06-21,25109,2020-06-21
2020-06-22,25369,2020-06-22
2020-06-23,25961,2020-06-23
2020-06-24,26505,2020-06-24
2020-06-25,27554,2020-06-25
2020-06-26,28804,2020-06-26
2020-06-27,29691,2020-06-27
2020-06-28,29091,2020-06-28
2020-06-29,31056,2020-06-29
2020-06-30,31565,2020-06-30
2020-07-01,32940,2020-07-01
2020-07-02,34115,2020-07-02
2020-07-03,34517,2020-07-03
2020-07-04,35367,2020-07-04
2020-07-05,36084,2020-07-05
2020-07-06,36084,2020-07-06
2020-07-07,36628,2020-07-07
2020-07-08,38410,2020-07-08
2020-07-09,39457,2020-07-09
2020-07-10,40151,2020-07-10
2020-07-11,40767,2020-07-11
2020-07-12,41032,2020-07-12
2020-07-13,41206,2020-07-13
2020-07-14,41846,2020-07-14
2020-07-15,42734,2020-07-15
2020-07-16,43380,2020-07-16
2020-07-17,44553,2020-07-17
2020-07-18,45126,2020-07-18
2020-07-19,45084,2020-07-19
2020-07-20,45342,2020-07-20
'2020-07-21',45985,+
'2020-07-22',46786,+
'2020-07-23',47670,+
'2020-07-24',48614,+
'2020-07-25',49603,+
'2020-07-26',50628,+
'2020-07-27',51685,+
'2020-07-28',52769,+
'2020-07-29',53880,+
'2020-07-30',55016,+
'2020-07-31',56178,+
'2020-08-01',57365,+
'2020-08-02',58578,+
'2020-08-03',59817,+
'2020-08-04',61082,+
'2020-08-05',62374,+
