Data,Saida_Estimada,Saida,Erro
2020-03-10,1,1,0
2020-03-11,2,1,1
2020-03-12,4,1,3
2020-03-13,4,3,1
2020-03-14,6,4,2
2020-03-15,6,5,1
2020-03-16,6,6,0
2020-03-17,10,6,4
2020-03-18,19,9,10
2020-03-19,28,17,11
2020-03-20,37,26,11
2020-03-21,60,36,24
2020-03-22,72,56,16
2020-03-23,86,72,14
2020-03-24,98,86,12
2020-03-25,123,99,24
2020-03-26,168,122,46
2020-03-27,195,163,32
2020-03-28,197,197,0
2020-03-29,226,205,21
2020-03-30,241,228,13
2020-03-31,274,248,26
2020-04-01,306,278,28
2020-04-02,334,311,23
2020-04-03,396,342,54
2020-04-04,410,398,12
2020-04-05,418,425,-7
2020-04-06,481,435,46
2020-04-07,508,486,22
2020-04-08,555,524,31
2020-04-09,618,568,50
2020-04-10,636,630,6
2020-04-11,640,661,-21
2020-04-12,653,669,-16
2020-04-13,664,680,-16
2020-04-14,700,692,8
2020-04-15,747,723,24
2020-04-16,780,769,11
2020-04-17,802,808,-6
2020-04-18,831,834,-3
2020-04-19,854,862,-8
2020-04-20,889,888,1
2020-04-21,904,921,-17
2020-04-22,923,942,-19
2020-04-23,994,961,33
2020-04-24,1061,1022,39
2020-04-25,1096,1093,3
2020-04-26,1166,1138,28
2020-04-27,1228,1202,26
2020-04-28,1286,1269,17
2020-04-29,1368,1331,37
2020-04-30,1466,1410,56
2020-05-01,1529,1509,20
2020-05-02,1619,1584,35
2020-05-03,1666,1671,-5
2020-05-04,1711,1732,-21
2020-05-05,1815,1780,35
2020-05-06,2050,1873,177
2020-05-07,2129,2084,45
2020-05-08,2447,2208,239
2020-05-09,2493,2478,15
2020-05-10,2542,2599,-57
2020-05-11,2576,2649,-73
2020-05-12,2917,2689,228
2020-05-13,2917,2964,-47
2020-05-14,2997,3055,-58
2020-05-15,3597,3117,480
2020-05-16,3695,3607,88
2020-05-17,3735,3844,-109
2020-05-18,3735,3901,-166
2020-05-19,3750,3912,-162
2020-05-20,4973,3924,1049
2020-05-21,5473,4881,592
2020-05-22,5918,5598,320
2020-05-23,6336,6079,257
2020-05-24,6470,6524,-54
2020-05-25,6559,6741,-182
2020-05-26,6785,6846,-61
2020-05-27,7048,7046,2
2020-05-28,8234,7312,922
2020-05-29,8234,8307,-73
2020-05-30,9242,8624,618
2020-05-31,9332,9410,-78
2020-06-01,9332,9750,-418
2020-06-02,9919,9775,144
2020-06-03,10398,10232,166
2020-06-04,11010,10763,247
2020-06-05,11583,11368,215
2020-06-06,12037,11979,58
2020-06-07,12135,12486,-351
2020-06-08,+,-1.21537e+08,+
2020-06-09,+,-2.14748e+09,+
2020-06-10,+,-2.14748e+09,+
2020-06-11,+,-2.14748e+09,+
2020-06-12,+,-2.14748e+09,+
2020-06-13,+,-2.14748e+09,+
2020-06-14,+,-2.14748e+09,+
2020-06-15,+,-2.14748e+09,+
2020-06-16,+,-2.14748e+09,+
2020-06-17,+,-2.14748e+09,+
2020-06-18,+,-2.14748e+09,+
2020-06-19,+,-2.14748e+09,+
2020-06-20,+,-2.14748e+09,+
2020-06-21,+,-2.14748e+09,+
2020-06-22,+,-2.14748e+09,+
