Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,1,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,1,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,1,0
2020-03-05,4,0
2020-03-06,6,0
2020-03-07,6,0
2020-03-08,6,0
2020-03-09,5,-5
2020-03-10,0,9
2020-03-11,7,11
2020-03-12,16,9
2020-03-13,23,-2
2020-03-14,20,3
2020-03-15,22,57
2020-03-16,70,-36
2020-03-17,38,19
2020-03-18,52,85
2020-03-19,124,69
2020-03-20,181,102
2020-03-21,265,-41
2020-03-22,224,194
2020-03-23,385,-40
2020-03-24,343,-33
2020-03-25,305,-73
2020-03-26,234,248
2020-03-27,441,61
2020-03-28,486,0
2020-03-29,474,-121
2020-03-30,358,-35
2020-03-31,317,821
2020-04-01,1016,101
2020-04-02,1089,-13
2020-04-03,1051,95
2020-04-04,1107,115
2020-04-05,1180,-328
2020-04-06,870,56
2020-04-07,892,769
2020-04-08,1534,676
2020-04-09,2089,-159
2020-04-10,1909,-128
2020-04-11,1750,-661
2020-04-12,1137,305
2020-04-13,1363,-102
2020-04-14,1247,585
2020-04-15,1719,1339
2020-04-16,2838,-733
2020-04-17,2155,1102
2020-04-18,3040,-123
2020-04-19,2877,-822
2020-04-20,2096,-169
2020-04-21,1889,609
2020-04-22,2367,311
2020-04-23,2586,1149
2020-04-24,3516,-13
2020-04-25,3435,2079
2020-04-26,5141,-1762
2020-04-27,3527,1086
2020-04-28,4351,1034
2020-04-29,5154,1122
2020-04-30,6008,1210
2020-05-01,6919,-1000
2020-05-02,5906,-809
2020-05-03,5052,-301
2020-05-04,4662,1971
2020-05-05,6244,691
2020-05-06,6715,3788
2020-05-07,9822,66
2020-05-08,9692,530
2020-05-09,9911,700
2020-05-10,10283,-3523
2020-05-11,7010,-1378
2020-05-12,5607,3651
2020-05-13,8604,2781
2020-05-14,10842,3102
2020-05-15,13284,2021
2020-05-16,14743,176
2020-05-17,14563,-6625
2020-05-18,8507,4633
2020-05-19,12205,5203
2020-05-20,16464,3487
2020-05-21,19132,-624
2020-05-22,18174,2629
2020-05-23,19989,-3481
2020-05-24,16547,-734
2020-05-25,15467,-3780
2020-05-26,11836,4488
2020-05-27,15368,5231
2020-05-28,19569,6848
2020-05-29,25058,1870
2020-05-30,26150,7124
2020-05-31,31673,-15913
2020-06-01,17299,-5052
2020-06-02,12312,16624
2020-06-03,26293,2340
2020-06-04,27900,3025
2020-06-05,29840,990
2020-06-06,30015,-2940
2020-06-07,26770,-7858
2020-06-08,19319,-3665
2020-06-09,15599,16492
2020-06-10,29391,3522
2020-06-11,31940,-1528
2020-06-12,29878,-3896
2020-06-13,25782,-4078
2020-06-14,21602,-4492
2020-06-15,17166,3481
2020-06-16,19698,15220
2020-06-17,32385,-197
2020-06-18,31632,-8867
2020-06-19,23210,31561
2020-06-20,49721,-15055
2020-06-21,35989,-18530
2020-06-22,18918,2514
2020-06-23,20413,19023
2020-06-24,36364,6361
2020-06-25,41213,-1730
2020-06-26,38789,8071
2020-06-27,44780,-6087
2020-06-28,38572,-8096
2020-06-29,30580,-6528
2020-06-30,24127,9719
2020-07-01,31843,14869
2020-07-02,44021,4084
2020-07-03,46661,-4438
2020-07-04,41751,-3828
2020-07-05,37389,-11338
2020-07-06,26683,-6454
2020-07-07,20339,24966
2020-07-08,41285,3286
2020-07-09,43460,-841
2020-07-10,41697,3351
2020-07-11,43570,-4547
2020-07-12,38653,-13822
2020-07-13,25755,-5469
2020-07-14,20252,21605
2020-07-15,38321,1603
2020-07-16,39072,6331
2020-07-17,43574,-9397
2020-07-18,34519,-34519
2020-07-19,33557,+
2020-07-20,32766,+
2020-07-21,31978,+
2020-07-22,31211,+
2020-07-23,30461,+
2020-07-24,29730,+
2020-07-25,29017,+
2020-07-26,28320,+
2020-07-27,27640,+
2020-07-28,26977,+
2020-07-29,26329,+
2020-07-30,25697,+
2020-07-31,25080,+
2020-08-01,24478,+
2020-08-02,23891,+
