Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,1,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,1,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,1,0
2020-03-05,3,0
2020-03-06,4,0
2020-03-07,3,0
2020-03-08,2,1
2020-03-09,2,-2
2020-03-10,1,2
2020-03-11,1,10
2020-03-12,6,6
2020-03-13,10,4
2020-03-14,11,-2
2020-03-15,9,62
2020-03-16,40,-24
2020-03-17,33,-21
2020-03-18,12,64
2020-03-19,44,2
2020-03-20,51,59
2020-03-21,74,-11
2020-03-22,72,100
2020-03-23,113,1
2020-03-24,121,-56
2020-03-25,75,-23
2020-03-26,50,140
2020-03-27,118,53
2020-03-28,158,25
2020-03-29,157,-112
2020-03-30,89,-23
2020-03-31,50,772
2020-04-01,455,187
2020-04-02,633,-108
2020-04-03,507,35
2020-04-04,473,-55
2020-04-05,414,-260
2020-04-06,231,15
2020-04-07,184,632
2020-04-08,517,509
2020-04-09,832,-60
2020-04-10,775,-39
2020-04-11,664,-461
2020-04-12,371,-35
2020-04-13,249,-109
2020-04-14,194,282
2020-04-15,300,1372
2020-04-16,1050,-525
2020-04-17,877,396
2020-04-18,857,196
2020-04-19,1011,-638
2020-04-20,575,-262
2020-04-21,298,507
2020-04-22,535,-6
2020-04-23,567,259
2020-04-24,624,462
2020-04-25,868,1310
2020-04-26,1535,-824
2020-04-27,1157,-176
2020-04-28,771,1574
2020-04-29,1585,532
2020-04-30,1956,584
2020-05-01,2097,-421
2020-05-02,1795,-995
2020-05-03,1023,-425
2020-05-04,602,-187
2020-05-05,433,1433
2020-05-06,1129,2671
2020-05-07,2668,-593
2020-05-08,2458,-556
2020-05-09,1746,835
2020-05-10,2041,-1008
2020-05-11,1472,-785
2020-05-12,732,856
2020-05-13,1081,2297
2020-05-14,2346,843
2020-05-15,2892,1200
2020-05-16,3298,-493
2020-05-17,2947,-1785
2020-05-18,1620,-899
2020-05-19,797,2132
2020-05-20,1798,2066
2020-05-21,3085,795
2020-05-22,3430,-298
2020-05-23,3042,645
2020-05-24,3065,-1462
2020-05-25,2170,-706
2020-05-26,1346,1046
2020-05-27,1784,1682
2020-05-28,2682,3700
2020-05-29,4601,1090
2020-05-30,5288,298
2020-05-31,4984,-2428
2020-06-01,3354,-1756
2020-06-02,1760,5239
2020-06-03,4253,935
2020-06-04,5246,471
2020-06-05,4872,493
2020-06-06,4877,1107
2020-06-07,5076,-2552
2020-06-08,3481,-1961
2020-06-09,1707,3838
2020-06-10,3461,2717
2020-06-11,5243,961
2020-06-12,5484,-104
2020-06-13,5061,-86
2020-06-14,4551,776
2020-06-15,4590,-1332
2020-06-16,3630,5195
2020-06-17,5810,-4578
2020-06-18,3825,-2714
2020-06-19,1027,18003
2020-06-20,10399,-6264
2020-06-21,9025,-5633
2020-06-22,3271,-483
2020-06-23,2686,4816
2020-06-24,4946,4401
2020-06-25,7613,2152
2020-06-26,8497,1424
2020-06-27,8729,-1656
2020-06-28,7289,-1133
2020-06-29,5781,-2373
2020-06-30,4007,2228
2020-07-01,4503,4052
2020-07-02,6740,5504
2020-07-03,9514,-991
2020-07-04,8887,-7059
2020-07-05,4029,3620
2020-07-06,4677,-1786
2020-07-07,4273,5365
2020-07-08,6105,2552
2020-07-09,8019,331
2020-07-10,7505,1890
2020-07-11,7943,-163
2020-07-12,7471,-2364
2020-07-13,5485,-2875
2020-07-14,3210,8790
2020-07-15,7245,-676
2020-07-16,7773,-7773
2020-07-17,6408,+
2020-07-18,6096,+
2020-07-19,5441,+
2020-07-20,4984,+
2020-07-21,4508,+
2020-07-22,4093,+
2020-07-23,3704,+
2020-07-24,3350,+
2020-07-25,3024,+
2020-07-26,2725,+
2020-07-27,2451,+
2020-07-28,2199,+
2020-07-29,1968,+
2020-07-30,1756,+
2020-07-31,1561,+
