Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0,0
2020-02-26,-6,0,6
2020-02-27,13,0,-13
2020-02-28,11,0,-11
2020-02-29,-8,0,8
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,0,0,0
2020-03-04,3,0,-3
2020-03-05,-28,0,28
2020-03-06,29,0,-29
2020-03-07,32,0,-32
2020-03-08,34,0,-34
2020-03-09,9,0,-9
2020-03-10,3,0,-3
2020-03-11,16,0,-16
2020-03-12,41,0,-41
2020-03-13,0,0,0
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,0,0,0
2020-03-17,-6,0,6
2020-03-18,9,0,-9
2020-03-19,13,0,-13
2020-03-20,14,0,-14
2020-03-21,-13,1,14
2020-03-22,-6,2,8
2020-03-23,2,2,0
2020-03-24,-4,8,12
2020-03-25,14,8,-6
2020-03-26,41,10,-31
2020-03-27,8,13,5
2020-03-28,10,14,4
2020-03-29,27,16,-11
2020-03-30,40,23,-17
2020-03-31,63,31,-32
2020-04-01,74,52,-22
2020-04-02,109,71,-38
2020-04-03,149,81,-68
2020-04-04,155,88,-67
2020-04-05,184,96,-88
2020-04-06,173,133,-40
2020-04-07,246,172,-74
2020-04-08,269,230,-39
2020-04-09,314,273,-41
2020-04-10,373,293,-80
2020-04-11,376,344,-32
2020-04-12,455,398,-57
2020-04-13,509,445,-64
2020-04-14,568,478,-90
2020-04-15,583,630,47
2020-04-16,784,695,-89
2020-04-17,832,797,-35
2020-04-18,931,1040,109
2020-04-19,1277,1205,-72
2020-04-20,1359,1320,-39
2020-04-21,1547,1396,-151
2020-04-22,1544,1604,60
2020-04-23,1796,1757,-39
2020-04-24,1960,1951,-9
2020-04-25,2183,2105,-78
2020-04-26,2312,2223,-89
2020-04-27,2416,2410,-6
2020-04-28,2667,2528,-139
2020-04-29,2724,2804,80
2020-04-30,3087,3190,103
2020-05-01,3552,3506,-46
2020-05-02,3881,3805,-76
2020-05-03,4128,4040,-88
2020-05-04,4341,4227,-114
2020-05-05,4521,4530,9
2020-05-06,4880,5028,148
2020-05-07,5490,5389,-101
2020-05-08,5815,5909,94
2020-05-09,6392,6765,373
2020-05-10,7500,7599,99
2020-05-11,8302,8144,-158
2020-05-12,8774,8526,-248
2020-05-13,9005,9112,107
2020-05-14,9705,9801,96
2020-05-15,10481,10739,258
2020-05-16,11604,11592,-12
2020-05-17,12427,12492,65
2020-05-18,13376,13238,-138
2020-05-19,14066,14198,132
2020-05-20,15174,15114,-60
2020-05-21,16029,16058,29
2020-05-22,17065,17212,147
2020-05-23,18348,18767,419
2020-05-24,20201,21191,990
2020-05-25,23182,22786,-396
2020-05-26,24360,24278,-82
2020-05-27,25788,26145,357
2020-05-28,27892,27979,87
2020-05-29,29763,30482,719
2020-05-30,32715,32620,-95
2020-05-31,34679,34639,-40
2020-06-01,36674,35297,-1377
2020-06-02,36522,36625,103
2020-06-03,38266,38174,-92
2020-06-04,39964,40629,665
2020-06-05,41854,+,+
2020-06-06,44115,+,+
2020-06-07,46651,+,+
2020-06-08,49407,+,+
2020-06-09,52354,+,+
2020-06-10,55479,+,+
2020-06-11,58777,+,+
2020-06-12,62248,+,+
2020-06-13,65897,+,+
2020-06-14,69730,+,+
2020-06-15,73753,+,+
2020-06-16,77977,+,+
2020-06-17,82409,+,+
2020-06-18,87060,+,+
2020-06-19,91941,+,+
