Data,Saida_Estimada,Saida,Erro
2020-03-20,1,1,0
2020-03-21,1,1,0
2020-03-22,0,3,3
2020-03-23,4,3,-1
2020-03-24,2,3,1
2020-03-25,2,5,3
2020-03-26,5,5,0
2020-03-27,4,6,2
2020-03-28,4,6,2
2020-03-29,3,6,3
2020-03-30,2,6,4
2020-03-31,0,8,8
2020-04-01,4,9,5
2020-04-02,6,10,4
2020-04-03,7,10,3
2020-04-04,6,11,5
2020-04-05,7,12,5
2020-04-06,10,14,4
2020-04-07,11,18,7
2020-04-08,16,18,2
2020-04-09,14,28,14
2020-04-10,27,32,5
2020-04-11,25,33,8
2020-04-12,24,35,11
2020-04-13,28,42,14
2020-04-14,36,64,28
2020-04-15,60,69,9
2020-04-16,54,76,22
2020-04-17,60,92,32
2020-04-18,76,110,34
2020-04-19,90,128,38
2020-04-20,105,160,55
2020-04-21,135,199,64
2020-04-22,166,223,57
2020-04-23,176,250,74
2020-04-24,196,290,94
2020-04-25,231,328,97
2020-04-26,258,364,106
2020-04-27,283,393,110
2020-04-28,300,413,113
2020-04-29,310,433,123
2020-04-30,324,502,178
2020-05-01,403,585,182
2020-05-02,474,653,179
2020-05-03,517,705,188
2020-05-04,546,756,210
2020-05-05,584,861,277
2020-05-06,692,943,251
2020-05-07,740,1098,358
2020-05-08,896,1222,326
2020-05-09,972,1263,291
2020-05-10,957,1302,345
2020-05-11,984,1396,412
2020-05-12,1085,1460,375
2020-05-13,1115,1612,497
2020-05-14,1277,1686,409
2020-05-15,1285,1789,504
2020-05-16,1382,1919,537
2020-05-17,1495,1963,468
2020-05-18,1479,2043,564
2020-05-19,1557,2257,700
2020-05-20,1790,2499,709
2020-05-21,1986,2659,673
2020-05-22,2059,2774,715
2020-05-23,2121,3109,988
2020-05-24,2493,3201,708
2020-05-25,2426,3268,842
2020-05-26,2459,3493,1034
2020-05-27,2716,3862,1146
2020-05-28,3070,4252,1182
2020-05-29,3372,4502,1130
2020-05-30,3481,4743,1262
2020-05-31,3655,4942,1287
2020-06-01,3779,5172,1393
2020-06-02,3969,5477,1508
2020-06-03,4236,5713,1477
2020-06-04,4374,6459,2085
2020-06-05,5208,6862,1654
2020-06-06,5321,7700,2379
2020-06-07,6186,8110,1924
2020-06-08,3757,+,+
2020-06-09,1470,+,+
2020-06-10,-151,+,+
2020-06-11,-988,+,+
2020-06-12,-1175,+,+
2020-06-13,-953,+,+
2020-06-14,-562,+,+
2020-06-15,-176,+,+
2020-06-16,106,+,+
2020-06-17,260,+,+
2020-06-18,302,+,+
2020-06-19,272,+,+
2020-06-20,210,+,+
2020-06-21,145,+,+
2020-06-22,96,+,+
