Data,Saida_Estimada,Data
2020-03-27,0,2020-03-27
2020-03-28,10,2020-03-28
2020-03-29,10,2020-03-29
2020-03-30,11,2020-03-30
2020-03-31,12,2020-03-31
2020-04-01,15,2020-04-01
2020-04-02,15,2020-04-02
2020-04-03,23,2020-04-03
2020-04-04,24,2020-04-04
2020-04-05,24,2020-04-05
2020-04-06,26,2020-04-06
2020-04-07,26,2020-04-07
2020-04-08,27,2020-04-08
2020-04-09,30,2020-04-09
2020-04-10,41,2020-04-10
2020-04-11,59,2020-04-11
2020-04-12,65,2020-04-12
2020-04-13,79,2020-04-13
2020-04-14,87,2020-04-14
2020-04-15,105,2020-04-15
2020-04-16,117,2020-04-16
2020-04-17,126,2020-04-17
2020-04-18,145,2020-04-18
2020-04-19,150,2020-04-19
2020-04-20,166,2020-04-20
2020-04-21,175,2020-04-21
2020-04-22,188,2020-04-22
2020-04-23,209,2020-04-23
2020-04-24,234,2020-04-24
2020-04-25,259,2020-04-25
2020-04-26,292,2020-04-26
2020-04-27,319,2020-04-27
2020-04-28,356,2020-04-28
2020-04-29,419,2020-04-29
2020-04-30,444,2020-04-30
2020-05-01,510,2020-05-01
2020-05-02,575,2020-05-02
2020-05-03,626,2020-05-03
2020-05-04,716,2020-05-04
2020-05-05,722,2020-05-05
2020-05-06,819,2020-05-06
2020-05-07,881,2020-05-07
2020-05-08,923,2020-05-08
2020-05-09,1086,2020-05-09
2020-05-10,1133,2020-05-10
2020-05-11,1200,2020-05-11
2020-05-12,1251,2020-05-12
2020-05-13,1340,2020-05-13
2020-05-14,1391,2020-05-14
2020-05-15,1477,2020-05-15
2020-05-16,1502,2020-05-16
2020-05-17,1566,2020-05-17
2020-05-18,1731,2020-05-18
2020-05-19,1832,2020-05-19
2020-05-20,1922,2020-05-20
2020-05-21,2130,2020-05-21
2020-05-22,2267,2020-05-22
2020-05-23,2260,2020-05-23
2020-05-24,2503,2020-05-24
2020-05-25,2660,2020-05-25
2020-05-26,2732,2020-05-26
2020-05-27,3003,2020-05-27
2020-05-28,3296,2020-05-28
2020-05-29,3538,2020-05-29
2020-05-30,3753,2020-05-30
2020-05-31,3973,2020-05-31
2020-06-01,4023,2020-06-01
2020-06-02,4225,2020-06-02
2020-06-03,4552,2020-06-03
2020-06-04,4912,2020-06-04
2020-06-05,5427,2020-06-05
2020-06-06,5649,2020-06-06
2020-06-07,6028,2020-06-07
2020-06-08,6101,2020-06-08
2020-06-09,6355,2020-06-09
2020-06-10,6702,2020-06-10
2020-06-11,7028,2020-06-11
2020-06-12,7254,2020-06-12
2020-06-13,7521,2020-06-13
2020-06-14,7738,2020-06-14
2020-06-15,8026,2020-06-15
2020-06-16,8172,2020-06-16
2020-06-17,8616,2020-06-17
2020-06-18,9115,2020-06-18
2020-06-19,9124,2020-06-19
2020-06-20,10277,2020-06-20
2020-06-21,10580,2020-06-21
2020-06-22,10630,2020-06-22
2020-06-23,10750,2020-06-23
2020-06-24,11184,2020-06-24
2020-06-25,11308,2020-06-25
2020-06-26,11556,2020-06-26
2020-06-27,12234,2020-06-27
2020-06-28,12663,2020-06-28
2020-06-29,12780,2020-06-29
2020-06-30,12895,2020-06-30
2020-07-01,13534,2020-07-01
2020-07-02,13812,2020-07-02
2020-07-03,14212,2020-07-03
2020-07-04,14439,2020-07-04
2020-07-05,14878,2020-07-05
2020-07-06,15012,2020-07-06
2020-07-07,15081,2020-07-07
2020-07-08,15591,2020-07-08
2020-07-09,15848,2020-07-09
2020-07-10,16072,2020-07-10
2020-07-11,16487,2020-07-11
'2020-07-12',16839,+
'2020-07-13',17112,+
'2020-07-14',17390,+
'2020-07-15',17673,+
'2020-07-16',17960,+
'2020-07-17',18252,+
'2020-07-18',18549,+
'2020-07-19',18850,+
'2020-07-20',19157,+
'2020-07-21',19468,+
'2020-07-22',19784,+
'2020-07-23',20106,+
'2020-07-24',20432,+
'2020-07-25',20764,+
'2020-07-26',21102,+
'2020-07-27',21445,+
