Data,Saida_Estimada,Saida,Erro
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,1,1
,2,2,0
,3,3,0
,4,4,0
,5,6,1
,7,6,-1
,7,6,-1
,7,9,2
,10,11,1
,12,14,2
,15,15,+
,16,17,1
,18,17,-1
,18,20,2
,21,23,2
,24,27,3
,28,30,2
,32,33,1
,35,35,+
,37,39,2
,41,39,-2
,42,41,-1
,43,44,1
,46,47,1
,49,51,2
,53,54,1
,56,58,2
,61,61,+
,64,62,-2
,65,71,6
,74,80,6
,83,82,-1
,86,88,2
,91,88,-3
,92,89,-3
,93,90,-3
,93,94,1
,97,97,+
,101,106,5
,110,111,1
,115,118,3
,122,119,-3
,124,121,-3
,125,127,2
,131,135,4
,140,139,-1
,144,146,2
,151,150,-1
,156,156,+
,162,161,-1
,167,167,+
,173,177,4
,183,191,8
,198,201,3
,208,217,9
,225,226,1
,234,230,-4
,238,234,-4
,242,240,-2
,249,255,6
,264,257,-7
,266,263,-3
,273,271,-2
,281,278,-3
,288,289,1
,299,306,7
,317,323,6
,322,+,+
,328,+,+
,335,+,+
,341,+,+
,348,+,+
,355,+,+
,362,+,+
,370,+,+
,377,+,+
,385,+,+
,393,+,+
,402,+,+
,411,+,+
,420,+,+
,429,+,+
