Data,Saida_Estimada,Saida,Erro
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,0,0
,0,1,1
,1,1,0
,1,1,0
,1,1,0
,1,1,0
,1,1,+
,1,1,+
,1,1,+
,1,1,+
,1,1,+
,1,1,+
,1,1,+
,1,1,+
,1,1,+
,1,1,+
,1,1,+
,1,1,+
,1,2,1
,2,3,1
,3,3,+
,3,4,1
,4,5,1
,5,5,+
,5,5,+
,5,5,+
,5,+,+
,5,+,+
,6,+,+
,6,+,+
,7,+,+
,7,+,+
,8,+,+
,8,+,+
,9,+,+
,10,+,+
,10,+,+
,11,+,+
,12,+,+
,13,+,+
,13,+,+
,14,+,+
,15,+,+
,16,+,+
,17,+,+
,18,+,+
,20,+,+
,21,+,+
,22,+,+
,24,+,+
,25,+,+
