Data,Saida_Estimada,Saida,Erro
,14,14,0
,18,16,-2
,16,16,0
,16,17,1
,18,20,2
,20,21,1
,20,43,23
,43,53,10
,55,58,3
,66,59,-7
,64,63,-1
,67,63,-4
,65,63,-2
,66,63,-3
,68,65,-3
,74,67,-7
,68,77,9
,79,82,3
,85,84,-1
,86,84,-2
,86,89,3
,94,92,-2
,99,94,-5
,96,104,8
,106,105,-1
,108,106,-2
,110,106,-4
,110,110,0
,115,111,-4
,119,112,-7
,116,112,-4
,117,117,0
,126,164,38
,176,174,-2
,188,184,-4
,201,190,-11
,211,191,-20
,212,197,-15
,220,254,34
,279,248,-31
,272,281,9
,307,288,-19
,311,296,-15
,321,299,-22
,324,293,-31
,316,335,19
,361,419,58
,447,456,9
,485,502,17
,531,527,-4
,558,538,-20
,568,556,-12
,586,626,40
,658,665,7
,697,705,8
,746,736,-10
,771,798,27
,835,803,-32
,841,813,-28
,851,885,34
,927,907,-20
,949,907,-42
,949,986,37
,1028,1065,37
,1111,1065,-46
,1110,1108,-2
,1159,1129,-30
,1176,1238,62
,1288,1251,-37
,1339,+,+
,1392,+,+
,1447,+,+
,1503,+,+
,1561,+,+
,1620,+,+
,1681,+,+
,1744,+,+
,1809,+,+
,1875,+,+
,1929,+,+
,1985,+,+
,2042,+,+
,2100,+,+
,2160,+,+
,2222,+,+
,2286,+,+
,2352,+,+
,2419,+,+
,2489,+,+
,2560,+,+
,2634,+,+
,2709,+,+
,2787,+,+
,2867,+,+
