Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,0,0,0
2020-03-04,0,0,0
2020-03-05,0,0,0
2020-03-06,0,0,0
2020-03-07,0,0,0
2020-03-08,0,0,0
2020-03-09,0,0,0
2020-03-10,0,0,0
2020-03-11,0,0,0
2020-03-12,0,0,0
2020-03-13,0,0,0
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,0,0,0
2020-03-17,0,1,1
2020-03-18,1,4,3
2020-03-19,4,6,2
2020-03-20,6,11,5
2020-03-21,11,18,7
2020-03-22,18,25,7
2020-03-23,25,34,9
2020-03-24,35,46,11
2020-03-25,47,57,10
2020-03-26,59,77,18
2020-03-27,79,92,13
2020-03-28,95,114,19
2020-03-29,118,136,18
2020-03-30,141,159,18
2020-03-31,164,201,37
2020-04-01,208,241,33
2020-04-02,249,299,50
2020-04-03,310,359,49
2020-04-04,372,432,60
2020-04-05,447,486,39
2020-04-06,503,553,50
2020-04-07,573,667,94
2020-04-08,691,800,109
2020-04-09,829,941,112
2020-04-10,975,1056,81
2020-04-11,1094,1124,30
2020-04-12,1165,1223,58
2020-04-13,1268,1328,60
2020-04-14,1376,1532,156
2020-04-15,1588,1736,148
2020-04-16,1799,1924,125
2020-04-17,1994,2141,147
2020-04-18,2219,2347,128
2020-04-19,2433,2462,29
2020-04-20,2552,2575,23
2020-04-21,2669,2741,72
2020-04-22,2841,2906,65
2020-04-23,3013,3313,300
2020-04-24,3435,3670,235
2020-04-25,3805,4016,211
2020-04-26,4163,4205,42
2020-04-27,4359,4543,184
2020-04-28,4710,5017,307
2020-04-29,5201,5466,265
2020-04-30,5667,5901,234
2020-05-01,6118,6329,211
2020-05-02,6562,6724,162
2020-05-03,6971,7025,54
2020-05-04,7283,7321,38
2020-05-05,7590,7921,331
2020-05-06,8212,8535,323
2020-05-07,8849,9146,297
2020-05-08,9482,9895,413
2020-05-09,10259,10627,368
2020-05-10,11018,11123,105
2020-05-11,11532,11519,-13
2020-05-12,11943,12400,457
2020-05-13,12856,13149,293
2020-05-14,13633,13993,360
2020-05-15,14508,14817,309
2020-05-16,15362,15633,271
2020-05-17,16208,16118,-90
2020-05-18,16711,16792,81
2020-05-19,17410,17971,561
2020-05-20,18633,18859,226
2020-05-21,19553,20047,494
2020-05-22,20785,21046,261
2020-05-23,21821,22013,192
2020-05-24,22823,22666,-157
2020-05-25,23501,23473,-28
2020-05-26,24337,24512,175
2020-05-27,25415,25598,183
2020-05-28,26541,26754,213
2020-05-29,27739,27878,139
2020-05-30,28905,28834,-71
2020-05-31,29896,29314,-582
2020-06-01,30393,29937,-456
2020-06-02,31039,31199,160
2020-06-03,32348,32548,200
2020-06-04,33671.3,34021,349.731
