Data,Saida_Estimada,Data
2020-04-09,7,2020-04-09
2020-04-11,7,2020-04-10
2020-04-12,7,2020-04-11
2020-04-13,7,2020-04-12
2020-04-14,7,2020-04-13
2020-04-15,7,2020-04-14
2020-04-16,8,2020-04-15
2020-04-17,9,2020-04-16
2020-04-18,10,2020-04-17
2020-04-19,10,2020-04-18
2020-04-20,10,2020-04-19
2020-04-21,11,2020-04-20
2020-04-22,11,2020-04-21
2020-04-23,11,2020-04-22
2020-04-24,12,2020-04-23
2020-04-25,13,2020-04-24
2020-04-26,15,2020-04-25
2020-04-27,15,2020-04-26
2020-04-28,15,2020-04-27
2020-04-29,15,2020-04-28
2020-04-30,15,2020-04-29
2020-05-01,16,2020-04-30
2020-05-02,16,2020-05-01
2020-05-03,18,2020-05-02
2020-05-04,18,2020-05-03
2020-05-05,20,2020-05-04
2020-05-06,21,2020-05-05
2020-05-07,22,2020-05-06
2020-05-08,22,2020-05-07
2020-05-09,23,2020-05-08
2020-05-10,24,2020-05-09
2020-05-11,25,2020-05-10
2020-05-12,26,2020-05-11
2020-05-13,27,2020-05-12
2020-05-14,28,2020-05-13
2020-05-15,30,2020-05-14
2020-05-16,31,2020-05-15
2020-05-17,32,2020-05-16
2020-05-18,34,2020-05-17
2020-05-19,35,2020-05-18
2020-05-20,37,2020-05-19
2020-05-21,38,2020-05-20
2020-05-22,40,2020-05-21
2020-05-23,42,2020-05-22
2020-05-24,44,2020-05-23
2020-05-25,46,2020-05-24
