Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,0,0,0
2020-03-04,0,0,0
2020-03-05,0,0,0
2020-03-06,1,1,0
2020-03-07,1,1,0
2020-03-08,1,1,0
2020-03-09,1,1,0
2020-03-10,1,1,0
2020-03-11,1,1,0
2020-03-12,1,1,0
2020-03-13,1,1,0
2020-03-14,1,1,0
2020-03-15,1,1,0
2020-03-16,1,1,0
2020-03-17,1,1,0
2020-03-18,1,9,8
2020-03-19,14,11,-3
2020-03-20,12,13,1
2020-03-21,14,26,12
2020-03-22,34,26,-8
2020-03-23,26,29,3
2020-03-24,31,33,2
2020-03-25,35,39,4
2020-03-26,43,39,-4
2020-03-27,39,47,8
2020-03-28,52,53,1
2020-03-29,57,60,3
2020-03-30,64,72,8
2020-03-31,80,84,4
2020-04-01,92,96,4
2020-04-02,104,120,16
2020-04-03,135,139,4
2020-04-04,152,153,1
2020-04-05,163,166,3
2020-04-06,175,194,19
2020-04-07,213,209,-4
2020-04-08,220,227,7
2020-04-09,240,273,33
2020-04-10,303,300,-3
2020-04-11,319,349,30
2020-04-12,382,383,1
2020-04-13,407,430,23
2020-04-14,463,463,+
2020-04-15,487,557,70
2020-04-16,620,754,134
2020-04-17,882,856,-26
2020-04-18,927,952,25
2020-04-19,1020,1099,79
2020-04-20,1200,1168,-32
2020-04-21,1221,1212,-9
2020-04-22,1250,1313,63
2020-04-23,1387,1363,-24
2020-04-24,1406,1381,-25
2020-04-25,1405,1595,190
2020-04-26,1742,1703,-39
2020-04-27,1785,1796,11
2020-04-28,1870,1874,4
2020-04-29,1940,2107,167
2020-04-30,2270,2465,195
2020-05-01,2709,2662,-47
2020-05-02,2809,2948,139
2020-05-03,3152,3086,-66
2020-05-04,3200,3226,26
2020-05-05,3343,3402,59
2020-05-06,3543,3568,25
2020-05-07,3704,3838,134
2020-05-08,4041,4242,201
2020-05-09,4531,4412,-119
2020-05-10,4559,4599,40
2020-05-11,4758,4819,61
2020-05-12,5001,5087,86
2020-05-13,5301,5401,100
2020-05-14,5646,5813,167
2020-05-15,6122,6198,76
2020-05-16,6495,6595,100
2020-05-17,6903,6744,-159
2020-05-18,6900,7157,257
2020-05-19,7480,7693,213
2020-05-20,8097,8092,-5
2020-05-21,8415,8878,463
2020-05-22,9447,9520,73
2020-05-23,10007,9918,-89
2020-05-24,10258,10007,-251
2020-05-25,10158,10365,207
2020-05-26,10685,10889,204
2020-05-27,11316,11484,168
2020-05-28,11961,12203,242
2020-05-29,12763,12903,140
2020-05-30,13458,13437,-21
2020-05-31,13895,13690,-205
2020-06-01,13977,14069,92
2020-06-02,14438,15151,713
2020-06-03,15963,16121,158
2020-06-04,16874,16894,20
2020-06-05,17533,18109,576
2020-06-06,19032,18950,-82
2020-06-07,19650,19619,-31
2020-06-08,20220,20659,439
2020-06-09,21499,21964,465
2020-06-10,22979,23344,365
2020-06-11,24419,24229,-190
2020-06-12,25007,25257,250
2020-06-13,26134,25932,-202
2020-06-14,26597,26441,-156
2020-06-15,27009,27581,572
2020-06-16,28549,28952,403
2020-06-17,30076,30441,365
2020-06-18,31652,31671,19
2020-06-19,32734,33142,408
2020-06-20,34368,34216,-152
2020-06-21,35207,34858,-349
2020-06-22,35589,35784,195
2020-06-23,36699,36827,128
2020-06-24,37824,38481,657
2020-06-25,39871,40246,375
2020-06-26,41721,41652,-69
2020-06-27,42920,41652,-1268
2020-06-28,42053,43683,1630
2020-06-29,45355,45097,-258
2020-06-30,46403,46893,490
2020-07-01,48451,48821,370
2020-07-02,50479,50240,-239
2020-07-03,51598,51689,91
2020-07-04,53080,52823,-257
2020-07-05,54031,53393,-638
2020-07-06,55296.3,54547,-749.323
2020-07-07,56609.2,56698,88.8302
2020-07-08,57964,58537,573.039
2020-07-09,59357.7,60009,651.339
2020-07-10,60788.8,61356,567.224
2020-07-11,62256.7,62236,-20.7445
2020-07-12,63761.6,62799,-962.576
2020-07-13,65303.6,63879,-1424.63
2020-07-14,66883.5,65213,-1670.49
2020-07-15,68501.9,66352,-2149.89
2020-07-16,70159.6,68118,-2041.62
2020-07-17,71857.6,69461,-2396.59
2020-07-18,73596.7,70131,-3465.71
2020-07-19,75378,70609,-4768.97
2020-07-20,77202.4,71703,-5499.36
2020-07-21,79070.9,2.11905e-320,-79070.9
