Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,0,0
2020-03-06,0,0
2020-03-07,0,0
2020-03-08,0,0
2020-03-09,0,0
2020-03-10,0,0
2020-03-11,0,0
2020-03-12,0,0
2020-03-13,0,2
2020-03-14,2,2
2020-03-15,4,2
2020-03-16,6,1
2020-03-17,7,0
2020-03-18,7,3
2020-03-19,11,9
2020-03-20,24,-3
2020-03-21,21,30
2020-03-22,63,-6
2020-03-23,60,8
2020-03-24,73,34
2020-03-25,123,-14
2020-03-26,112,10
2020-03-27,129,20
2020-03-28,162,22
2020-03-29,200,-6
2020-03-30,202,-5
2020-03-31,202,17
2020-04-01,232,3
2020-04-02,246,1
2020-04-03,257,24
2020-04-04,299,35
2020-04-05,360,-3
2020-04-06,373,6
2020-04-07,395,22
2020-04-08,440,17
2020-04-09,482,19
2020-04-10,528,165
2020-04-11,778,-46
2020-04-12,763,5
2020-04-13,798,-21
2020-04-14,798,28
2020-04-15,862,-9
2020-04-16,882,2
2020-04-17,915,11
2020-04-18,962,+
2020-04-19,997,-22
2020-04-20,1002,23
2020-04-21,1066,-3
2020-04-22,1101,-10
2020-04-23,1126,-11
2020-04-24,1149,21
2020-04-25,1216,-7
2020-04-26,1250,-15
2020-04-27,1272,65
2020-04-28,1404,72
2020-04-29,1560,435
2020-04-30,2229,-144
2020-05-01,2165,-61
2020-05-02,2159,187
2020-05-03,2487,-141
2020-05-04,2399,120
2020-05-05,2639,-16
2020-05-06,2721,196
2020-05-07,3090,-8
2020-05-08,3212,-7
2020-05-09,3323,49
2020-05-10,3510,-81
2020-05-11,3528,1
2020-05-12,3646,87
2020-05-13,3892,-64
2020-05-14,3950,382
2020-05-15,4614,-52
2020-05-16,4750,-72
2020-05-17,4827,-51
2020-05-18,4921,254
2020-05-19,5439,-26
2020-05-20,5623,-124
2020-05-21,5656,-46
2020-05-22,5779,679
2020-05-23,6914,-307
2020-05-24,6812,-116
2020-05-25,6882,-7
2020-05-26,7098,-82
2020-05-27,7228,144
2020-05-28,7670,330
2020-05-29,8412,118
2020-05-30,8918,-140
2020-05-31,9069,-32
2020-06-01,9338,160
2020-06-02,9883,-223
2020-06-03,9940,94
2020-06-04,10400,132
2020-06-05,10955,-109
2020-06-06,11209,76
2020-06-07,11703,-138
2020-06-08,11932,-367
2020-06-09,11830,362
2020-06-10,12700,-106
2020-06-11,13029,-76
2020-06-12,13381,-216
2020-06-13,13544,-248
2020-06-14,13649,-289
2020-06-15,13690,270
2020-06-16,14498,-96
2020-06-17,14893,122
2020-06-18,15582,-9
2020-06-19,16133,189
2020-06-20,16969,139
2020-06-21,17786,-204
2020-06-22,18158,-221
2020-06-23,18478,766
2020-06-24,20161,760
2020-06-25,22011,-60
2020-06-26,22829,118
2020-06-27,23836,-28
2020-06-28,24668,-304
2020-06-29,25126,-70
2020-06-30,25883,471
2020-07-01,27431,-152
2020-07-02,28242,333
2020-07-03,29702,559
2020-07-04,31569,362
2020-07-05,33272,-303
2020-07-06,34104,-282
2020-07-07,34909,433
2020-07-08,36706,104
2020-07-09,38189,219
2020-07-10,39871,235
2020-07-11,41645,381
2020-07-12,43689,-658
2020-07-13,44385,-570
2020-07-14,45106,944
2020-07-15,47920,56
2020-07-16,49778,3
2020-07-17,51581,-32
2020-07-18,53376,-845
2020-07-19,54095,-759
2020-07-20,54854,-54854
2020-07-21,56540,+
2020-07-22,58359,+
2020-07-23,60268,+
2020-07-24,62254,+
2020-07-25,64314,+
2020-07-26,66447,+
2020-07-27,68657,+
2020-07-28,70945,+
2020-07-29,73314,+
2020-07-30,75767,+
2020-07-31,78306,+
2020-08-01,80936,+
2020-08-02,83659,+
2020-08-03,86478,+
2020-08-04,89398,+
