Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,1,0
2020-03-06,0,0
2020-03-07,1,0
2020-03-08,1,0
2020-03-09,0,0
2020-03-10,0,5
2020-03-11,1,4
2020-03-12,4,-1
2020-03-13,3,-3
2020-03-14,1,5
2020-03-15,2,0
2020-03-16,3,4
2020-03-17,3,-1
2020-03-18,4,8
2020-03-19,5,15
2020-03-20,13,31
2020-03-21,27,-17
2020-03-22,26,41
2020-03-23,30,17
2020-03-24,51,21
2020-03-25,51,14
2020-03-26,61,-10
2020-03-27,52,20
2020-03-28,53,12
2020-03-29,61,-19
2020-03-30,48,9
2020-03-31,43,8
2020-04-01,48,76
2020-04-02,73,87
2020-04-03,124,-42
2020-04-04,112,60
2020-04-05,107,41
2020-04-06,143,-76
2020-04-07,100,127
2020-04-08,121,129
2020-04-09,210,68
2020-04-10,233,15
2020-04-11,235,-92
2020-04-12,180,68
2020-04-13,167,209
2020-04-14,269,-90
2020-04-15,258,75
2020-04-16,218,-17
2020-04-17,245,160
2020-04-18,257,-63
2020-04-19,279,-57
2020-04-20,183,-49
2020-04-21,163,244
2020-04-22,224,22
2020-04-23,300,320
2020-04-24,362,-252
2020-04-25,355,191
2020-04-26,265,18
2020-04-27,384,449
2020-04-28,463,97
2020-04-29,635,-270
2020-04-30,423,161
2020-05-01,409,304
2020-05-02,569,-189
2020-05-03,506,87
2020-05-04,420,162
2020-05-05,523,147
2020-05-06,551,353
2020-05-07,686,175
2020-05-08,787,798
2020-05-09,1044,144
2020-05-10,1257,-1124
2020-05-11,650,227
2020-05-12,404,143
2020-05-13,653,-411
2020-05-14,369,370
2020-05-15,406,114
2020-05-16,573,1041
2020-05-17,883,-246
2020-05-18,1059,3368
2020-05-19,2026,-886
2020-05-20,2672,-105
2020-05-21,1563,154
2020-05-22,1956,-456
2020-05-23,1443,-499
2020-05-24,1120,2259
2020-05-25,1777,-391
2020-05-26,2238,-1512
2020-05-27,978,1396
2020-05-28,1280,1208
2020-05-29,2155,912
2020-05-30,2436,2031
2020-05-31,3267,-2299
2020-06-01,2626,-1484
2020-06-02,928,1274
2020-06-03,1424,1084
2020-06-04,2076,-384
2020-06-05,1916,218
2020-06-06,1675,-208
2020-06-07,1641,1582
2020-06-08,1981,-238
2020-06-09,2297,1183
2020-06-10,2219,-825
2020-06-11,2292,-890
2020-06-12,1243,766
2020-06-13,1481,-429
2020-06-14,1418,-682
2020-06-15,814,560
2020-06-16,900,1497
2020-06-17,1616,2004
2020-06-18,2603,-2249
2020-06-19,1962,4099
2020-06-20,2513,-354
2020-06-21,3889,-3293
2020-06-22,1318,121
2020-06-23,854,2443
2020-06-24,1995,629
2020-06-25,2674,-270
2020-06-26,2249,351
2020-06-27,2214,-1908
2020-06-28,1429,1066
2020-06-29,1115,-530
2020-06-30,1484,-756
2020-07-01,575,2092
2020-07-02,1394,151
2020-07-03,1940,193
2020-07-04,1601,-117
2020-07-05,1647,-795
2020-07-06,1076,-489
2020-07-07,655,1552
2020-07-08,1146,1097
2020-07-09,1977,18
2020-07-10,1900,-781
2020-07-11,1437,-1205
2020-07-12,653,-644
2020-07-13,120,2240
2020-07-14,913,-135
2020-07-15,1490,137
2020-07-16,1019,-895
2020-07-17,868,-211
2020-07-18,315,-315
2020-07-19,331,2963
2020-07-20,1268,1213
2020-07-21,2617,1499
2020-07-22,2836,666
2020-07-23,3425,-3425
2020-07-24,3058,+
2020-07-25,2843,+
2020-07-26,2575,+
2020-07-27,2363,+
2020-07-28,2146,+
2020-07-29,1956,+
2020-07-30,1773,+
2020-07-31,1607,+
2020-08-01,1450,+
2020-08-02,1306,+
2020-08-03,1172,+
2020-08-04,1048,+
2020-08-05,932,+
2020-08-06,824,+
2020-08-07,725,+
