Data,SESPRSCA35016
2020-03-27,0.0
2020-03-28,1149.0
2020-03-29,1183.0
2020-03-30,1233.0
2020-03-31,1885.0
2020-04-01,2418.0
2020-04-02,2815.0
2020-04-03,3202.0
2020-04-04,3496.0
2020-04-05,3612.0
2020-04-06,3754.0
2020-04-07,4258.0
2020-04-08,4946.0
2020-04-09,5477.0
2020-04-10,5982.0
2020-04-11,6131.0
2020-04-12,6352.0
2020-04-13,6418.0
2020-04-14,6705.0
2020-04-15,7764.0
2020-04-16,7908.0
2020-04-17,8744.0
2020-04-18,9428.0
2020-04-19,9668.0
2020-04-20,9815.0
2020-04-21,10342.0
2020-04-22,10691.0
2020-04-23,11225.0
2020-04-24,11800.0
2020-04-25,13098.0
2020-04-26,13513.0
2020-04-27,13989.0
2020-04-28,15397.0
2020-04-29,16638.0
2020-04-30,18149.0
2020-05-01,19087.0
2020-05-02,19494.0
2020-05-03,19822.0
2020-05-04,20073.0
2020-05-05,21140.0
2020-05-06,23187.0
2020-05-07,24273.0
2020-05-08,25366.0
2020-05-09,26787.0
2020-05-10,27307.0
2020-05-11,27771.0
2020-05-12,28682.0
2020-05-13,30402.0
2020-05-14,31873.0
2020-05-15,33992.0
2020-05-16,35429.0
2020-05-17,35931.0
2020-05-18,36188.0
2020-05-19,37640.0
2020-05-20,39466.0
2020-05-21,41451.0
2020-05-22,42973.0
2020-05-23,44887.0
2020-05-24,45527.0
2020-05-25,46204.0
2020-05-26,47554.0
2020-05-27,49264.0
2020-05-28,52719.0
2020-05-29,55741.0
2020-05-30,58619.0
2020-05-31,60131.0
2020-06-01,61126.0
2020-06-02,64443.0
2020-06-03,66777.0
2020-06-04,69347.0
2020-06-05,71453.0
2020-06-06,73861.0
2020-06-07,74796.0
2020-06-08,75699.0
2020-06-09,78026.0
2020-06-10,80457.0
2020-06-11,83076.0
2020-06-12,85622.0
2020-06-13,88025.0
2020-06-14,91198.0
2020-06-15,93448.0
2020-06-16,97676.0
2020-06-17,98132.0
2020-06-18,98530.0
2020-06-19,105407.0
2020-06-20,105591.0
2020-06-21,106540.0
2020-06-22,107731.0
2020-06-23,110214.0
2020-06-24,113261.0
2020-06-25,117311.0
2020-06-26,121163.0
2020-06-27,122759.0
2020-06-28,124105.0
2020-06-29,125012.0
2020-06-30,127119.0
2020-07-01,129328.0
2020-07-02,134984.0
2020-07-03,137074.0
2020-07-04,137762.0
2020-07-05,139871.0
2020-07-06,140231.0
2020-07-07,142502.0
2020-07-08,144573.0
2020-07-09,146739.0
2020-07-10,149431.0
2020-07-11,151365.0
2020-07-12,152806.0
2020-07-13,154013.0
2020-07-14,158802.0
2020-07-15,160326.0
2020-07-16,162242.0
2020-07-17,163624.0
2020-07-18,165094.0
2020-07-19,166073.0
2020-07-20,166348.0
2020-07-21,167801.0
2020-07-22,171119.0
2020-07-23,173710.0
2020-07-24,176190.0
2020-07-25,179115.0
2020-07-26,179777.0
2020-07-27,182027.0
2020-07-28,182027.0
2020-07-29,188827.0
2020-07-30,193684.0
2020-07-31,197560.0
2020-08-01,199674.0
2020-08-02,200444.0
2020-08-03,200705.0
2020-08-04,203279.0
2020-08-05,206102.0
2020-08-06,209559.0
2020-08-07,211469.0
2020-08-08,213507.0
2020-08-09,214094.0
2020-08-10,214329.0
2020-08-11,217244.0
2020-08-12,224140.0
2020-08-13,231203.0
2020-08-14,233987.0
2020-08-15,235519.0
2020-08-16,235866.0
2020-08-17,236163.0
2020-08-18,237934.0
2020-08-19,240115.0
