Data,SESPRSCA35094
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,2.0
2020-04-07,2.0
2020-04-08,2.0
2020-04-09,1.0
2020-04-10,3.0
2020-04-11,2.0
2020-04-12,2.0
2020-04-13,3.0
2020-04-14,6.0
2020-04-15,6.0
2020-04-16,11.0
2020-04-17,11.0
2020-04-18,12.0
2020-04-19,12.0
2020-04-20,13.0
2020-04-21,17.0
2020-04-22,17.0
2020-04-23,17.0
2020-04-24,17.0
2020-04-25,23.0
2020-04-26,23.0
2020-04-27,25.0
2020-04-28,27.0
2020-04-29,31.0
2020-04-30,37.0
2020-05-01,39.0
2020-05-02,41.0
2020-05-03,41.0
2020-05-04,41.0
2020-05-05,42.0
2020-05-06,54.0
2020-05-07,54.0
2020-05-08,54.0
2020-05-09,57.0
2020-05-10,58.0
2020-05-11,61.0
2020-05-12,65.0
2020-05-13,69.0
2020-05-14,72.0
2020-05-15,94.0
2020-05-16,97.0
2020-05-17,97.0
2020-05-18,97.0
2020-05-19,99.0
2020-05-20,100.0
2020-05-21,99.0
2020-05-22,101.0
2020-05-23,104.0
2020-05-24,104.0
2020-05-25,104.0
2020-05-26,104.0
2020-05-27,115.0
2020-05-28,122.0
2020-05-29,123.0
2020-05-30,144.0
2020-05-31,144.0
2020-06-01,152.0
2020-06-02,154.0
2020-06-03,163.0
2020-06-04,181.0
2020-06-05,196.0
2020-06-06,203.0
2020-06-07,206.0
2020-06-08,206.0
2020-06-09,221.0
2020-06-10,236.0
2020-06-11,248.0
2020-06-12,255.0
2020-06-13,255.0
2020-06-14,257.0
2020-06-15,257.0
2020-06-16,280.0
2020-06-17,280.0
2020-06-18,281.0
2020-06-19,395.0
2020-06-20,431.0
2020-06-21,446.0
2020-06-22,455.0
2020-06-23,497.0
2020-06-24,524.0
2020-06-25,556.0
2020-06-26,571.0
2020-06-27,620.0
2020-06-28,631.0
2020-06-29,635.0
2020-06-30,653.0
2020-07-01,680.0
2020-07-02,697.0
2020-07-03,742.0
2020-07-04,742.0
2020-07-05,792.0
2020-07-06,796.0
2020-07-07,829.0
