Data,SEMGRSCA31016
2020-03-27,0.0
2020-03-28,148.0
2020-03-29,166.0
2020-03-30,186.0
2020-03-31,187.0
2020-04-01,212.0
2020-04-02,239.0
2020-04-03,261.0
2020-04-04,275.0
2020-04-05,305.0
2020-04-06,307.0
2020-04-07,320.0
2020-04-08,344.0
2020-04-09,356.0
2020-04-10,381.0
2020-04-11,393.0
2020-04-12,412.0
2020-04-13,414.0
2020-04-14,431.0
2020-04-15,438.0
2020-04-16,451.0
2020-04-17,467.0
2020-04-18,481.0
2020-04-19,510.0
2020-04-20,524.0
2020-04-21,531.0
2020-04-22,558.0
2020-04-23,563.0
2020-04-24,599.0
2020-04-25,606.0
2020-04-26,625.0
2020-04-27,643.0
2020-04-28,654.0
2020-04-29,665.0
2020-04-30,683.0
2020-05-01,702.0
2020-05-02,726.0
2020-05-03,775.0
2020-05-04,975.0
2020-05-05,987.0
2020-05-06,994.0
2020-05-07,1057.0
2020-05-08,1068.0
2020-05-09,1109.0
2020-05-10,1127.0
2020-05-11,1129.0
2020-05-12,1147.0
2020-05-13,1217.0
2020-05-14,1243.0
2020-05-15,1256.0
2020-05-16,1322.0
2020-05-17,1339.0
2020-05-18,1377.0
2020-05-19,1459.0
2020-05-20,1502.0
2020-05-21,1550.0
2020-05-22,1646.0
2020-05-23,1698.0
2020-05-24,1747.0
2020-05-25,1759.0
2020-05-26,1866.0
2020-05-27,1971.0
2020-05-28,2066.0
2020-05-29,2171.0
2020-05-30,2194.0
2020-05-31,2286.0
2020-06-01,2322.0
2020-06-02,2359.0
2020-06-03,2526.0
2020-06-04,2675.0
2020-06-05,2868.0
2020-06-06,3012.0
2020-06-07,3154.0
2020-06-08,3187.0
2020-06-09,3239.0
2020-06-10,3574.0
2020-06-11,3685.0
2020-06-12,3919.0
2020-06-13,4072.0
2020-06-14,4331.0
2020-06-15,4416.0
2020-06-16,4417.0
2020-06-17,4595.0
2020-06-18,4857.0
2020-06-19,4957.0
2020-06-20,5088.0
2020-06-21,5210.0
2020-06-22,5635.0
2020-06-23,5936.0
2020-06-24,6079.0
